1793065870,128706496,40252516,49749400,150397560,126843928,123330196,118984032,54235004,34650264,19825476,95290104,162239768,0
1727016879,116377068,34285968,43268936,134148004,110594888,111187908,109284200,53174360,31732348,87109916,162796200,0,162239768
1526683127,68109524,21910216,31910136,70727848,60560452,60496740,63621280,37474320,94809848,152336848,0,162796200,95290104
1490426011,61704120,19051088,26421660,62395768,53959644,54825004,60301528,99042748,161795956,0,152336848,87109916,19825476
1452888755,63577148,28780524,36134528,55507132,52194700,60644960,123551148,58649768,0,161795956,94809848,31732348,34650264
1486458523,81130220,48317896,49712752,66934000,59317220,75231588,287611012,0,58649768,99042748,37474320,53174360,54235004
1957994519,89866700,76134932,72770824,85153148,80886736,306200748,0,287611012,123551148,60301528,63621280,109284200,118984032
1954783195,89199780,79327420,75322904,91036280,310328380,0,306200748,75231588,60644960,54825004,60496740,111187908,123330196
1938872990,95048712,80485292,86781268,307725688,0,310328380,80886736,59317220,52194700,53959644,60560452,110594888,126843928
1957002319,92618260,102318552,386876644,0,307725688,91036280,85153148,66934000,55507132,62395768,70727848,134148004,150397560
2095345011,107862840,350544208,0,386876644,86781268,75322904,72770824,49712752,36134528,26421660,31910136,43268936,49749400
2138605127,398304504,0,350544208,102318552,80485292,79327420,76134932,48317896,28780524,19051088,21910216,34285968,40252516
1257623516,0,398304504,107862840,92618260,95048712,89199780,89866700,81130220,63577148,61704120,68109524,116377068,128706496
0,1257623516,2138605127,2095345011,1957002319,1938872990,1954783195,1957994519,1486458523,1452888755,1490426011,1526683127,1727016879,1793065870

