1017980,2561746,2963650,2635463,118759,115196,162495,113592,159698,260686,254644,0
1184772,2592874,3069187,2745388,173453,168025,245740,166848,216458,315253,0,254644
1117241,2658923,3209592,3075017,168170,154320,238734,154250,213209,0,315253,260686
931886,2452342,2950183,2814078,72590,62958,86568,65230,0,213209,216458,159698
633008,2390909,2789827,2656923,24543,18117,14808,0,65230,154250,166848,113592
1024932,3596882,4309286,4039623,23923,13068,0,14808,86568,238734,245740,162495
653885,2441762,2875498,2712867,22276,0,13068,18117,62958,154320,168025,115196
942480,2449646,2808324,2768563,0,22276,23923,24543,72590,168170,173453,118759
12657987,6570123,8116544,0,2768563,2712867,4039623,2656923,2814078,3075017,2745388,2635463
13486908,7342957,0,8116544,2808324,2875498,4309286,2789827,2950183,3209592,3069187,2963650
11000643,0,7342957,6570123,2449646,2441762,3596882,2390909,2452342,2658923,2592874,2561746
0,11000643,13486908,12657987,942480,653885,1024932,633008,931886,1117241,1184772,1017980

