1175192,1111281,533224,515933,550139,531922,523323,550150,538349,0
728386,1131841,546106,530599,527515,529117,518156,529329,0,538349
741338,1140394,556154,547262,544648,529785,530728,0,529329,550150
695698,1127734,534631,536716,522930,527514,0,530728,518156,523323
710841,1108568,529453,529171,517539,0,527514,529785,529117,531922
740479,1135032,543358,540392,0,517539,522930,544648,527515,550139
625695,1084515,500225,0,540392,529171,536716,547262,530599,515933
602934,1087603,0,500225,543358,529453,534631,556154,546106,533224
2673934,0,1087603,1084515,1135032,1108568,1127734,1140394,1131841,1111281
0,2673934,602934,625695,740479,710841,695698,741338,728386,1175192

