6216507,227656,299844,189004,249736,272564,577832,217592,499228,249152,410128,408824,594364,962860,1918812,0
4611204,23084,130476,58604,146140,91580,458156,250464,318876,167000,347048,154664,519624,2592660,0,1918812
7121149,1893764,1982124,1944936,281672,195768,265572,506192,234956,327980,403684,233472,2591164,0,2592660,962860
6092299,1483520,1509544,1228868,195576,135768,317004,301372,234600,158952,374824,2024192,0,2591164,519624,594364
4101419,377692,385592,431656,170644,162240,288212,114988,105620,127244,2074664,0,2024192,233472,154664,408824
3801847,369120,399664,436176,388932,455116,395512,522808,361468,2076120,0,2074664,374824,403684,347048,410128
3963443,290804,364704,321028,210380,249696,158252,76084,1822792,0,2076120,127244,158952,327980,167000,249152
3924244,540296,555776,567356,299144,139456,139484,1865884,0,1822792,361468,105620,234600,234956,318876,499228
3620075,153952,167848,229796,240108,83844,1850092,0,1865884,76084,522808,114988,301372,506192,250464,217592
3244639,134244,177920,381680,223680,1846812,0,1850092,139484,158252,395512,288212,317004,265572,458156,577832
3581925,435164,182628,256836,1800200,0,1846812,83844,139456,249696,455116,162240,135768,195768,91580,272564
3624587,87388,272836,1877376,0,1800200,223680,240108,299144,210380,388932,170644,195576,281672,146140,249736
7094907,691284,2354888,0,1877376,256836,381680,229796,567356,321028,436176,431656,1228868,1944936,58604,189004
7213278,2249552,0,2354888,272836,182628,177920,167848,555776,364704,399664,385592,1509544,1982124,130476,299844
8548240,0,2249552,691284,87388,435164,134244,153952,540296,290804,369120,377692,1483520,1893764,23084,227656
0,8548240,7213278,7094907,3624587,3581925,3244639,3620075,3924244,3963443,3801847,4101419,6092299,7121149,4611204,6216507

