7,1372657,38412,5602926,201556
6,1375533,51715,5657350,264036
5,1436103,43939,5857488,225036
4,1326394,66446,5427862,324275
3,1636197,42627,6658911,220394
2,1717493,50671,6987773,256152
1,1448261,43741,5918738,226319
0,1653866,616268,11187126,4652134
