11548365,2311218,1154591,2300312,369228,1247948,1302924,883232,521420,901196,1106304,0
9135900,836488,588516,837020,427776,384372,605912,311188,562464,593336,0,1106304
6996020,875974,821966,1135728,485296,579412,918404,698348,750732,0,593336,901196
8595240,879604,937249,1131368,481208,681144,638608,503992,0,750732,562464,521420
8954192,720020,632332,843752,474468,505104,592188,0,503992,698348,311188,883232
12079745,1006711,1043464,1325923,786874,870713,0,592188,638608,918404,605912,1302924
9086159,931039,1044496,1361637,561332,0,870713,505104,681144,579412,384372,1247948
9662690,794129,891452,1126006,0,561332,786874,474468,481208,485296,427776,369228
14366819,1472866,1617161,0,1126006,1361637,1325923,843752,1131368,1135728,837020,2300312
16330302,1338665,0,1617161,891452,1044496,1043464,632332,937249,821966,588516,1154591
16129418,0,1338665,1472866,794129,931039,1006711,720020,879604,875974,836488,2311218
0,16129418,16330302,14366819,9662690,9086159,12079745,8954192,8595240,6996020,9135900,11548365

