12800207,241684,459468,316304,110228,149012,135132,136644,135832,218288,153076,0
14880282,4,12,8,16,16,0,4,20,12800,0,153076
12800211,0,16,12,4,8,8,0,28824,0,12800,218288
19920379,12,48,20,20,24,32,28828,0,28824,20,135832
18000239,0,20,8,4,8,19204,0,28828,0,4,136644
18000207,4,12,8,4,28808,0,19204,32,8,0,135132
21120239,24,24,40,19212,0,28808,8,24,8,16,149012
16320247,12,12,43224,0,19212,4,4,20,4,16,110228
24480247,12,43244,0,43224,40,8,8,20,12,8,316304
28320232,19212,0,43244,12,24,12,20,48,16,12,459468
15539280,0,19212,12,12,24,4,0,12,0,4,241684
0,15539280,28320232,24480247,16320247,21120239,18000207,18000239,19920379,12800211,14880282,12800207

