1479548,335911,193492,258840,139880,74320,232372,0
1236996,159101,88232,70751,72288,114918,0,232372
1406518,232763,81467,61756,132423,0,114918,74320
1247190,116494,63909,59653,0,132423,72288,139880
1392111,236908,72835,0,59653,61756,70751,258840
1126567,147992,0,72835,63909,81467,88232,193492
1226937,0,147992,236908,116494,232763,159101,335911
0,1226937,1126567,1392111,1247190,1406518,1236996,1479548

