8800395,5208680,5048700,3495656,4886576,7286984,7302576,4887688,4917384,7318060,7304200,4917088,3324560,4918468,5043468,0
2400223,0,12,0,0,12,0,0,4,0,8,0,8,19196,0,5043468
2400259,4,8,8,0,8,4,4,0,0,12,0,12800,0,19196,4918468
2400299,0,8,4,0,4,8,0,4,4,8,19196,0,12800,8,3324560
2400195,0,8,4,4,4,0,4,8,8,28804,0,19196,0,0,4917088
3600379,8,20,12,12,12,8,16,8,28812,0,28804,8,12,8,7304200
2400243,0,8,0,0,4,12,0,19196,0,28812,8,4,0,0,7318060
2400243,4,8,0,8,4,0,19200,0,19196,8,8,4,0,4,4917384
2400259,0,8,0,8,4,28796,0,19200,0,16,4,0,4,0,4887688
2400211,4,8,0,0,28804,0,28796,0,12,8,0,8,4,0,7302576
1200303,4,16,4,19200,0,28804,4,4,4,12,4,4,8,12,7286984
2400259,0,12,17588,0,19200,0,8,8,0,12,4,0,0,0,4886576
2400186,4,19208,0,17588,4,0,0,0,0,12,4,4,8,0,3495656
2400112,19208,0,19208,12,16,8,8,8,8,20,8,8,8,12,5048700
2412888,0,19208,4,0,4,4,0,4,0,8,0,0,4,0,5208680
0,2412888,2400112,2400186,2400259,1200303,2400211,2400259,2400243,2400243,3600379,2400195,2400299,2400259,2400223,8800395

