5130482,1275694,1207306,1638966,1863104,2334716,2312142,0
5219617,966228,783042,1346954,1151890,2208838,0,2312142
5742012,1060630,1478736,1054556,811930,0,2208838,2334716
5063033,657916,586914,791640,0,811930,1151890,1863104
5034539,574776,320390,0,791640,1054556,1346954,1638966
4340396,399008,0,320390,586914,1478736,783042,1207306
4503252,0,399008,574776,657916,1060630,966228,1275694
0,4503252,4340396,5034539,5063033,5742012,5219617,5130482

