15,477495588,144834353,2898869859,1167441692
14,524802516,144834351,3088097583,1167441684
13,476294151,144834623,2894067586,1167445332
12,476068462,144834351,2893161367,1167441684
11,459934246,144834487,2828626287,1167443508
10,454712888,144834351,2807739071,1167441684
9,459692731,144834487,2827660227,1167443508
8,454025241,144834357,2804988507,1167441732
7,460612704,146193407,2838376867,1178311300
6,455639447,146192945,2818486374,1178310732
5,603397194,288677599,4371670931,2325431940
4,534292430,288680220,4095248879,2325442424
3,493558947,288679891,3932315667,2325441108
2,504691445,288677498,3976848051,2325431536
1,667474325,289613400,4647432935,2334481280
0,499338649,290785081,3976599982,2340017658
