14,3332558,1226108,22479928,8701157
13,260000598,137074452,1152226018,587314221
12,243258496,126322492,1064247895,548228447
11,199690712,106134804,891786648,450746485
10,198230889,103791875,876132936,442920568
9,33976621,11655208,251144580,80515038
8,34530909,11842780,255246971,81809732
7,33901520,11630279,250589168,80343154
6,34459902,11825484,254709257,81690785
5,42292294,14832472,190637875,59532110
2,297444201,104312655,1340638541,418605314
4,41964562,14714621,189116181,59033294
3,41971092,14718933,189178519,59070521
1,3552396,1999538,51192967,23987268
0,2252812,659176,13364441,3985478
