440780,207630,214105,246466,217324,209482,217321,207604,210637,217501,215021,572838,213967,211825,0
417538,207849,207475,231547,202216,207786,213534,202819,214645,209971,206486,564824,203840,0,211825
1368489,208490,213334,237662,201945,209644,212028,198888,207892,214657,217423,574564,0,203840,213967
1575108,560953,560749,592604,568105,563397,575072,563737,562014,567959,568866,0,574564,564824,572838
445452,208532,214703,240497,207791,205146,217539,215450,209152,221089,0,568866,217423,206486,215021
467931,212166,214786,238826,209484,215808,218170,205096,217388,0,221089,567959,214657,209971,217501
431875,211094,209457,243797,209464,209759,212802,209736,0,217388,209152,562014,207892,214645,210637
907601,206515,203365,233417,205220,198887,217404,0,209736,205096,215450,563737,198888,202819,207604
456640,215791,217747,245035,204868,206870,0,217404,212802,218170,217539,575072,212028,213534,217321
394042,207347,203755,238732,208692,0,206870,198887,209759,215808,205146,563397,209644,207786,209482
427007,198807,207423,240297,0,208692,204868,205220,209464,209484,207791,568105,201945,202216,217324
453392,242474,228597,0,240297,238732,245035,233417,243797,238826,240497,592604,237662,231547,246466
483717,206214,0,228597,207423,203755,217747,203365,209457,214786,214703,560749,213334,207475,214105
424647,0,206214,242474,198807,207347,215791,206515,211094,212166,208532,560953,208490,207849,207630
0,424647,483717,453392,427007,394042,456640,907601,431875,467931,445452,1575108,1368489,417538,440780

