622578,6,38459,38690,18695,9824,2093372,0
4904388,2410004,3540002,3240001,2910000,3513603,0,2093372
322664,3,2,2,2404,0,3513603,9824
621994,1,2,5400,0,2404,2910000,18695
653705,3,3602,0,5400,2,3240001,38690
652779,5401,0,3602,2,2,3540002,38459
603704,0,5401,3,1,3,2410004,6
0,603704,652779,653705,621994,322664,4904388,622578

