4191643,10428752,11969344,10706800,490864,473848,662076,467484,651524,1058304,1032332,0
4846875,10549600,12385932,11141500,705336,680476,991376,676796,874368,1273836,0,1032332
4579442,10823432,12956520,12470736,686152,628084,965852,627148,865008,0,1273836,1058304
3839174,9986372,11909704,11417108,301840,259476,353924,269880,0,865008,874368,651524
2638238,9740064,11268456,10787028,110520,81612,68764,0,269880,627148,676796,467484
4205522,14572848,17350932,16324900,108648,61552,0,68764,353924,965852,991376,662076
2721870,9944596,11612088,11010368,103564,0,61552,81612,259476,628084,680476,473848
3879442,9987796,11350112,11244696,0,103564,108648,110520,301840,686152,705336,490864
50903121,26623768,32739352,0,11244696,11010368,16324900,10787028,11417108,12470736,11141500,10706800
54163800,29671412,0,32739352,11350112,11612088,17350932,11268456,11909704,12956520,12385932,11969344
44290603,0,29671412,26623768,9987796,9944596,14572848,9740064,9986372,10823432,10549600,10428752
0,44290603,54163800,50903121,3879442,2721870,4205522,2638238,3839174,4579442,4846875,4191643

