                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   91541238 |   92171353 |   92227607 |   92240966 |   91716966 |   91764457 |   91750030 |   91815029
  Cycles                             |   30441300 |   30441300 |   30441300 |   30441300 |   30441300 |   30441300 |   30441300 |   30441300
  IPC                                |       3.01 |       3.03 |       3.03 |       3.03 |       3.01 |       3.01 |       3.01 |       3.02
  Time (ns)                          |   10497000 |   10497000 |   10497000 |   10497000 |   10497000 |   10497000 |   10497000 |   10497000
  Idle time (ns)                     |        435 |     357962 |     359974 |     360540 |     361104 |     361646 |     362210 |     362751
  Idle time (%)                      |       0.0% |       3.4% |       3.4% |       3.4% |       3.4% |       3.4% |       3.5% |       3.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4499941 |    4830961 |    4847044 |    4850851 |    4701121 |    4714702 |    4710582 |    4729006
  num incorrect                      |     138987 |     122371 |     122360 |     122378 |     122389 |     122382 |     122377 |     122386
  misprediction rate                 |      3.00% |      2.47% |      2.46% |      2.46% |      2.54% |      2.53% |      2.53% |      2.52%
  mpki                               |       1.52 |       1.33 |       1.33 |       1.33 |       1.33 |       1.33 |       1.33 |       1.33
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    8200872 |    8064355 |    8064361 |    8064354 |    8064359 |    8064354 |    8064361 |    8064463
    num misses                       |        339 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   28600518 |   28372872 |   28380921 |   28382801 |   28307962 |   28314729 |   28312686 |   28322312
    num misses                       |      29132 |      26967 |      27747 |      27044 |      26745 |      27639 |      27668 |      27133
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.09% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.32 |       0.29 |       0.30 |       0.29 |       0.29 |       0.30 |       0.30 |       0.30
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      29471 |      26995 |      27775 |      27072 |      26773 |      27667 |      27696 |      27161
    num misses                       |       6052 |       4987 |       4949 |       4936 |       5032 |       5046 |       5000 |       4981
    miss rate                        |     20.54% |     18.47% |     17.82% |     18.23% |     18.80% |     18.24% |     18.05% |     18.34%
    mpki                             |       0.07 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    8200872 |    8064355 |    8064361 |    8064354 |    8064359 |    8064354 |    8064361 |    8064463
    num cache misses                 |       9976 |       1204 |       1251 |       1230 |       1193 |       1197 |       1239 |       1260
    miss rate                        |      0.12% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.02% |      0.02%
    mpki                             |       0.11 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   28600518 |   28372872 |   28380921 |   28382801 |   28307962 |   28314729 |   28312686 |   28322312
    num cache misses                 |    2804822 |    2792278 |    2792412 |    2792593 |    2789433 |    2792260 |    2791901 |    2789509
    miss rate                        |      9.81% |      9.84% |      9.84% |      9.84% |      9.85% |      9.86% |      9.86% |      9.85%
    mpki                             |      30.64 |      30.29 |      30.28 |      30.27 |      30.41 |      30.43 |      30.43 |      30.38
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2820289 |    2797669 |    2797849 |    2798011 |    2794845 |    2797670 |    2797355 |    2794994
    num cache misses                 |     241731 |     227214 |     222804 |     224999 |     224774 |     219377 |     223026 |     218926
    miss rate                        |      8.57% |      8.12% |      7.96% |      8.04% |      8.04% |      7.84% |      7.97% |      7.83%
    mpki                             |       2.64 |       2.47 |       2.42 |       2.44 |       2.45 |       2.39 |       2.43 |       2.38
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     309276 |     291941 |     288264 |     290936 |     291812 |     285881 |     289026 |     285202
    num cache misses                 |      98521 |      88717 |      88748 |      89271 |      89205 |      89127 |      89093 |      89465
    miss rate                        |     31.86% |     30.39% |     30.79% |     30.68% |     30.57% |     31.18% |     30.83% |     31.37%
    mpki                             |       1.08 |       0.96 |       0.96 |       0.97 |       0.97 |       0.97 |       0.97 |       0.97
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      92690 |          0 |          0 |          0 |      92576 |          0 |          0 |          0
  average dram access latency (ns)   |   20781.12 |        inf |        inf |        inf |   20803.91 |        inf |        inf |        inf
  average dram queueing delay        |   20719.87 |       0.00 |       0.00 |       0.00 |   20742.66 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       5302 |         49 |         43 |         46 |         65 |         44 |         53 |         53
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      62425 |      62565 |      62588 |      63095 |      62972 |      62924 |      62871 |      63265
