                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20914960 |    3568830 |    3172005 |    3474467 |    3355298 |    3219734 |    3345160 |    3456430 |    3512287 |    3220413 |    3521308 |    3287720 |    3227566 |    2902201 |    2907300 |    3347945
  Cycles                             |   57057600 |   57057600 |   57057600 |   57057600 |   14264400 |   14264400 |   14264400 |   14264400 |   57057600 |   57057600 |   57057600 |   57057600 |   14264400 |   14264400 |   14264400 |   14264400
  IPC                                |       0.37 |       0.06 |       0.06 |       0.06 |       0.24 |       0.23 |       0.23 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.23 |       0.20 |       0.20 |       0.23
  Time (ns)                          |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400 |   14264400
  Idle time (ns)                     |       1357 |   12648368 |   12649111 |   12649545 |   12619567 |   12619858 |   12620097 |   12620365 |   12650549 |   12650939 |   12651233 |   12651565 |   12621896 |   12622033 |   12622200 |   12622440
  Idle time (%)                      |       0.0% |      88.7% |      88.7% |      88.7% |      88.5% |      88.5% |      88.5% |      88.5% |      88.7% |      88.7% |      88.7% |      88.7% |      88.5% |      88.5% |      88.5% |      88.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2259007 |    1129555 |     959284 |    1090916 |    1048267 |     990884 |    1044113 |    1090043 |    1105796 |     981435 |    1109422 |    1012551 |     990387 |     843992 |     850421 |    1043329
  num incorrect                      |     158769 |       4551 |       9903 |       5510 |       6339 |       8126 |       6379 |       4911 |       5379 |       9227 |       5330 |       8276 |       8354 |      13333 |      13283 |       6611
  misprediction rate                 |      6.57% |      0.40% |      1.02% |      0.50% |      0.60% |      0.81% |      0.61% |      0.45% |      0.48% |      0.93% |      0.48% |      0.81% |      0.84% |      1.56% |      1.54% |      0.63%
  mpki                               |       7.59 |       1.28 |       3.12 |       1.59 |       1.89 |       2.52 |       1.91 |       1.42 |       1.53 |       2.87 |       1.51 |       2.52 |       2.59 |       4.59 |       4.57 |       1.97
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2490709 |      35496 |      62028 |      40651 |      41825 |      52413 |      41895 |      36535 |      38677 |      57471 |      37829 |      52010 |      53309 |      91631 |      77217 |      44131
    num misses                       |        176 |         29 |         46 |         31 |         29 |         29 |         29 |         29 |         29 |         46 |         29 |         46 |         46 |         46 |         48 |         29
    miss rate                        |      0.01% |      0.08% |      0.07% |      0.08% |      0.07% |      0.06% |      0.07% |      0.08% |      0.07% |      0.08% |      0.08% |      0.09% |      0.09% |      0.05% |      0.06% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
