                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4050851073 |   112511449 |   112468126 |   112096611 |   111878779 |   112035968 |   112035759 |   112591338
  Cycles                             |  3450984460 |  3450984460 |  4549024970 |  4549024970 |  3450984460 |  4549024970 |  3450984460 |  4549024970
  IPC                                |        1.17 |        0.03 |        0.02 |        0.02 |        0.03 |        0.02 |        0.03 |        0.02
  Time (ns)                          |  1568629300 |  1568629300 |  1568629300 |  1568629300 |  1568629300 |  1568629300 |  1568629300 |  1568629300
  Idle time (ns)                     |      825476 |  1520645402 |  1523519550 |  1523693119 |  1520918243 |  1523722477 |  1520831824 |  1523505697
  Idle time (%)                      |        0.1% |       96.9% |       97.1% |       97.1% |       97.0% |       97.1% |       97.0% |       97.1%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   171768453 |     2172868 |     2172291 |     2167991 |     2166965 |     2167337 |     2170214 |     2175153
  num incorrect                      |     6153850 |       72955 |       73325 |       73239 |       73464 |       73349 |       73688 |       73131
  misprediction rate                 |       3.46% |       3.25% |       3.27% |       3.27% |       3.28% |       3.27% |       3.28% |       3.25%
  mpki                               |        1.52 |        0.65 |        0.65 |        0.65 |        0.66 |        0.65 |        0.66 |        0.65
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   791373861 |    17425241 |    17419102 |    17363427 |    17328984 |    17352306 |    17353616 |    17437870
    num misses                       |         234 |          45 |          45 |          47 |          49 |          46 |          49 |          46
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2402205189 |    71131863 |    71112468 |    70875049 |    70723558 |    70822255 |    70818078 |    71183283
    num misses                       |    13504975 |      726689 |      714503 |      723177 |      715396 |      711466 |      723441 |      731814
    miss rate                        |       0.56% |       1.02% |       1.00% |       1.02% |       1.01% |       1.00% |       1.02% |       1.03%
    mpki                             |        3.33 |        6.46 |        6.35 |        6.45 |        6.39 |        6.35 |        6.46 |        6.50
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    13505209 |      726734 |      714548 |      723224 |      715445 |      711512 |      723490 |      731860
    num misses                       |     6768878 |      386288 |      385664 |      384494 |      383272 |      383626 |      384278 |      386122
    miss rate                        |      50.12% |      53.15% |      53.97% |      53.16% |      53.57% |      53.92% |      53.11% |      52.76%
    mpki                             |        1.67 |        3.43 |        3.43 |        3.43 |        3.43 |        3.42 |        3.43 |        3.43
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   791373861 |    17425241 |    17419102 |    17363427 |    17328984 |    17352306 |    17353616 |    17437870
    num cache misses                 |     2969284 |        6240 |        2301 |        2321 |        6290 |        2368 |        6286 |        2355
    miss rate                        |       0.38% |       0.04% |       0.01% |       0.01% |       0.04% |       0.01% |       0.04% |       0.01%
    mpki                             |        0.73 |        0.06 |        0.02 |        0.02 |        0.06 |        0.02 |        0.06 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2402205189 |    71131863 |    71112468 |    70875049 |    70723558 |    70822255 |    70818078 |    71183283
    num cache misses                 |    22919322 |      725913 |      717916 |      713619 |      720735 |      714110 |      721702 |      717924
    miss rate                        |       0.95% |       1.02% |       1.01% |       1.01% |       1.02% |       1.01% |       1.02% |       1.01%
    mpki                             |        5.66 |        6.45 |        6.38 |        6.37 |        6.44 |        6.37 |        6.44 |        6.38
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27109816 |      732739 |      721063 |      716804 |      727610 |      717312 |      728722 |      721125
    num cache misses                 |    16243317 |      617705 |      516478 |      513427 |      613324 |      513377 |      614077 |      515641
    miss rate                        |      59.92% |      84.30% |      71.63% |      71.63% |      84.29% |      71.57% |      84.27% |      71.51%
    mpki                             |        4.01 |        5.49 |        4.59 |        4.58 |        5.48 |        4.58 |        5.48 |        4.58
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    17465618 |      618290 |      517324 |      514291 |      613907 |      514211 |      614811 |      516486
    num cache misses                 |     4232404 |      111494 |      112210 |      112300 |      110737 |      111590 |      111030 |      111781
    miss rate                        |      24.23% |      18.03% |      21.69% |      21.84% |      18.04% |      21.70% |      18.06% |      21.64%
    mpki                             |        1.04 |        0.99 |        1.00 |        1.00 |        0.99 |        1.00 |        0.99 |        0.99
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     7490571 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |       61.28 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |        0.03 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     3535900 |       98472 |       96854 |       96874 |       97401 |       96231 |       98021 |       96796
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
