                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10933900 |    3083016 |    2977762 |    3053213 |    2783988 |    3131467 |    3138401 |    3044888 |    2626684 |    2995258 |    3081703 |    3002536 |    2869067 |    3037770 |    3145126 |    3110998
  Cycles                             |   11047200 |   11047200 |    8285400 |    8285400 |    8285400 |    8285400 |   11047200 |   11047200 |   11047200 |    8285400 |   11047200 |    8285400 |    8285400 |    8285400 |   11047200 |   11047200
  IPC                                |       0.99 |       0.28 |       0.36 |       0.37 |       0.34 |       0.38 |       0.28 |       0.28 |       0.24 |       0.36 |       0.28 |       0.36 |       0.35 |       0.37 |       0.28 |       0.28
  Time (ns)                          |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800 |    2761800
  Idle time (ns)                     |       1371 |    2292249 |    2282691 |    2282843 |    2282948 |    2283068 |    2293191 |    2293244 |    2293546 |    2283514 |    2293574 |    2283703 |    2283710 |    2283852 |    2293890 |    2293652
  Idle time (%)                      |       0.0% |      83.0% |      82.7% |      82.7% |      82.7% |      82.7% |      83.0% |      83.0% |      83.0% |      82.7% |      83.0% |      82.7% |      82.7% |      82.7% |      83.1% |      83.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1315318 |     991906 |     954217 |     985021 |     871525 |    1017396 |    1015327 |     977017 |     801419 |     959554 |     991504 |     964716 |     906621 |     978683 |    1018654 |    1004636
  num incorrect                      |      74895 |       3377 |       3799 |       2787 |       6718 |       1766 |       2570 |       3819 |       9568 |       3831 |       3312 |       3602 |       5522 |       3076 |       2451 |       2758
  misprediction rate                 |      5.39% |      0.34% |      0.40% |      0.28% |      0.76% |      0.17% |      0.25% |      0.39% |      1.18% |      0.40% |      0.33% |      0.37% |      0.61% |      0.31% |      0.24% |      0.27%
  mpki                               |       6.85 |       1.10 |       1.28 |       0.91 |       2.41 |       0.56 |       0.82 |       1.25 |       3.64 |       1.28 |       1.07 |       1.20 |       1.92 |       1.01 |       0.78 |       0.89
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1271690 |      28374 |      31774 |      26047 |      51102 |      19702 |      23944 |      31505 |      69136 |      32601 |      29327 |      29693 |      44131 |      27661 |      23268 |      25678
    num misses                       |        174 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         26 |         26 |         27 |         28
    miss rate                        |      0.01% |      0.10% |      0.08% |      0.10% |      0.05% |      0.14% |      0.11% |      0.09% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.09% |      0.12% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2648469 |     563909 |     549780 |     556762 |     531995 |     564839 |     569477 |     559710 |     519713 |     551806 |     564281 |     550931 |     539403 |     555629 |     570227 |     566250
    num misses                       |       2252 |        132 |        128 |        128 |        116 |        111 |        126 |        108 |        116 |        117 |        128 |        107 |        110 |        115 |        119 |        121
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.21 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2426 |        159 |        155 |        155 |        143 |        138 |        153 |        135 |        143 |        144 |        155 |        134 |        136 |        141 |        146 |        149
    num misses                       |        610 |        128 |        127 |        127 |        124 |        125 |        127 |        121 |        125 |        123 |        138 |        123 |        122 |        122 |        123 |        130
    miss rate                        |     25.14% |     80.50% |     81.94% |     81.94% |     86.71% |     90.58% |     83.01% |     89.63% |     87.41% |     85.42% |     89.03% |     91.79% |     89.71% |     86.52% |     84.25% |     87.25%
    mpki                             |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1271690 |      28374 |      31774 |      26047 |      51102 |      19702 |      23944 |      31505 |      69136 |      32601 |      29327 |      29693 |      44131 |      27661 |      23268 |      25678
    num cache misses                 |       2751 |        172 |        171 |        171 |        171 |        171 |        170 |        171 |        171 |        170 |        170 |        170 |        168 |        168 |        170 |        176
    miss rate                        |      0.22% |      0.61% |      0.54% |      0.66% |      0.33% |      0.87% |      0.71% |      0.54% |      0.25% |      0.52% |      0.58% |      0.57% |      0.38% |      0.61% |      0.73% |      0.69%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2648469 |     563909 |     549780 |     556762 |     531995 |     564839 |     569477 |     559710 |     519713 |     551806 |     564281 |     550931 |     539403 |     555629 |     570227 |     566250
    num cache misses                 |      32533 |       6947 |       7038 |       6935 |       7207 |       6817 |       6813 |       6789 |       7343 |       6869 |       6941 |       6856 |       7044 |       6869 |       6769 |       6857
    miss rate                        |      1.23% |      1.23% |      1.28% |      1.25% |      1.35% |      1.21% |      1.20% |      1.21% |      1.41% |      1.24% |      1.23% |      1.24% |      1.31% |      1.24% |      1.19% |      1.21%
    mpki                             |       2.98 |       2.25 |       2.36 |       2.27 |       2.59 |       2.18 |       2.17 |       2.23 |       2.80 |       2.29 |       2.25 |       2.28 |       2.46 |       2.26 |       2.15 |       2.20
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37563 |       7172 |       7278 |       7148 |       7496 |       7022 |       7039 |       7034 |       7821 |       7242 |       7313 |       7223 |       7444 |       7234 |       7122 |       7234
    num cache misses                 |      24223 |       6818 |       6856 |       6812 |       6964 |       6763 |       6731 |       6770 |       7080 |       6756 |       6817 |       6850 |       6884 |       6782 |       6698 |       6776
    miss rate                        |     64.49% |     95.06% |     94.20% |     95.30% |     92.90% |     96.31% |     95.62% |     96.25% |     90.53% |     93.29% |     93.22% |     94.84% |     92.48% |     93.75% |     94.05% |     93.67%
    mpki                             |       2.22 |       2.21 |       2.30 |       2.23 |       2.50 |       2.16 |       2.14 |       2.22 |       2.70 |       2.26 |       2.21 |       2.28 |       2.40 |       2.23 |       2.13 |       2.18
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      27226 |       6871 |       6926 |       6854 |       7082 |       6797 |       6787 |       6844 |       7387 |       6959 |       7019 |       7047 |       7116 |       6979 |       6881 |       6977
    num cache misses                 |      20716 |       3464 |       3449 |       3534 |       3594 |       3461 |       3447 |       3488 |       4100 |       3718 |       3771 |       3819 |       3885 |       3767 |       3750 |       3847
    miss rate                        |     76.09% |     50.41% |     49.80% |     51.56% |     50.75% |     50.92% |     50.79% |     50.96% |     55.50% |     53.43% |     53.73% |     54.19% |     54.60% |     53.98% |     54.50% |     55.14%
    mpki                             |       1.89 |       1.12 |       1.16 |       1.16 |       1.29 |       1.11 |       1.10 |       1.15 |       1.56 |       1.24 |       1.22 |       1.27 |       1.35 |       1.24 |       1.19 |       1.24
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11197 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11117 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.51 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.49 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.26 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10372 |         79 |         71 |         88 |         71 |         66 |         54 |         94 |         57 |         56 |         55 |         61 |         56 |         84 |         59 |         79
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1238 |       1126 |       1110 |       1085 |       1156 |       1092 |       1112 |       1146 |       1567 |       1383 |       1385 |       1339 |       1414 |       1393 |       1415 |       1456
