                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4879600 |    4523319 |    4493454 |    5048035 |    4389156 |    4921794 |    4878266 |    4849817 |    3870418 |    3818958 |    3759122 |    4197095
  Cycles                             |    5548400 |    5548400 |    5548400 |    7313800 |    5548400 |    7313800 |    7313800 |    7313800 |    5548400 |    5548400 |    5548400 |    7313800
  IPC                                |       0.88 |       0.82 |       0.81 |       0.69 |       0.79 |       0.67 |       0.67 |       0.66 |       0.70 |       0.69 |       0.68 |       0.57
  Time (ns)                          |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000 |    2522000
  Idle time (ns)                     |        128 |     352711 |     355934 |     357682 |     359373 |     361108 |     362827 |     364547 |     366263 |     367996 |     369782 |     371523
  Idle time (%)                      |       0.0% |      14.0% |      14.1% |      14.2% |      14.2% |      14.3% |      14.4% |      14.5% |      14.5% |      14.6% |      14.7% |      14.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     577831 |     570499 |     561985 |     717757 |     541619 |     692297 |     680858 |     676542 |     402937 |     393370 |     382057 |     501899
  num incorrect                      |      11481 |       1028 |       1141 |       1220 |       1160 |       1421 |       1470 |       1608 |       1874 |       2015 |       2000 |       2662
  misprediction rate                 |      1.95% |      0.18% |      0.20% |      0.17% |      0.21% |      0.20% |      0.22% |      0.24% |      0.46% |      0.51% |      0.52% |      0.53%
  mpki                               |       2.35 |       0.23 |       0.25 |       0.24 |       0.26 |       0.29 |       0.30 |       0.33 |       0.48 |       0.53 |       0.53 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401442 |     327193 |     316291 |     305414 |     293648 |     283967 |     273055 |     262651 |     250285 |     239847 |     229014 |     211490
