                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  507530588 |  123187959 |  198688695 |  274182245 |          0 |          0 |          0 |          0 |   85443062 |  160943728 |  236444010 |  310135644 |          0 |          0 |          0 |          0
  Cycles                             |  743372950 |  743372950 |  743372950 |  743372950 |  563938100 |  563938100 |  563938100 |  563938100 |  743372950 |  743372950 |  743372950 |  743372950 |  563938100 |  563938100 |  563938100 |  563938100
  IPC                                |       0.68 |       0.17 |       0.27 |       0.37 |       0.00 |       0.00 |       0.00 |       0.00 |       0.11 |       0.22 |       0.32 |       0.42 |       0.00 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500 |  256335500
  Idle time (ns)                     |   66761717 |  219642103 |  200605079 |  181448309 |  256335500 |  256335500 |  256335500 |  256335500 |  229023317 |  209873748 |  190766665 |  171751951 |  256335500 |  256335500 |  256335500 |  256335500
  Idle time (%)                      |      26.0% |      85.7% |      78.3% |      70.8% |     100.0% |     100.0% |     100.0% |     100.0% |      89.3% |      81.9% |      74.4% |      67.0% |     100.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   79486178 |   17114566 |   25505841 |   33885769 |          0 |          0 |          0 |          0 |   12921683 |   21305817 |   29693354 |   37480196 |          0 |          0 |          0 |          0
  num incorrect                      |     862490 |     881117 |     880093 |     886094 |          0 |          0 |          0 |          0 |     881495 |     885671 |     887105 |     886838 |          0 |          0 |          0 |          0
  misprediction rate                 |      1.07% |      4.90% |      3.34% |      2.55% |      0.00% |      0.00% |      0.00% |      0.00% |      6.39% |      3.99% |      2.90% |      2.31% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       1.70 |       7.15 |       4.43 |       3.23 |       0.00 |       0.00 |       0.00 |       0.00 |      10.32 |       5.50 |       3.75 |       2.86 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42045 |   16777667 |   33554625 |   50332090 |          0 |          0 |          0 |          0 |    8388938 |   25166154 |   41943233 |   58720571 |          0 |          0 |          0 |          0
    num misses                       |        109 |         16 |         16 |         16 |          0 |          0 |          0 |          0 |         16 |         16 |         16 |         16 |          0 |          0 |          0 |          0
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   46588684 |    8999081 |    8999190 |    8998502 |          0 |          0 |          0 |          0 |    8999658 |    8999509 |    8999294 |    8698608 |          0 |          0 |          0 |          0
    num misses                       |   37407679 |    4166897 |    4159764 |    4177905 |          0 |          0 |          0 |          0 |    4162410 |    4171882 |    4172154 |    4172434 |          0 |          0 |          0 |          0
    miss rate                        |     80.29% |     46.30% |     46.22% |     46.43% |      0.00% |      0.00% |      0.00% |      0.00% |     46.25% |     46.36% |     46.36% |     47.97% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |      73.71 |      33.83 |      20.94 |      15.24 |       0.00 |       0.00 |       0.00 |       0.00 |      48.72 |      25.92 |      17.65 |      13.45 |       0.00 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37407788 |    4166913 |    4159780 |    4177921 |          0 |          0 |          0 |          0 |    4162426 |    4171898 |    4172170 |    4172450 |          0 |          0 |          0 |          0
    num misses                       |   36062609 |    4030183 |    4016009 |    4051256 |          0 |          0 |          0 |          0 |    4017353 |    4036966 |    4038635 |    4038597 |          0 |          0 |          0 |          0
    miss rate                        |     96.40% |     96.72% |     96.54% |     96.97% |      0.00% |      0.00% |      0.00% |      0.00% |     96.51% |     96.77% |     96.80% |     96.79% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |      71.06 |      32.72 |      20.21 |      14.78 |       0.00 |       0.00 |       0.00 |       0.00 |      47.02 |      25.08 |      17.08 |      13.02 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42045 |   16777667 |   33554625 |   50332090 |          0 |          0 |          0 |          0 |    8388938 |   25166154 |   41943233 |   58720571 |          0 |          0 |          0 |          0
    num cache misses                 |       1896 |        129 |        166 |        199 |          0 |          0 |          0 |          0 |         95 |        129 |        163 |        199 |          0 |          0 |          0 |          0
    miss rate                        |      4.51% |      0.00% |      0.00% |      0.00% |       inf% |       inf% |       inf% |       inf% |      0.00% |      0.00% |      0.00% |      0.00% |       inf% |       inf% |       inf% |       inf%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |        inf |        inf |        inf |        inf |       0.00 |       0.00 |       0.00 |       0.00 |        inf |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
