                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4333419 |    4139113 |    4137083 |    4085396 |    4002104 |    3973094 |    3944813 |    3923583 |    3980207 |    4007123 |    3908394 |    3909244
  Cycles                             |    6759200 |    6759200 |    6759200 |    6759200 |    5069400 |    5069400 |    5069400 |    5069400 |    6759200 |    6759200 |    6759200 |    6759200
  IPC                                |       0.64 |       0.61 |       0.61 |       0.60 |       0.79 |       0.78 |       0.78 |       0.77 |       0.59 |       0.59 |       0.58 |       0.58
  Time (ns)                          |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800 |    1689800
  Idle time (ns)                     |        297 |     203843 |     204323 |     204608 |     204823 |     205076 |     205321 |     205543 |     205759 |     205982 |     206201 |     206424
  Idle time (%)                      |       0.0% |      12.1% |      12.1% |      12.1% |      12.1% |      12.1% |      12.2% |      12.2% |      12.2% |      12.2% |      12.2% |      12.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     456788 |     474730 |     473952 |     465964 |     445611 |     440644 |     432638 |     430409 |     442616 |     449584 |     427153 |     429863
  num incorrect                      |       4145 |        371 |        395 |        391 |        477 |        371 |        540 |        849 |       1050 |       1015 |       1205 |       1308
  misprediction rate                 |      0.90% |      0.08% |      0.08% |      0.08% |      0.11% |      0.08% |      0.12% |      0.20% |      0.24% |      0.23% |      0.28% |      0.30%
  mpki                               |       0.96 |       0.09 |       0.10 |       0.10 |       0.12 |       0.09 |       0.14 |       0.22 |       0.26 |       0.25 |       0.31 |       0.33
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     393207 |     328511 |     317326 |     305757 |     294412 |     283779 |     272981 |     262460 |     252988 |     242378 |     231983 |     212241
    num misses                       |        117 |         24 |         24 |         22 |         24 |         24 |         22 |         22 |         24 |         24 |         24 |         22
