                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  233294939 |   22090495 |   29427560 |   36776211 |   44103991 |   51452812 |   58781072 |   66129073 |   73464926 |   80796606 |   88135305 |   95481062 |  102811956 |  110158066 |  117496403 |  122728566
  Cycles                             |  285072320 |  216261760 |  216261760 |  285072320 |  216261760 |  285072320 |  216261760 |  285072320 |  285072320 |  216261760 |  216261760 |  285072320 |  216261760 |  285072320 |  285072320 |  216261760
  IPC                                |       0.82 |       0.10 |       0.14 |       0.13 |       0.20 |       0.18 |       0.27 |       0.23 |       0.26 |       0.37 |       0.41 |       0.33 |       0.48 |       0.39 |       0.41 |       0.57
  Time (ns)                          |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800 |   98300800
  Idle time (ns)                     |   22716347 |   90944171 |   89425807 |   89357044 |   86492475 |   86481015 |   83941276 |   83943104 |   82675479 |   79690743 |   77980469 |   77914429 |   75001636 |   74991294 |   73601984 |   71139221
  Idle time (%)                      |      23.1% |      92.5% |      91.0% |      90.9% |      88.0% |      88.0% |      85.4% |      85.4% |      84.1% |      81.1% |      79.3% |      79.3% |      76.3% |      76.3% |      74.9% |      72.4%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20599455 |    3315194 |    4362922 |    5413988 |    6459036 |    7510150 |    8555336 |    9606216 |   10653726 |   11699760 |   12747941 |   13798194 |   14844132 |   15894472 |   16942564 |   17388863
  num incorrect                      |       8772 |         89 |         89 |         89 |         89 |         89 |         89 |         89 |         78 |         89 |         90 |         89 |         89 |         89 |         89 |         89
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
  mpki                               |       0.04 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
