                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  167104543 |  175167070 |  174590675 |  174671389 |  124960214 |  124180155 |  127247734 |  129193582 |  176239792 |  174778525 |  175135534 |  174804747 |  125419350 |  124250226 |  127557406 |  129218090
  Cycles                             |  540543600 |  540543600 |  540543600 |  540543600 |  135135900 |  135135900 |  135135900 |  135135900 |  540543600 |  540543600 |  540543600 |  540543600 |  135135900 |  135135900 |  135135900 |  135135900
  IPC                                |       0.31 |       0.32 |       0.32 |       0.32 |       0.92 |       0.92 |       0.94 |       0.96 |       0.33 |       0.32 |       0.32 |       0.32 |       0.93 |       0.92 |       0.94 |       0.96
  Time (ns)                          |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900 |  135135900
  Idle time (ns)                     |   13884166 |   12300606 |   12787273 |   11621266 |     654525 |     660470 |     652355 |     651985 |   14104001 |   12210449 |   12921148 |   11688202 |     658908 |     656385 |     654125 |     655157
  Idle time (%)                      |      10.3% |       9.1% |       9.5% |       8.6% |       0.5% |       0.5% |       0.5% |       0.5% |      10.4% |       9.0% |       9.6% |       8.6% |       0.5% |       0.5% |       0.5% |       0.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   21834888 |   25353530 |   25209038 |   25238178 |    8674684 |    8418622 |    9441498 |   10090707 |   25793040 |   25315036 |   25435018 |   25323136 |    8863276 |    8474290 |    9576159 |   10130014
  num incorrect                      |      10542 |       4116 |       4094 |       3984 |       3924 |       3908 |       3915 |       3872 |       3743 |       3800 |       3704 |       3814 |       3770 |       3706 |       3700 |       3692
  misprediction rate                 |      0.05% |      0.02% |      0.02% |      0.02% |      0.05% |      0.05% |      0.04% |      0.04% |      0.01% |      0.02% |      0.01% |      0.02% |      0.04% |      0.04% |      0.04% |      0.04%
  mpki                               |       0.06 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.03 |       0.03
