                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3938547542 |   128525077 |   128056674 |   128007375 |   127566971 |   128620914 |   128127874 |   127969305
  Cycles                             |  3236127110 |  3236127110 |  3236127110 |  3236127110 |  3236127110 |  3236127110 |  3236127110 |  3236127110
  IPC                                |        1.22 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04
  Time (ns)                          |  1115905900 |  1115905900 |  1115905900 |  1115905900 |  1115905900 |  1115905900 |  1115905900 |  1115905900
  Idle time (ns)                     |    38348298 |  1078324456 |  1078467031 |  1078482554 |  1078584763 |  1078309277 |  1078473361 |  1078496598
  Idle time (%)                      |        3.4% |       96.6% |       96.6% |       96.6% |       96.7% |       96.6% |       96.6% |       96.6%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   169396726 |     2488418 |     2476166 |     2474601 |     2472464 |     2484564 |     2480473 |     2477440
  num incorrect                      |     6281281 |       84436 |       83585 |       83546 |       84301 |       83558 |       83739 |       84164
  misprediction rate                 |       3.58% |       3.28% |       3.27% |       3.27% |       3.30% |       3.25% |       3.27% |       3.29%
  mpki                               |        1.59 |        0.66 |        0.65 |        0.65 |        0.66 |        0.65 |        0.65 |        0.66
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   773980828 |    19903649 |    19833398 |    19827055 |    19758121 |    19920331 |    19842606 |    19819785
    num misses                       |         214 |          48 |          47 |          44 |          48 |          47 |          50 |          48
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2331212679 |    81237588 |    80958198 |    80929917 |    80628704 |    81320325 |    80982087 |    80894540
    num misses                       |    16814721 |      838709 |      818538 |      829407 |      823658 |      842141 |      830322 |      843848
    miss rate                        |       0.72% |       1.03% |       1.01% |       1.02% |       1.02% |       1.04% |       1.03% |       1.04%
    mpki                             |        4.27 |        6.53 |        6.39 |        6.48 |        6.46 |        6.55 |        6.48 |        6.59
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    16814935 |      838757 |      818585 |      829451 |      823706 |      842188 |      830372 |      843896
    num misses                       |     6524478 |      441534 |      438499 |      439855 |      437036 |      441527 |      439622 |      439586
    miss rate                        |      38.80% |      52.64% |      53.57% |      53.03% |      53.06% |      52.43% |      52.94% |      52.09%
    mpki                             |        1.66 |        3.44 |        3.42 |        3.44 |        3.43 |        3.43 |        3.43 |        3.44
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   773980828 |    19903649 |    19833398 |    19827055 |    19758121 |    19920331 |    19842606 |    19819785
    num cache misses                 |     5192226 |        2866 |        2812 |        2739 |        2850 |        2774 |        2852 |        2837
    miss rate                        |       0.67% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01% |       0.01%
    mpki                             |        1.32 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02 |        0.02
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2331212679 |    81237588 |    80958198 |    80929917 |    80628704 |    81320325 |    80982087 |    80894540
    num cache misses                 |    20521051 |      821679 |      817462 |      817965 |      813961 |      821616 |      817407 |      817162
    miss rate                        |       0.88% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01% |       1.01%
    mpki                             |        5.21 |        6.39 |        6.38 |        6.39 |        6.38 |        6.39 |        6.38 |        6.39
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    26934357 |      824733 |      820430 |      820884 |      817078 |      824632 |      820525 |      820240
    num cache misses                 |    12674133 |      592018 |      589055 |      588560 |      586562 |      591145 |      588679 |      588482
    miss rate                        |      47.06% |      71.78% |      71.80% |      71.70% |      71.79% |      71.69% |      71.74% |      71.75%
    mpki                             |        3.22 |        4.61 |        4.60 |        4.60 |        4.60 |        4.60 |        4.59 |        4.60
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    13896065 |      592205 |      589211 |      588740 |      586829 |      591387 |      588942 |      588723
    num cache misses                 |     4167885 |      295727 |      295070 |      294809 |      251761 |      253454 |      253159 |      253772
    miss rate                        |      29.99% |      49.94% |      50.08% |      50.07% |      42.90% |      42.86% |      42.99% |      43.11%
    mpki                             |        1.06 |        2.30 |        2.30 |        2.30 |        1.97 |        1.97 |        1.98 |        1.98
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |     3436458 |           0 |           0 |           0 |     3433995 |           0 |           0 |           0
  average dram access latency (ns)   |       61.26 |         inf |         inf |         inf |       61.26 |         inf |         inf |         inf
  average dram queueing delay        |        0.01 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |     3369412 |       63609 |       63633 |       63154 |       65911 |       66613 |       66060 |       66241
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |      101383 |      145248 |      144638 |      144471 |      120496 |      121146 |      121362 |      121631
