                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   13048361 |    4994113 |    4774301 |    4972788 |    4313030 |    5036234 |    4848185 |    5202239
  Cycles                             |    8262500 |    8262500 |    8262500 |    8262500 |    8262500 |    8262500 |    8262500 |    8262500
  IPC                                |       1.58 |       0.60 |       0.58 |       0.60 |       0.52 |       0.61 |       0.59 |       0.63
  Time (ns)                          |    8262500 |    8262500 |    8262500 |    8262500 |    8262500 |    8262500 |    8262500 |    8262500
  Idle time (ns)                     |       1408 |    6026564 |    6027166 |    6027850 |    6028116 |    6028320 |    6028446 |    6028597
  Idle time (%)                      |       0.0% |      72.9% |      72.9% |      73.0% |      73.0% |      73.0% |      73.0% |      73.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1633130 |    1586127 |    1495760 |    1579215 |    1301322 |    1597006 |    1521805 |    1664752
  num incorrect                      |      86446 |       8196 |      11469 |       8367 |      20083 |       8976 |      11761 |       6396
  misprediction rate                 |      5.03% |      0.51% |      0.76% |      0.53% |      1.52% |      0.56% |      0.77% |      0.38%
  mpki                               |       6.63 |       1.64 |       2.40 |       1.68 |       4.66 |       1.78 |       2.43 |       1.23
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1389519 |      34366 |      39921 |      35707 |      53379 |      35631 |      40140 |      32413
    num misses                       |        170 |         25 |         26 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.07% |      0.07% |      0.07% |      0.05% |      0.07% |      0.06% |      0.08%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2823551 |     946495 |     927826 |     943093 |     893598 |     956922 |     940715 |     970994
    num misses                       |       2071 |        491 |        443 |        465 |        478 |        467 |        484 |        423
    miss rate                        |      0.07% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.04%
    mpki                             |       0.16 |       0.10 |       0.09 |       0.09 |       0.11 |       0.09 |       0.10 |       0.08
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2241 |        516 |        469 |        490 |        503 |        492 |        509 |        448
    num misses                       |        660 |        177 |        175 |        183 |        169 |        181 |        167 |        175
    miss rate                        |     29.45% |     34.30% |     37.31% |     37.35% |     33.60% |     36.79% |     32.81% |     39.06%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1389519 |      34366 |      39921 |      35707 |      53379 |      35631 |      40140 |      32413
    num cache misses                 |       3390 |        181 |        188 |        184 |        183 |        181 |        181 |        181
    miss rate                        |      0.24% |      0.53% |      0.47% |      0.52% |      0.34% |      0.51% |      0.45% |      0.56%
    mpki                             |       0.26 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2823551 |     946495 |     927826 |     943093 |     893598 |     956922 |     940715 |     970994
    num cache misses                 |      42640 |      14254 |      14516 |      14175 |      15197 |      14356 |      14430 |      14006
    miss rate                        |      1.51% |      1.51% |      1.56% |      1.50% |      1.70% |      1.50% |      1.53% |      1.44%
    mpki                             |       3.27 |       2.85 |       3.04 |       2.85 |       3.52 |       2.85 |       2.98 |       2.69
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      48299 |      14650 |      15001 |      14588 |      16084 |      15041 |      15159 |      14660
    num cache misses                 |      34400 |      12887 |      13085 |      12819 |      13402 |      12988 |      13021 |      12752
    miss rate                        |     71.22% |     87.97% |     87.23% |     87.87% |     83.33% |     86.35% |     85.90% |     86.98%
    mpki                             |       2.64 |       2.58 |       2.74 |       2.58 |       3.11 |       2.58 |       2.69 |       2.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      37779 |      13106 |      13388 |      13051 |      14106 |      13495 |      13577 |      13233
    num cache misses                 |      26510 |       6990 |       7091 |       6823 |       8396 |       8093 |       8033 |       7868
    miss rate                        |     70.17% |     53.33% |     52.97% |     52.28% |     59.52% |     59.97% |     59.17% |     59.46%
    mpki                             |       2.03 |       1.40 |       1.49 |       1.37 |       1.95 |       1.61 |       1.66 |       1.51
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      12875 |          0 |          0 |          0 |      12823 |          0 |          0 |          0
  average dram access latency (ns)   |      61.33 |        inf |        inf |        inf |      61.33 |        inf |        inf |        inf
  average dram queueing delay        |       0.08 |       0.00 |       0.00 |       0.00 |       0.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10410 |        243 |        239 |        247 |        199 |        211 |        188 |        217
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1898 |       1962 |       2039 |       1939 |       2970 |       2688 |       2775 |       2574
