                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   10989863 |    3053098 |    3088552 |    2856007 |    3145334 |    3007121 |    2658035 |    3089724 |    3020678 |    2938572 |    3086698 |    3066231
  Cycles                             |   11282000 |   11282000 |   11282000 |   11282000 |    8461500 |    8461500 |   11282000 |   11282000 |   11282000 |   11282000 |    8461500 |    8461500
  IPC                                |       0.97 |       0.27 |       0.27 |       0.25 |       0.37 |       0.36 |       0.24 |       0.27 |       0.27 |       0.26 |       0.36 |       0.36
  Time (ns)                          |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500 |    2820500
  Idle time (ns)                     |       1450 |    2315711 |    2316151 |    2316092 |    2306091 |    2306369 |    2316366 |    2316306 |    2316490 |    2316778 |    2306749 |    2306843
  Idle time (%)                      |       0.1% |      82.1% |      82.1% |      82.1% |      81.8% |      81.8% |      82.1% |      82.1% |      82.1% |      82.1% |      81.8% |      81.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1327916 |     968705 |     983479 |     886397 |    1012784 |     954794 |     800867 |     984340 |     955357 |     921361 |     987240 |     978394
  num incorrect                      |      76947 |       4749 |       4253 |       7346 |       2612 |       4589 |      10077 |       4345 |       5310 |       6429 |       3488 |       3845
  misprediction rate                 |      5.48% |      0.49% |      0.43% |      0.82% |      0.26% |      0.48% |      1.24% |      0.44% |      0.55% |      0.69% |      0.35% |      0.39%
  mpki                               |       7.00 |       1.56 |       1.38 |       2.57 |       0.83 |       1.53 |       3.79 |       1.41 |       1.76 |       2.19 |       1.13 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1395756 |      40614 |      37580 |      59243 |      27063 |      39825 |      81856 |      37208 |      44497 |      50579 |      34500 |      35943
    num misses                       |        170 |         26 |         26 |         26 |         27 |         26 |         26 |         26 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.06% |      0.07% |      0.04% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.07%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2667199 |     576956 |     581018 |     558624 |     581821 |     568555 |     539724 |     579987 |     573811 |     564923 |     576670 |     574761
    num misses                       |       1978 |        133 |        144 |        143 |        143 |        119 |        130 |        125 |        129 |        123 |        155 |        122
    miss rate                        |      0.07% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02%
