metric,value
timestamp,2026-06-30T15:09:17
workload,lavaMD
strategy,EPO
bench_class,S
num_threads,8
output_dir,Outputs/sizeS/8TH/lavaMD_S_EPO_8TH_20260630_031426
cpu_map,"[4, 5, 6, 7, 12, 13, 14, 15]"
p_core_count,0
e_core_count,8
node0_threads,4
node1_threads,4
sim_time_ms,0.3751
total_instructions,333725
avg_ipc,0.8897
avg_ipc_p,0.0
avg_ipc_e,0.8897
total_power_W,0.6788
dynamic_W,0.3336
leakage_W,0.2
dram_W,0.1451
energy_J,0.000255
node0_reads,4279
node1_reads,4228
node0_pct,50.2998
dram_local,3019
dram_remote,3005
dram_remote_pct,49.8838
l1d_miss_pct,7.7396
l2_miss_pct,82.5436
l3_miss_pct,95.7863
l1d_mpki,22.8302
l2_mpki,18.8449
l3_mpki,18.0508
l3_miss_count,6024
cpi_base_frac,0.4598
cpi_branch_frac,0.2148
cpi_l2_frac,0.0
cpi_l3_frac,0.0
cpi_dram_local_frac,0.1153
cpi_dram_remote_frac,0.2101
L1-D.access-mru-0,103133
L1-D.access-mru-1,21036
L1-D.access-mru-2,3553
L1-D.access-mru-3,1911
L1-D.access-mru-4,969
L1-D.access-mru-5,639
L1-D.access-mru-6,410
L1-D.access-mru-7,309
L1-D.evict-E,5066
L1-D.evict-M,3787
L1-D.load-misses,7619
L1-D.load-misses-I,7619
L1-D.loads,98442
L1-D.loads-E,47402
L1-D.loads-I,7619
L1-D.loads-M,43421
L1-D.loads-where-L1,90823
L1-D.loads-where-L2,1330
L1-D.loads-where-L3,265
L1-D.loads-where-dram-local,3019
L1-D.loads-where-dram-remote,3005
L1-D.store-misses,3241
L1-D.store-misses-E,1751
L1-D.store-misses-I,1490
L1-D.stores,44378
L1-D.stores-E,1751
L1-D.stores-I,1490
L1-D.stores-M,41137
L1-D.stores-where-L1,41137
L1-D.stores-where-L2,96
L1-D.stores-where-L3,3145
L1-D.total-latency,553792809360
L1-I.access-mru-0,37262
L1-I.access-mru-1,1120
L1-I.access-mru-2,216
L1-I.access-mru-3,46
L1-I.backinval-E,535
L1-I.coherency-downgrades,1
L1-I.evict-E,359
L1-I.load-misses,1284
L1-I.load-misses-I,1284
L1-I.loads,39928
L1-I.loads-E,38643
L1-I.loads-I,1284
L1-I.loads-S,1
L1-I.loads-where-L1I,38644
L1-I.loads-where-L2,17
L1-I.loads-where-L3,149
L1-I.loads-where-dram-local,563
L1-I.loads-where-dram-remote,555
L1-I.total-latency,81240621470
L2.access-mru-0,413
L2.access-mru-1,375
L2.access-mru-2,319
L2.access-mru-3,159
L2.access-mru-4,90
L2.access-mru-5,53
L2.access-mru-6,17
L2.access-mru-7,17
L2.evict-E,3467
L2.evict-M,1382
L2.load-misses,7556
L2.load-misses-I,7556
L2.loads,8903
L2.loads-E,725
L2.loads-I,7556
L2.loads-M,622
L2.store-misses,3145
L2.store-misses-E,1756
L2.store-misses-I,1389
L2.stores,3241
L2.stores-E,1756
L2.stores-I,1389
L2.stores-M,96
L3.access-mru-0,121
L3.access-mru-1,160
L3.access-mru-2,139
L3.access-mru-3,15
L3.access-mru-4,3
L3.load-misses,7137
L3.load-misses-I,7137
L3.loads,7556
L3.loads-E,275
L3.loads-I,7137
L3.loads-M,144
L3.store-misses,3126
L3.store-misses-E,1756
L3.store-misses-I,1370
L3.store-overlapping-misses,22
L3.stores,3145
L3.stores-E,1756
L3.stores-I,1370
L3.stores-M,19
L3.uncore-requests,8507
L3.uncore-time-dram-bus,10644128540
L3.uncore-time-dram-device,510420000000
L3.uncore-time-dram-queue,700017380
L3.uncore-time-noc-base,7266875000
L3.uncore-time-noc-queue,1409910
L3.uncore-time-td-access,21267500000
L3.uncore-totaltime,550299930830
barrier.global_time,375100000000
branch_predictor.num-correct,50672
branch_predictor.num-incorrect,3390
bus-queue.num-requests,8456
bus-queue.requests-out-of-order,2945
bus-queue.total-delay,1409910
core.bbv-0,11540183145
core.bbv-1,12954653762
core.bbv-10,11259472936
core.bbv-11,10902557225
core.bbv-12,11268477243
core.bbv-13,10417874344
core.bbv-14,9431022101
core.bbv-15,12242505346
core.bbv-2,12091944987
core.bbv-3,12416486388
core.bbv-4,10161973078
core.bbv-5,10565400763
core.bbv-6,11114449440
core.bbv-7,11549203333
core.bbv-8,10809974822
core.bbv-9,11348739623
core.instructions,333725
directory.entries-allocated.c0,67472
directory.entries-allocated.c4,66688
directory.entries-allocated.node0,67472
directory.entries-allocated.node1,66688
directory.entries-allocated.total,134160
dram-queue.num-requests.c0,4279
dram-queue.num-requests.c4,4228
dram-queue.num-requests.node0,4279
dram-queue.num-requests.node1,4228
dram-queue.num-requests.total,8507
dram-queue.total-queue-delay.c0,371897720
dram-queue.total-queue-delay.c4,328119660
dram-queue.total-queue-delay.node0,371897720
dram-queue.total-queue-delay.node1,328119660
dram-queue.total-queue-delay.total,700017380
dram-queue.total-time-used.c0,5353970380
dram-queue.total-time-used.c4,5290158160
dram-queue.total-time-used.node0,5353970380
dram-queue.total-time-used.node1,5290158160
dram-queue.total-time-used.total,10644128540
dram.reads.c0,4279
dram.reads.c4,4228
dram.reads.node0,4279
dram.reads.node1,4228
dram.reads.total,8507
dram.total-access-latency.c0,262465868100
dram.total-access-latency.c4,259298277820
dram.total-access-latency.node0,262465868100
dram.total-access-latency.node1,259298277820
dram.total-access-latency.total,521764145920
dram.total-queueing-delay.c0,371897720
dram.total-queueing-delay.c4,328119660
dram.total-queueing-delay.node0,371897720
dram.total-queueing-delay.node1,328119660
dram.total-queueing-delay.total,700017380
dtlb.access,142820
dtlb.miss,438
dtlb_cache.access-mru-0,136505
dtlb_cache.access-mru-1,4422
dtlb_cache.access-mru-2,1014
dtlb_cache.access-mru-3,441
futex.futex_wait_bitset_count,1
futex.futex_wake_count,1
interval_timer.cpContr_branch,27580561662
interval_timer.cpContr_generic,36401952959
interval_timer.cpContr_load_l1,27245587399
interval_timer.cpContr_load_l2,4208757253
interval_timer.cpContr_load_l3,1963693051
interval_timer.cpContr_load_other,29090306
interval_timer.cpContr_port015,8245271887
interval_timer.cpContr_port1,21266661
interval_timer.cpContr_port2,25123706256
interval_timer.cpContr_port34,5884771312
interval_timer.cpContr_port5,2112033369
interval_timer.cpContr_store,7652167417
interval_timer.cpiBase,146555000000
interval_timer.cpiBranchPredictor,68454000000
interval_timer.cpiDataCachedram-local,36736000000
interval_timer.cpiDataCachedram-remote,66962000000
interval_timer.cpiInstructionCacheL2,138000000
interval_timer.cpiInstructionCacheL3,1572000000
interval_timer.cpiInstructionCachedram-local,27207000000
interval_timer.cpiInstructionCachedram-remote,27088000000
interval_timer.cpiSerialization,87000000
interval_timer.detailed-cpiBase-DispatchRate,128886
interval_timer.detailed-cpiBase-DispatchWidth,86
interval_timer.detailed-cpiBase-DispatchWidth+DispatchRate,17583
interval_timer.loadstore_contention.num-requests,60047
interval_timer.loadstore_contention.requests-out-of-order,22829
interval_timer.loadstore_contention.requests-simultaneous,17141
interval_timer.loadstore_contention.total-delay,2264000000
interval_timer.numBPredOverlapped,13805
interval_timer.numDCacheOverlapped,35009
interval_timer.numHiddenLongerDCacheLatency,467
interval_timer.numICacheOverlapped,179819
interval_timer.numLongLatencyLoads,1426
interval_timer.numSerializationInsns,15
interval_timer.numTotalLongLatencyLoadLatency,103698
interval_timer.outstandingLongLatencyCycles,127672
interval_timer.outstandingLongLatencyInsns,444831
interval_timer.totalHiddenDCacheLatency,464693
interval_timer.totalHiddenLongerDCacheLatency,3625
interval_timer.totalSerializationLatency,87
interval_timer.uop_branch,63531
interval_timer.uop_generic,167311
interval_timer.uop_load,95111
interval_timer.uop_store,44366
interval_timer.uops_total,370319
itlb.access,39928
itlb.miss,94
itlb_cache.access-mru-0,39738
itlb_cache.access-mru-1,75
itlb_cache.access-mru-2,20
itlb_cache.access-mru-3,1
network.shmem-1.bus.num-bytes,388976
network.shmem-1.bus.num-packets,8456
network.shmem-1.bus.num-packets-delayed,3
network.shmem-1.bus.time-used,7266875000
network.shmem-1.bus.total-delay,1409910
performance_model.cpiSyncSyscall,320000000
performance_model.elapsed_time,375119000000
performance_model.idle_elapsed_time,320000000
performance_model.instruction_count,333606
stlb.access,532
stlb.miss,281
stlb_cache.access-mru-0,99
stlb_cache.access-mru-1,134
stlb_cache.access-mru-2,12
stlb_cache.access-mru-3,6
thread.bottle_contrib_time,374799000000
thread.bottle_runtime_time,374799000000
thread.elapsed_time,375100000000
thread.instruction_count,333550
thread.instructions_by_core[0],333550
thread.nonidle_elapsed_time,374780000000
thread.time_by_core[0],374780000000
thread.unscheduled_time,320000000
thread.waiting_cost,1592000000
time.walltime,1782757051033373
