                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |    5542901 |    6031336 |    5903171 |    5845886 |    6050841 |    5990546 |    5988324 |    5917261
  Cycles                             |    3998000 |    3998000 |    3998000 |    3998000 |    3998000 |    3998000 |    3998000 |    3998000
  IPC                                |       1.39 |       1.51 |       1.48 |       1.46 |       1.51 |       1.50 |       1.50 |       1.48
  Time (ns)                          |     999500 |     999500 |     999500 |     999500 |     999500 |     999500 |     999500 |     999500
  Idle time (ns)                     |        358 |     233157 |     233523 |     233659 |     233758 |     233856 |     233966 |     234065
  Idle time (%)                      |       0.0% |      23.3% |      23.4% |      23.4% |      23.4% |      23.4% |      23.4% |      23.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     442202 |     834348 |     801031 |     782975 |     860141 |     843418 |     842517 |     819855
  num incorrect                      |       8754 |       2211 |       2204 |       2192 |       2074 |       2020 |       2065 |       2006
  misprediction rate                 |      1.94% |      0.26% |      0.27% |      0.28% |      0.24% |      0.24% |      0.24% |      0.24%
  mpki                               |       1.58 |       0.37 |       0.37 |       0.37 |       0.34 |       0.34 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |     618516 |     472255 |     466113 |     465919 |     462969 |     461846 |     461924 |     461284
    num misses                       |        185 |         28 |         28 |         28 |         29 |         28 |         28 |         29
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2834886 |    2550975 |    2518680 |    2509075 |    2530891 |    2517336 |    2518043 |    2503955
    num misses                       |       1728 |        474 |        374 |        469 |        347 |        441 |        387 |        273
    miss rate                        |      0.06% |      0.02% |      0.01% |      0.02% |      0.01% |      0.02% |      0.02% |      0.01%
    mpki                             |       0.31 |       0.08 |       0.06 |       0.08 |       0.06 |       0.07 |       0.06 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1913 |        502 |        402 |        497 |        376 |        469 |        415 |        302
    num misses                       |        545 |        153 |        151 |        153 |        152 |        147 |        145 |        134
    miss rate                        |     28.49% |     30.48% |     37.56% |     30.78% |     40.43% |     31.34% |     34.94% |     44.37%
    mpki                             |       0.10 |       0.03 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |     618516 |     472255 |     466113 |     465919 |     462969 |     461846 |     461924 |     461284
    num cache misses                 |       6983 |        423 |        410 |        411 |        411 |        407 |        412 |        399
    miss rate                        |      1.13% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09% |      0.09%
    mpki                             |       1.26 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2834886 |    2550975 |    2518680 |    2509075 |    2530891 |    2517336 |    2518043 |    2503955
    num cache misses                 |     100366 |      76311 |      74653 |      74757 |      74355 |      74169 |      73997 |      73401
    miss rate                        |      3.54% |      2.99% |      2.96% |      2.98% |      2.94% |      2.95% |      2.94% |      2.93%
    mpki                             |      18.11 |      12.65 |      12.65 |      12.79 |      12.29 |      12.38 |      12.36 |      12.40
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     113960 |      80361 |      77818 |      78005 |      78548 |      77409 |      77252 |      75120
    num cache misses                 |      22105 |      12889 |      14061 |      14980 |      13870 |      13692 |      13428 |      13359
    miss rate                        |     19.40% |     16.04% |     18.07% |     19.20% |     17.66% |     17.69% |     17.38% |     17.78%
    mpki                             |       3.99 |       2.14 |       2.38 |       2.56 |       2.29 |       2.29 |       2.24 |       2.26
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      34800 |      20668 |      20417 |      21428 |      21309 |      20108 |      19901 |      18602
    num cache misses                 |      16090 |       3681 |       3188 |       6638 |       9662 |       4532 |       4489 |       6163
    miss rate                        |     46.24% |     17.81% |     15.61% |     30.98% |     45.34% |     22.54% |     22.56% |     33.13%
    mpki                             |       2.90 |       0.61 |       0.54 |       1.14 |       1.60 |       0.76 |       0.75 |       1.04
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      13902 |          0 |          0 |          0 |      13877 |          0 |          0 |          0
  average dram access latency (ns)   |     453.30 |        inf |        inf |        inf |     455.45 |        inf |        inf |        inf
  average dram queueing delay        |     392.05 |       0.00 |       0.00 |       0.00 |     394.20 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6873 |        128 |        102 |         90 |         57 |         90 |         93 |         57
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1637 |        855 |        803 |       3882 |       6638 |       2056 |       1995 |       3559
