                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21501615 |    3871307 |    4172665 |    4134890 |    3760034 |    4068323 |    4163714 |    3923551 |    3788168 |    3810503 |    3263864 |    3823624
  Cycles                             |   20993200 |   20993200 |   20993200 |   20993200 |   15744900 |   15744900 |   20993200 |   20993200 |   15744900 |   20993200 |   20993200 |   15744900
  IPC                                |       1.02 |       0.18 |       0.20 |       0.20 |       0.24 |       0.26 |       0.20 |       0.19 |       0.24 |       0.18 |       0.16 |       0.24
  Time (ns)                          |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300 |    5248300
  Idle time (ns)                     |       1587 |    4481808 |    4482382 |    4482519 |    4472463 |    4472671 |    4482528 |    4482578 |    4472871 |    4482816 |    4483188 |    4472952
  Idle time (%)                      |       0.0% |      85.4% |      85.4% |      85.4% |      85.2% |      85.2% |      85.4% |      85.4% |      85.2% |      85.4% |      85.4% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2434439 |    1176013 |    1305711 |    1291668 |    1141608 |    1272155 |    1303932 |    1200766 |    1153057 |    1151524 |     923422 |    1164712
  num incorrect                      |     160605 |      10981 |       7057 |       7427 |      11243 |       6779 |       7067 |      10187 |      10863 |      12063 |      19254 |      10364
  misprediction rate                 |      6.19% |      0.93% |      0.54% |      0.57% |      0.98% |      0.53% |      0.54% |      0.84% |      0.93% |      1.04% |      2.04% |      0.88%
  mpki                               |       7.47 |       2.84 |       1.69 |       1.80 |       2.99 |       1.67 |       1.70 |       2.60 |       2.87 |       3.17 |       5.90 |       2.71
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2506176 |      71592 |      50224 |      52118 |      70334 |      51379 |      50214 |      65971 |      66800 |      73979 |     110997 |      69546
    num misses                       |        180 |         46 |         29 |         29 |         29 |         29 |         31 |         46 |         46 |         46 |         48 |         46
    miss rate                        |      0.01% |      0.06% |      0.06% |      0.06% |      0.04% |      0.06% |      0.06% |      0.07% |      0.07% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
