                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3073181966 |  3266199526 |  3749636793 |  3719859612 |  3466325332 |  3366103289 |  3490349986 |  3393534795 |  3853885093 |  3863161702 |  3977806555 |  3984133138 |  3675031065 |  3551459782 |  3642051653 |  3584405628
  Cycles                             |  2350886000 |  2350886000 |  2350886000 |  2350886000 |  1763164500 |  1763164500 |  1763164500 |  1763164500 |  2350886000 |  2350886000 |  2350886000 |  2350886000 |  1763164500 |  1763164500 |  1763164500 |  1763164500
  IPC                                |        1.31 |        1.39 |        1.59 |        1.58 |        1.97 |        1.91 |        1.98 |        1.92 |        1.64 |        1.64 |        1.69 |        1.69 |        2.08 |        2.01 |        2.07 |        2.03
  Time (ns)                          |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500 |   587721500
  Idle time (ns)                     |         255 |      296323 |      303822 |      311172 |      318962 |      326616 |      333965 |      341683 |      349224 |      356744 |      364448 |      372064 |      379491 |      386848 |      394586 |      402171
  Idle time (%)                      |        0.0% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1% |        0.1%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   137930046 |   204367773 |   640141720 |   630215999 |   554257668 |   520850291 |   562265888 |   529994153 |   683444283 |   686536486 |   724751438 |   726860299 |   623826238 |   582635870 |   630110665 |   610894518
  num incorrect                      |      222632 |      198646 |      155432 |      155430 |      155833 |      155813 |      155834 |      155836 |      155835 |      155835 |      155834 |      155834 |      155833 |      155040 |      142169 |      141768
  misprediction rate                 |       0.16% |       0.10% |       0.02% |       0.02% |       0.03% |       0.03% |       0.03% |       0.03% |       0.02% |       0.02% |       0.02% |       0.02% |       0.02% |       0.03% |       0.02% |       0.02%
  mpki                               |        0.07 |        0.06 |        0.04 |        0.04 |        0.04 |        0.05 |        0.04 |        0.05 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04 |        0.04
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   257849074 |   256758294 |   177057191 |   177057191 |   174646450 |   174646450 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   174646448 |   169491602 |   169491603
    num misses                       |         292 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1273746613 |  1301805602 |  1148506521 |  1143543650 |  1093527771 |  1076824185 |  1097531876 |  1081396014 |  1158121074 |  1159667176 |  1178774651 |  1179829081 |  1128312073 |  1107718144 |  1106657700 |  1097052040
    num misses                       |     8999716 |     9599943 |     6699233 |     6649223 |     6729310 |     7173766 |     6210849 |     6810691 |     5977844 |     7386559 |     5591594 |     7244738 |     6249250 |     5925721 |     6340391 |     6379867
    miss rate                        |       0.71% |       0.74% |       0.58% |       0.58% |       0.62% |       0.67% |       0.57% |       0.63% |       0.52% |       0.64% |       0.47% |       0.61% |       0.55% |       0.53% |       0.57% |       0.58%
    mpki                             |        2.93 |        2.94 |        1.79 |        1.79 |        1.94 |        2.13 |        1.78 |        2.01 |        1.55 |        1.91 |        1.41 |        1.82 |        1.70 |        1.67 |        1.74 |        1.78
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
