                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11226366 |    3065074 |    3031581 |    3095883 |    2766059 |    3111118 |    3060017 |    2956892 |    2603566 |    3019462 |    3063924 |    3041479 |    2863114 |    3031446 |    3075981 |    3045464
  Cycles                             |   29959600 |   29959600 |   29959600 |   29959600 |    7489900 |    7489900 |    7489900 |    7489900 |   29959600 |   29959600 |   29959600 |   29959600 |    7489900 |    7489900 |    7489900 |    7489900
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.37 |       0.42 |       0.41 |       0.39 |       0.09 |       0.10 |       0.10 |       0.10 |       0.38 |       0.40 |       0.41 |       0.41
  Time (ns)                          |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900 |    7489900
  Idle time (ns)                     |       1685 |    6221480 |    6222572 |    6222995 |    6193001 |    6192694 |    6193586 |    6193775 |    6224117 |    6224465 |    6224795 |    6225037 |    6195467 |    6195805 |    6195951 |    6196614
  Idle time (%)                      |       0.0% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7% |      83.1% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1312226 |     985825 |     972642 |     999839 |     865649 |    1011152 |     989649 |     947765 |     794432 |     968478 |     986002 |     977896 |     904837 |     976835 |     995934 |     983119
  num incorrect                      |      76850 |       3367 |       3854 |       2768 |       6929 |       1863 |       2554 |       3908 |       9800 |       3918 |       3323 |       3587 |       5464 |       3085 |       2499 |       2891
  misprediction rate                 |      5.53% |      0.34% |      0.39% |      0.28% |      0.79% |      0.18% |      0.26% |      0.41% |      1.22% |      0.40% |      0.34% |      0.37% |      0.60% |      0.31% |      0.25% |      0.29%
  mpki                               |       6.85 |       1.10 |       1.27 |       0.89 |       2.51 |       0.60 |       0.83 |       1.32 |       3.76 |       1.30 |       1.08 |       1.18 |       1.91 |       1.02 |       0.81 |       0.95
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1243351 |      29819 |      31489 |      24503 |      52759 |      17953 |      22920 |      32262 |      72206 |      31748 |      28404 |      30134 |      45026 |      26822 |      22811 |      24736
    num misses                       |        178 |         25 |         25 |         25 |         25 |         27 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.10% |      0.05% |      0.15% |      0.11% |      0.08% |      0.03% |      0.08% |      0.09% |      0.08% |      0.06% |      0.09% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2420436 |     558297 |     555767 |     561210 |     526164 |     558646 |     553731 |     542414 |     513577 |     553044 |     558599 |     554804 |     535642 |     551669 |     555824 |     552163
    num misses                       |       1817 |        137 |        177 |        138 |        119 |        119 |        134 |        124 |        132 |        128 |        168 |        119 |        116 |        119 |        124 |        117
    miss rate                        |      0.08% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.16 |       0.04 |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1995 |        162 |        202 |        163 |        144 |        146 |        159 |        149 |        157 |        153 |        193 |        144 |        141 |        144 |        149 |        142
    num misses                       |        613 |        131 |        134 |        131 |        122 |        125 |        134 |        134 |        129 |        129 |        132 |        130 |        121 |        124 |        130 |        126
    miss rate                        |     30.73% |     80.86% |     66.34% |     80.37% |     84.72% |     85.62% |     84.28% |     89.93% |     82.17% |     84.31% |     68.39% |     90.28% |     85.82% |     86.11% |     87.25% |     88.73%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1243351 |      29819 |      31489 |      24503 |      52759 |      17953 |      22920 |      32262 |      72206 |      31748 |      28404 |      30134 |      45026 |      26822 |      22811 |      24736
    num cache misses                 |       2751 |        185 |        185 |        186 |        185 |        192 |        184 |        185 |        185 |        184 |        184 |        185 |        184 |        184 |        184 |        185
    miss rate                        |      0.22% |      0.62% |      0.59% |      0.76% |      0.35% |      1.07% |      0.80% |      0.57% |      0.26% |      0.58% |      0.65% |      0.61% |      0.41% |      0.69% |      0.81% |      0.75%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.07 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2420436 |     558297 |     555767 |     561210 |     526164 |     558646 |     553731 |     542414 |     513577 |     553044 |     558599 |     554804 |     535642 |     551669 |     555824 |     552163
    num cache misses                 |      32460 |       6910 |       7024 |       6882 |       7193 |       6771 |       6807 |       6790 |       7300 |       6857 |       6915 |       6813 |       6994 |       6882 |       6762 |       6869
    miss rate                        |      1.34% |      1.24% |      1.26% |      1.23% |      1.37% |      1.21% |      1.23% |      1.25% |      1.42% |      1.24% |      1.24% |      1.23% |      1.31% |      1.25% |      1.22% |      1.24%
    mpki                             |       2.89 |       2.25 |       2.32 |       2.22 |       2.60 |       2.18 |       2.22 |       2.30 |       2.80 |       2.27 |       2.26 |       2.24 |       2.44 |       2.27 |       2.20 |       2.26
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      37341 |       7152 |       7274 |       7118 |       7492 |       6998 |       7046 |       7049 |       7790 |       7251 |       7304 |       7195 |       7407 |       7263 |       7130 |       7252
    num cache misses                 |      24081 |       6784 |       6874 |       6774 |       6959 |       6729 |       6736 |       6759 |       7051 |       6773 |       6806 |       6812 |       6856 |       6789 |       6707 |       6798
    miss rate                        |     64.49% |     94.85% |     94.50% |     95.17% |     92.89% |     96.16% |     95.60% |     95.89% |     90.51% |     93.41% |     93.18% |     94.68% |     92.56% |     93.47% |     94.07% |     93.74%
    mpki                             |       2.15 |       2.21 |       2.27 |       2.19 |       2.52 |       2.16 |       2.20 |       2.29 |       2.71 |       2.24 |       2.22 |       2.24 |       2.39 |       2.24 |       2.18 |       2.23
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      26947 |       6840 |       6939 |       6824 |       7073 |       6764 |       6791 |       6835 |       7355 |       6982 |       7009 |       7011 |       7085 |       6986 |       6891 |       6996
    num cache misses                 |      20534 |       3382 |       3525 |       3435 |       3539 |       3447 |       3440 |       3444 |       3953 |       3775 |       3731 |       3794 |       3804 |       3681 |       3699 |       3739
    miss rate                        |     76.20% |     49.44% |     50.80% |     50.34% |     50.04% |     50.96% |     50.66% |     50.39% |     53.75% |     54.07% |     53.23% |     54.11% |     53.69% |     52.69% |     53.68% |     53.44%
    mpki                             |       1.83 |       1.10 |       1.16 |       1.11 |       1.28 |       1.11 |       1.12 |       1.16 |       1.52 |       1.25 |       1.22 |       1.25 |       1.33 |       1.21 |       1.20 |       1.23
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11208 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      11137 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.46 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.40 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.21 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.14 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10242 |         97 |         77 |         94 |         74 |         68 |         78 |         74 |         42 |         64 |         56 |         54 |         62 |         68 |         60 |         65
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1163 |       1063 |       1053 |       1090 |       1108 |       1081 |       1070 |       1143 |       1481 |       1421 |       1381 |       1395 |       1369 |       1293 |       1260 |       1312
