                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  246047413 |  248777126 |  248750338 |  250991325 |  249742307 |  249508359 |  249141008 |  247680883
  Cycles                             |  253404610 |  253404610 |  253404610 |  253404610 |  253404610 |  253404610 |  253404610 |  253404610
  IPC                                |       0.97 |       0.98 |       0.98 |       0.99 |       0.99 |       0.98 |       0.98 |       0.98
  Time (ns)                          |   87380900 |   87380900 |   87380900 |   87380900 |   87380900 |   87380900 |   87380900 |   87380900
  Idle time (ns)                     |       2241 |     383232 |     385244 |     717597 |     359520 |     360072 |     360598 |     361134
  Idle time (%)                      |       0.0% |       0.4% |       0.4% |       0.8% |       0.4% |       0.4% |       0.4% |       0.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   14720214 |   16168809 |   16191795 |   16834031 |   16484724 |   16420248 |   16316275 |   15898911
  num incorrect                      |      42026 |      25253 |      24707 |      24705 |      24296 |      24213 |      24226 |      24292
  misprediction rate                 |      0.28% |      0.16% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15% |      0.15%
  mpki                               |       0.17 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10 |       0.10
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25599687 |   25210131 |   25201125 |   25200143 |   25197290 |   25193098 |   25195672 |   25195451
    num misses                       |        280 |         29 |         29 |         29 |         29 |         29 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  132292632 |  131555555 |  131483231 |  131799696 |  131608688 |  131572758 |  131517796 |  131309512
    num misses                       |      76391 |      72973 |      72616 |      72627 |      72715 |      72659 |      72696 |      72592
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.31 |       0.29 |       0.29 |       0.29 |       0.29 |       0.29 |       0.29 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76671 |      73002 |      72645 |      72656 |      72744 |      72688 |      72726 |      72622
    num misses                       |      49833 |      48090 |      48118 |      47964 |      48213 |      47872 |      47860 |      47800
    miss rate                        |     65.00% |     65.87% |     66.24% |     66.02% |     66.28% |     65.86% |     65.81% |     65.82%
    mpki                             |       0.20 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25599687 |   25210131 |   25201125 |   25200143 |   25197290 |   25193098 |   25195672 |   25195451
    num cache misses                 |      15865 |       6622 |       6616 |       6628 |       6573 |       6649 |       6434 |       6682
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03%
    mpki                             |       0.06 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  132292632 |  131555555 |  131483231 |  131799696 |  131608688 |  131572758 |  131517796 |  131309512
    num cache misses                 |    4115262 |    4063858 |    4045396 |    4045194 |    4045127 |    4044865 |    4044279 |    4043451
    miss rate                        |      3.11% |      3.09% |      3.08% |      3.07% |      3.07% |      3.07% |      3.08% |      3.08%
    mpki                             |      16.73 |      16.34 |      16.26 |      16.12 |      16.20 |      16.21 |      16.23 |      16.33
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4515094 |    4432185 |    4410276 |    4410363 |    4413779 |    4409821 |    4409074 |    4408046
    num cache misses                 |    2644896 |    2610728 |    2595019 |    2596400 |    2595975 |    2595269 |    2595281 |    2587989
    miss rate                        |     58.58% |     58.90% |     58.84% |     58.87% |     58.82% |     58.85% |     58.86% |     58.71%
    mpki                             |      10.75 |      10.49 |      10.43 |      10.34 |      10.39 |      10.40 |      10.42 |      10.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3030794 |    2973198 |    2953870 |    2955526 |    2958759 |    2954159 |    2954234 |    2946023
    num cache misses                 |    2079416 |    2022711 |    2007067 |    2035035 |    2097299 |    2003358 |    1999558 |    2015932
    miss rate                        |     68.61% |     68.03% |     67.95% |     68.86% |     70.88% |     67.81% |     67.68% |     68.43%
    mpki                             |       8.45 |       8.13 |       8.07 |       8.11 |       8.40 |       8.03 |       8.03 |       8.14
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   11777254 |          0 |          0 |          0 |   11777275 |          0 |          0 |          0
  average dram access latency (ns)   |    2986.79 |        inf |        inf |        inf |    2973.18 |        inf |        inf |        inf
  average dram queueing delay        |    2925.53 |       0.00 |       0.00 |       0.00 |    2911.92 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     16.00% |      0.00% |      0.00% |      0.00% |     16.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1452063 |    1455044 |    1450603 |    1451963 |    1450255 |    1453429 |    1450757 |    1451530
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      35977 |       7235 |       6782 |      28488 |      77038 |       4661 |       4434 |      16030
