                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11    
  Instructions                       |  3464790920 |  3618064446 |  3633783582 |  3619240749 |  3556896014 |  3651733068 |  3681075095 |  3792588869 |  5005473402 |  4912672350 |  4848185469 |  4903475039
  Cycles                             |  2802214000 |  2802214000 |  2802214000 |  2802214000 |  2101660500 |  2101660500 |  2101660500 |  2101660500 |  2802214000 |  2802214000 |  2802214000 |  2802214000
  IPC                                |        1.24 |        1.29 |        1.30 |        1.29 |        1.69 |        1.74 |        1.75 |        1.80 |        1.79 |        1.75 |        1.73 |        1.75
  Time (ns)                          |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500 |   700553500
  Idle time (ns)                     |         301 |      695217 |      302649 |      311997 |      317554 |      325291 |      332705 |      340108 |    20846994 |    20066134 |    60186568 |    60251637
  Idle time (%)                      |        0.0% |        0.1% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        0.0% |        3.0% |        2.9% |        8.6% |        8.6%
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   251552582 |   304365698 |   309608113 |   304760225 |   283978607 |   315591758 |   342651218 |   379819333 |   784115683 |   753182598 |  1006323350 |  1024753201
  num incorrect                      |      237016 |      225367 |      226309 |      226169 |      225117 |      225121 |      211452 |      211488 |      212454 |      212045 |      156645 |      156652
  misprediction rate                 |       0.09% |       0.07% |       0.07% |       0.07% |       0.08% |       0.07% |       0.06% |       0.06% |       0.03% |       0.03% |       0.02% |       0.02%
  mpki                               |        0.07 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06 |        0.06 |        0.04 |        0.04 |        0.03 |        0.03
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   262862218 |   261913309 |   261913118 |   261913118 |   261913118 |   261913118 |   256758272 |   256758272 |   256758272 |   256758125 |   177057362 |   177057361
    num misses                       |         212 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1354389045 |  1376608897 |  1379222584 |  1376799474 |  1366410511 |  1382215282 |  1370945791 |  1389536665 |  1591678507 |  1576211358 |  1331598332 |  1340813257
    num misses                       |     8998107 |    10279123 |     8949097 |    10264311 |    10574001 |     9073942 |    10302501 |     9215387 |     9366008 |    10355211 |     6195448 |     7478531
    miss rate                        |       0.66% |       0.75% |       0.65% |       0.75% |       0.77% |       0.66% |       0.75% |       0.66% |       0.59% |       0.66% |       0.47% |       0.56%
    mpki                             |        2.60 |        2.84 |        2.46 |        2.84 |        2.97 |        2.48 |        2.80 |        2.43 |        1.87 |        2.11 |        1.28 |        1.53
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     8998319 |    10279156 |     8949130 |    10264344 |    10574034 |     9073975 |    10302534 |     9215420 |     9366041 |    10355244 |     6195481 |     7478564
    num misses                       |      373322 |      365668 |      345012 |      359585 |      364585 |      357405 |      378221 |      333287 |      320029 |      338132 |      262850 |      266816
    miss rate                        |       4.15% |       3.56% |       3.86% |       3.50% |       3.45% |       3.94% |       3.67% |       3.62% |       3.42% |       3.27% |       4.24% |       3.57%
    mpki                             |        0.11 |        0.10 |        0.09 |        0.10 |        0.10 |        0.10 |        0.10 |        0.09 |        0.06 |        0.07 |        0.05 |        0.05
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   262862218 |   261913309 |   261913118 |   261913118 |   261913118 |   261913118 |   256758272 |   256758272 |   256758272 |   256758125 |   177057362 |   177057361
    num cache misses                 |      517914 |      308291 |      322640 |      312472 |      541751 |      597920 |      561770 |      558581 |      358559 |      322158 |      289171 |      268696
    miss rate                        |       0.20% |       0.12% |       0.12% |       0.12% |       0.21% |       0.23% |       0.22% |       0.22% |       0.14% |       0.13% |       0.16% |       0.15%
    mpki                             |        0.15 |        0.09 |        0.09 |        0.09 |        0.15 |        0.16 |        0.15 |        0.15 |        0.07 |        0.07 |        0.06 |        0.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1354389045 |  1376608897 |  1379222584 |  1376799474 |  1366410511 |  1382215282 |  1370945791 |  1389536665 |  1591678507 |  1576211358 |  1331598332 |  1340813257
    num cache misses                 |    78608913 |    78196065 |    78199921 |    78181161 |    78176136 |    78203595 |    76371806 |    76377949 |    76363850 |    76375679 |    53574086 |    53509306
    miss rate                        |       5.80% |       5.68% |       5.67% |       5.68% |       5.72% |       5.66% |       5.57% |       5.50% |       4.80% |       4.85% |       4.02% |       3.99%
    mpki                             |       22.69 |       21.61 |       21.52 |       21.60 |       21.98 |       21.42 |       20.75 |       20.14 |       15.26 |       15.55 |       11.05 |       10.91
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    82470465 |    81882711 |    81760788 |    81585613 |    80846547 |    80784522 |    78928216 |    79081162 |    78862638 |    78332732 |    55437440 |    55741152
    num cache misses                 |    23378959 |    22687974 |    23061892 |    22877209 |    38004876 |    37929789 |    36305978 |    36280570 |    21362267 |    21357031 |    15616557 |    15094062
    miss rate                        |      28.35% |      27.71% |      28.21% |      28.04% |      47.01% |      46.95% |      46.00% |      45.88% |      27.09% |      27.26% |      28.17% |      27.08%
    mpki                             |        6.75 |        6.27 |        6.35 |        6.32 |       10.68 |       10.39 |        9.86 |        9.57 |        4.27 |        4.35 |        3.22 |        3.08
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    26836630 |    26121049 |    26352984 |    25999814 |    40134338 |    39917805 |    38304077 |    38425561 |    23504501 |    22999751 |    17243430 |    17102010
    num cache misses                 |    11617271 |     9693003 |     9461287 |     9431423 |     7992304 |     7397392 |     7221303 |     8795141 |     3167619 |     2029796 |     1550564 |     2180761
    miss rate                        |      43.29% |      37.11% |      35.90% |      36.27% |      19.91% |      18.53% |      18.85% |      22.89% |      13.48% |       8.83% |       8.99% |      12.75%
    mpki                             |        3.35 |        2.68 |        2.60 |        2.61 |        2.25 |        2.03 |        1.96 |        2.32 |        0.63 |        0.41 |        0.32 |        0.44
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    50458978 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |    50496895 |           0 |           0 |           0
  average dram access latency (ns)   |      117.77 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |      122.35 |         inf |         inf |         inf
  average dram queueing delay        |       56.52 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |       61.10 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       9.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       9.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |     7742711 |     6861189 |     6678621 |     6776238 |     5423400 |     5034282 |     4896021 |     4509174 |      389936 |      219017 |      279308 |      371509
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |     1068595 |      900983 |      898863 |      917809 |      924227 |      898104 |      892652 |     2701299 |     2563743 |     1783214 |     1216408 |     1684817
