                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4701705 |    5399729 |    5302618 |    5272826 |    4910004 |    5629782 |    4968041 |    5124670 |    6404584 |    6502602 |    6525207 |    5631512
  Cycles                             |    3661020 |    4825890 |    4825890 |    4825890 |    3661020 |    4825890 |    3661020 |    3661020 |    4825890 |    4825890 |    4825890 |    3661020
  IPC                                |       1.28 |       1.12 |       1.10 |       1.09 |       1.34 |       1.17 |       1.36 |       1.40 |       1.33 |       1.35 |       1.35 |       1.54
  Time (ns)                          |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100 |    1664100
  Idle time (ns)                     |        294 |     456535 |     458858 |     459641 |     460392 |     461146 |     461913 |     462644 |     463429 |     464152 |     464938 |     465683
  Idle time (%)                      |       0.0% |      27.4% |      27.6% |      27.6% |      27.7% |      27.7% |      27.8% |      27.8% |      27.8% |      27.9% |      27.9% |      28.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     376296 |     763582 |     737254 |     730831 |     682611 |     916787 |     729055 |     773293 |    1343622 |    1379437 |    1390428 |    1134897
  num incorrect                      |      20981 |       4875 |       4806 |       4774 |       4307 |       4019 |       3954 |       3947 |       3723 |       3541 |       3334 |       3259
  misprediction rate                 |      5.28% |      0.63% |      0.65% |      0.65% |      0.63% |      0.44% |      0.54% |      0.51% |      0.28% |      0.26% |      0.24% |      0.29%
  mpki                               |       4.46 |       0.90 |       0.91 |       0.91 |       0.88 |       0.71 |       0.80 |       0.77 |       0.58 |       0.54 |       0.51 |       0.58
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     521544 |     371943 |     371356 |     370520 |     347209 |     335725 |     333869 |     334285 |     238336 |     234738 |     230222 |     230762
    num misses                       |        275 |         35 |         35 |         35 |         35 |         35 |         35 |         28 |         35 |         28 |         35 |         31
    miss rate                        |      0.05% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2424818 |    2085817 |    2070862 |    2062236 |    1917896 |    1973538 |    1877037 |    1901465 |    1739970 |    1741785 |    1735448 |    1608700
    num misses                       |       2605 |        388 |        409 |        462 |        456 |        385 |        348 |        272 |        246 |        192 |        221 |        139
    miss rate                        |      0.11% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.55 |       0.07 |       0.08 |       0.09 |       0.09 |       0.07 |       0.07 |       0.05 |       0.04 |       0.03 |       0.03 |       0.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2880 |        423 |        444 |        497 |        491 |        420 |        383 |        300 |        281 |        220 |        256 |        170
    num misses                       |        643 |        167 |        174 |        181 |        178 |        175 |        169 |        155 |        153 |        143 |        148 |        132
    miss rate                        |     22.33% |     39.48% |     39.19% |     36.42% |     36.25% |     41.67% |     44.13% |     51.67% |     54.45% |     65.00% |     57.81% |     77.65%
    mpki                             |       0.14 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     521544 |     371943 |     371356 |     370520 |     347209 |     335725 |     333869 |     334285 |     238336 |     234738 |     230222 |     230762
    num cache misses                 |       7291 |        437 |        432 |        433 |        441 |        429 |        435 |        374 |        445 |        373 |        442 |        381
    miss rate                        |      1.40% |      0.12% |      0.12% |      0.12% |      0.13% |      0.13% |      0.13% |      0.11% |      0.19% |      0.16% |      0.19% |      0.17%
    mpki                             |       1.55 |       0.08 |       0.08 |       0.08 |       0.09 |       0.08 |       0.09 |       0.07 |       0.07 |       0.06 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
