                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10933051 |    3052953 |    3017577 |    3030921 |    2765617 |    3108699 |    3058847 |    3018972 |    2590437 |    2974419 |    2991579 |    3031762 |    2838372 |    3018234 |    3118571 |    3085051
  Cycles                             |   11136000 |   11136000 |   11136000 |    8352000 |    8352000 |    8352000 |    8352000 |   11136000 |   11136000 |    8352000 |    8352000 |   11136000 |    8352000 |    8352000 |   11136000 |   11136000
  IPC                                |       0.98 |       0.27 |       0.27 |       0.36 |       0.33 |       0.37 |       0.37 |       0.27 |       0.23 |       0.36 |       0.36 |       0.27 |       0.34 |       0.36 |       0.28 |       0.28
  Time (ns)                          |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000 |    2784000
  Idle time (ns)                     |       1335 |    2317419 |    2317776 |    2308122 |    2308153 |    2308291 |    2308313 |    2318647 |    2318335 |    2308502 |    2308571 |    2318888 |    2308783 |    2308863 |    2319245 |    2319138
  Idle time (%)                      |       0.0% |      83.2% |      83.3% |      82.9% |      82.9% |      82.9% |      82.9% |      83.3% |      83.3% |      82.9% |      82.9% |      83.3% |      82.9% |      82.9% |      83.3% |      83.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1315002 |     981557 |     967190 |     977694 |     865005 |    1009775 |     988760 |     968151 |     789769 |     953028 |     961193 |     974660 |     896041 |     972243 |    1009559 |     995337
  num incorrect                      |      76441 |       3327 |       3788 |       2702 |       6691 |       1768 |       2552 |       3862 |       9733 |       3902 |       3292 |       3622 |       5629 |       3048 |       2452 |       2817
  misprediction rate                 |      5.49% |      0.34% |      0.39% |      0.28% |      0.77% |      0.17% |      0.26% |      0.40% |      1.22% |      0.41% |      0.34% |      0.37% |      0.62% |      0.31% |      0.24% |      0.28%
  mpki                               |       6.99 |       1.09 |       1.26 |       0.89 |       2.42 |       0.57 |       0.83 |       1.28 |       3.76 |       1.31 |       1.10 |       1.19 |       1.98 |       1.01 |       0.79 |       0.91
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
