                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   20913476 |    3518865 |    3145536 |    3456029 |    3314965 |    3173699 |    3306096 |    3440258 |    3469705 |    3202720 |    3490748 |    3250313 |    3208055 |    2846008 |    2887833 |    3318684
  Cycles                             |   56553600 |   56553600 |   56553600 |   56553600 |   14138400 |   14138400 |   14138400 |   14138400 |   56553600 |   56553600 |   56553600 |   56553600 |   14138400 |   14138400 |   14138400 |   14138400
  IPC                                |       0.37 |       0.06 |       0.06 |       0.06 |       0.23 |       0.22 |       0.23 |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.23 |       0.20 |       0.20 |       0.23
  Time (ns)                          |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400 |   14138400
  Idle time (ns)                     |       2064 |   12536462 |   12537051 |   12537764 |   12507420 |   12507702 |   12507774 |   12508236 |   12538437 |   12538734 |   12539234 |   12539310 |   12509694 |   12510088 |   12510242 |   12509781
  Idle time (%)                      |       0.0% |      88.7% |      88.7% |      88.7% |      88.5% |      88.5% |      88.5% |      88.5% |      88.7% |      88.7% |      88.7% |      88.7% |      88.5% |      88.5% |      88.5% |      88.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2265860 |    1115983 |     959437 |    1087760 |    1038401 |     980131 |    1034280 |    1088043 |    1094514 |     983640 |    1102152 |    1005963 |     991801 |     836527 |     854043 |    1037159
  num incorrect                      |     156146 |       4426 |       9770 |       5426 |       6126 |       8158 |       6460 |       4893 |       5317 |       9147 |       5242 |       8327 |       8207 |      13691 |      13101 |       6615
  misprediction rate                 |      6.45% |      0.40% |      1.01% |      0.50% |      0.59% |      0.83% |      0.62% |      0.45% |      0.48% |      0.92% |      0.47% |      0.82% |      0.82% |      1.61% |      1.51% |      0.63%
  mpki                               |       7.47 |       1.26 |       3.11 |       1.57 |       1.85 |       2.57 |       1.95 |       1.42 |       1.53 |       2.86 |       1.50 |       2.56 |       2.56 |       4.81 |       4.54 |       1.99
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    3261245 |      26473 |      32233 |      28199 |      27848 |      30553 |      28611 |      25881 |      27457 |      31609 |      26801 |      30172 |      29991 |      36206 |      37130 |      28316
