                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  295783628 |  312068148 |  314082629 |  315347093 |  250419128 |  250060669 |  249145583 |  247597840
  Cycles                             |  359878110 |  359878110 |  359878110 |  359878110 |  273010980 |  273010980 |  273010980 |  273010980
  IPC                                |       0.82 |       0.87 |       0.87 |       0.88 |       0.92 |       0.92 |       0.91 |       0.91
  Time (ns)                          |  124095900 |  124095900 |  124095900 |  124095900 |  124095900 |  124095900 |  124095900 |  124095900
  Idle time (ns)                     |    5363772 |    6778244 |    6670606 |    6294683 |     836929 |     738177 |     773617 |     784571
  Idle time (%)                      |       4.3% |       5.5% |       5.4% |       5.1% |       0.7% |       0.6% |       0.6% |       0.6%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   28930448 |   34251779 |   34858141 |   35221317 |   16677893 |   16578020 |   16317376 |   15875632
  num incorrect                      |      42098 |      25350 |      24728 |      24658 |      24193 |      24168 |      24181 |      24139
  misprediction rate                 |      0.15% |      0.07% |      0.07% |      0.07% |      0.14% |      0.15% |      0.15% |      0.15%
  mpki                               |       0.14 |       0.08 |       0.08 |       0.08 |       0.10 |       0.10 |       0.10 |       0.10
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   25596771 |   25209745 |   25200472 |   25200139 |   25196339 |   25195077 |   25194667 |   25193601
    num misses                       |        266 |         29 |         29 |         29 |         29 |         29 |         30 |         30
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  139398060 |  140597256 |  140816356 |  140993588 |  131705931 |  131651647 |  131518880 |  131296807
    num misses                       |      75765 |      73031 |      72668 |      72659 |      74436 |      72748 |      72747 |      72490
    miss rate                        |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.26 |       0.23 |       0.23 |       0.23 |       0.30 |       0.29 |       0.29 |       0.29
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      76031 |      73060 |      72697 |      72688 |      74465 |      72777 |      72777 |      72520
    num misses                       |      49735 |      48084 |      48156 |      47988 |      48173 |      47831 |      47864 |      47724
    miss rate                        |     65.41% |     65.81% |     66.24% |     66.02% |     64.69% |     65.72% |     65.77% |     65.81%
    mpki                             |       0.17 |       0.15 |       0.15 |       0.15 |       0.19 |       0.19 |       0.19 |       0.19
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   25596771 |   25209745 |   25200472 |   25200139 |   25196339 |   25195077 |   25194667 |   25193601
    num cache misses                 |      15543 |       6484 |       6592 |       6219 |      16326 |      16120 |      16047 |      16139
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.02% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.05 |       0.02 |       0.02 |       0.02 |       0.07 |       0.06 |       0.06 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  139398060 |  140597256 |  140816356 |  140993588 |  131705931 |  131651647 |  131518880 |  131296807
    num cache misses                 |    4115172 |    4063608 |    4044541 |    4045009 |    4069834 |    4069427 |    4069219 |    4068447
    miss rate                        |      2.95% |      2.89% |      2.87% |      2.87% |      3.09% |      3.09% |      3.09% |      3.10%
    mpki                             |      13.91 |      13.02 |      12.88 |      12.83 |      16.25 |      16.27 |      16.33 |      16.43
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    4539322 |    4451604 |    4433664 |    4431713 |    4457850 |    4457790 |    4456503 |    4457111
    num cache misses                 |    2648275 |    2612385 |    2600719 |    2599194 |    3833722 |    3831674 |    3830292 |    3825935
    miss rate                        |     58.34% |     58.68% |     58.66% |     58.65% |     86.00% |     85.95% |     85.95% |     85.84%
    mpki                             |       8.95 |       8.37 |       8.28 |       8.24 |      15.31 |      15.32 |      15.37 |      15.45
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    3059056 |    2994664 |    2983839 |    2980264 |    4205560 |    4204067 |    4201677 |    4198516
    num cache misses                 |    2492994 |    2449065 |    2456846 |    2458592 |    2432907 |    2431535 |    2430910 |    2435836
    miss rate                        |     81.50% |     81.78% |     82.34% |     82.50% |     57.85% |     57.84% |     57.86% |     58.02%
    mpki                             |       8.43 |       7.85 |       7.82 |       7.80 |       9.72 |       9.72 |       9.76 |       9.84
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |   28521660 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    6201.49 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    6140.24 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |    1747526 |    1720269 |    1739458 |    1746301 |    1774397 |    1774330 |    1775470 |    1774051
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
