                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  492860360 |   58174482 |   83336354 |  108508661 |  133675145 |  158835171 |  183995459 |  209164210 |  234328953 |  259494553 |  284673402 |  308026315
  Cycles                             |  749516600 |  749516600 |  568598800 |  749516600 |  749516600 |  568598800 |  568598800 |  568598800 |  568598800 |  568598800 |  749516600 |  568598800
  IPC                                |       0.66 |       0.08 |       0.15 |       0.14 |       0.18 |       0.28 |       0.32 |       0.37 |       0.41 |       0.46 |       0.38 |       0.54
  Time (ns)                          |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000 |  258454000
  Idle time (ns)                     |   73639486 |  239557825 |  229231321 |  226751581 |  220364251 |  210200102 |  204108941 |  198137367 |  191931777 |  185130947 |  182260991 |  172481510
  Idle time (%)                      |      28.5% |      92.7% |      88.7% |      87.7% |      85.3% |      81.3% |      79.0% |      76.7% |      74.3% |      71.6% |      70.5% |      66.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   76986864 |    9019220 |   11810790 |   14614372 |   17405204 |   20197222 |   23001041 |   25788784 |   28583998 |   31383741 |   34180638 |   36373383
  num incorrect                      |     567323 |     587160 |     589551 |     585381 |     589818 |     591641 |     583997 |     591127 |     592151 |     589441 |     592169 |     591371
  misprediction rate                 |      0.73% |      6.11% |      4.75% |      3.85% |      3.28% |      2.85% |      2.48% |      2.24% |      2.03% |      1.84% |      1.70% |      1.60%
  mpki                               |       1.15 |      10.09 |       7.07 |       5.39 |       4.41 |       3.72 |       3.17 |       2.83 |       2.53 |       2.27 |       2.08 |       1.92
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42606 |    5592845 |   11185259 |   16777516 |   22369930 |   27962324 |   33554738 |   39147270 |   44739536 |   50331950 |   55924233 |   61516759
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16 |         16
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   43794854 |    6202523 |    6201410 |    6202611 |    6202152 |    6200964 |    6200958 |    6200629 |    6200304 |    6200727 |    6202116 |    5900327
    num misses                       |   36022002 |    2768602 |    2779619 |    2774876 |    2784294 |    2779614 |    2769091 |    2779438 |    2783410 |    2785026 |    2785807 |    2779541
    miss rate                        |     82.25% |     44.64% |     44.82% |     44.74% |     44.89% |     44.83% |     44.66% |     44.83% |     44.89% |     44.91% |     44.92% |     47.11%
    mpki                             |      73.09 |      47.59 |      33.35 |      25.57 |      20.83 |      17.50 |      15.05 |      13.29 |      11.88 |      10.73 |       9.79 |       9.02
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   36022111 |    2768618 |    2779635 |    2774892 |    2784310 |    2779630 |    2769107 |    2779454 |    2783426 |    2785042 |    2785823 |    2779557
    num misses                       |   34729683 |    2664679 |    2685762 |    2681048 |    2696016 |    2690107 |    2670629 |    2687928 |    2696138 |    2699471 |    2702721 |    2687715
    miss rate                        |     96.41% |     96.25% |     96.62% |     96.62% |     96.83% |     96.78% |     96.44% |     96.71% |     96.86% |     96.93% |     97.02% |     96.70%
    mpki                             |      70.47 |      45.80 |      32.23 |      24.71 |      20.17 |      16.94 |      14.51 |      12.85 |      11.51 |      10.40 |       9.49 |       8.73
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      42606 |    5592845 |   11185259 |   16777516 |   22369930 |   27962324 |   33554738 |   39147270 |   44739536 |   50331950 |   55924233 |   61516759
    num cache misses                 |       1891 |        107 |        130 |        152 |        179 |        209 |        232 |        253 |         94 |        102 |        123 |        150
    miss rate                        |      4.44% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   43794854 |    6202523 |    6201410 |    6202611 |    6202152 |    6200964 |    6200958 |    6200629 |    6200304 |    6200727 |    6202116 |    5900327
    num cache misses                 |   37198939 |    2778859 |    2791483 |    2789674 |    2793017 |    2790533 |    2785918 |    2792911 |    2794075 |    2794851 |    2794258 |    2791777
    miss rate                        |     84.94% |     44.80% |     45.01% |     44.98% |     45.03% |     45.00% |     44.93% |     45.04% |     45.06% |     45.07% |     45.05% |     47.32%
    mpki                             |      75.48 |      47.77 |      33.50 |      25.71 |      20.89 |      17.57 |      15.14 |      13.35 |      11.92 |      10.77 |       9.82 |       9.06
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   39271109 |    4992712 |    5040793 |    5030721 |    5060421 |    5042434 |    5017276 |    5058678 |    5091571 |    5062395 |    5064617 |    5030349
    num cache misses                 |   36266059 |    2701968 |    2765766 |    2725957 |    2738814 |    2763541 |    2754360 |    2769822 |    2772974 |    2773489 |    2741939 |    2760721
    miss rate                        |     92.35% |     54.12% |     54.87% |     54.19% |     54.12% |     54.81% |     54.90% |     54.75% |     54.46% |     54.79% |     54.14% |     54.88%
    mpki                             |      73.58 |      46.45 |      33.19 |      25.12 |      20.49 |      17.40 |      14.97 |      13.24 |      11.83 |      10.69 |       9.63 |       8.96
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38336342 |    4915711 |    5014945 |    4966852 |    5006035 |    5015232 |    4985485 |    5035336 |    5070376 |    5040931 |    5012174 |    4999143
    num cache misses                 |   29917484 |    2213147 |    2249068 |    2240229 |    2266689 |    2251646 |    2231148 |    2265591 |    2297457 |    2267448 |    2269649 |    2238482
    miss rate                        |     78.04% |     45.02% |     44.85% |     45.10% |     45.28% |     44.90% |     44.75% |     44.99% |     45.31% |     44.98% |     45.28% |     44.78%
    mpki                             |      60.70 |      38.04 |      26.99 |      20.65 |      16.96 |      14.18 |      12.13 |      10.83 |       9.80 |       8.74 |       7.97 |       7.27
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |   40265222 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |   40092421 |          0 |          0 |          0
  average dram access latency (ns)   |      62.04 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      62.10 |        inf |        inf |        inf
  average dram queueing delay        |       0.79 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.84 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     19.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     19.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |   28668831 |    2213104 |    2249011 |    2240153 |    2266610 |    2251549 |    2157426 |    1984166 |    1911128 |    2097382 |    2248560 |    2237326
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |     196580 |          3 |         10 |          4 |          6 |          1 |      73601 |     281276 |     386261 |     169993 |      21022 |       1053
