                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4862253 |    5083619 |    4457257 |    5019831 |    4329838 |    4831335 |    4815413 |    4767411 |    3907881 |    3886067 |    3861614 |    4295720
  Cycles                             |    5502200 |    7252900 |    5502200 |    7252900 |    5502200 |    7252900 |    7252900 |    7252900 |    5502200 |    5502200 |    5502200 |    7252900
  IPC                                |       0.88 |       0.70 |       0.81 |       0.69 |       0.79 |       0.67 |       0.66 |       0.66 |       0.71 |       0.71 |       0.70 |       0.59
  Time (ns)                          |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000 |    2501000
  Idle time (ns)                     |        254 |     353073 |     356281 |     358026 |     359733 |     361461 |     363168 |     364902 |     366603 |     368355 |     370060 |     371793
  Idle time (%)                      |       0.0% |      14.1% |      14.2% |      14.3% |      14.4% |      14.5% |      14.5% |      14.6% |      14.7% |      14.7% |      14.8% |      14.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     571498 |     725226 |     553928 |     711246 |     524453 |     668526 |     663859 |     653436 |     416533 |     413191 |     408397 |     528330
  num incorrect                      |      11585 |       1218 |       1058 |       1254 |       1114 |       1368 |       1447 |       2041 |       1863 |       1949 |       2083 |       2680
  misprediction rate                 |      1.99% |      0.17% |      0.19% |      0.18% |      0.21% |      0.20% |      0.22% |      0.31% |      0.45% |      0.47% |      0.51% |      0.50%
  mpki                               |       2.38 |       0.24 |       0.24 |       0.25 |       0.26 |       0.28 |       0.30 |       0.43 |       0.48 |       0.50 |       0.54 |       0.62
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     401868 |     327865 |     316017 |     305479 |     293318 |     283602 |     272919 |     262480 |     250558 |     239759 |     229185 |     211435
    num misses                       |        131 |         23 |         23 |         23 |         23 |         23 |         21 |         21 |         21 |         23 |         23 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.00 |       0.01 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.01 |       0.01 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1842827 |    1667531 |    1550448 |    1649063 |    1511671 |    1583153 |    1576575 |    1562818 |    1411874 |    1400230 |    1392307 |    1468268
    num misses                       |       6052 |       4863 |       4394 |       4870 |       4784 |       4790 |       4292 |       4535 |       4828 |       4215 |       4688 |       4553
    miss rate                        |      0.33% |      0.29% |      0.28% |      0.30% |      0.32% |      0.30% |      0.27% |      0.29% |      0.34% |      0.30% |      0.34% |      0.31%
    mpki                             |       1.24 |       0.96 |       0.99 |       0.97 |       1.10 |       0.99 |       0.89 |       0.95 |       1.24 |       1.08 |       1.21 |       1.06
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6183 |       4886 |       4417 |       4893 |       4807 |       4813 |       4313 |       4556 |       4849 |       4238 |       4711 |       4574
    num misses                       |        539 |        216 |        277 |        189 |        197 |        249 |        206 |        206 |        264 |        222 |        187 |        266
    miss rate                        |      8.72% |      4.42% |      6.27% |      3.86% |      4.10% |      5.17% |      4.78% |      4.52% |      5.44% |      5.24% |      3.97% |      5.82%
    mpki                             |       0.11 |       0.04 |       0.06 |       0.04 |       0.05 |       0.05 |       0.04 |       0.04 |       0.07 |       0.06 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     401868 |     327865 |     316017 |     305479 |     293318 |     283602 |     272919 |     262480 |     250558 |     239759 |     229185 |     211435
    num cache misses                 |       1922 |        137 |        137 |        137 |        136 |        136 |        132 |        131 |        132 |        136 |        136 |        137
    miss rate                        |      0.48% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.40 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1842827 |    1667531 |    1550448 |    1649063 |    1511671 |    1583153 |    1576575 |    1562818 |    1411874 |    1400230 |    1392307 |    1468268
    num cache misses                 |      64913 |      52434 |      54283 |      53054 |      53974 |      51653 |      51784 |      52599 |      54383 |      52596 |      51872 |      48817
    miss rate                        |      3.52% |      3.14% |      3.50% |      3.22% |      3.57% |      3.26% |      3.28% |      3.37% |      3.85% |      3.76% |      3.73% |      3.32%
    mpki                             |      13.35 |      10.31 |      12.18 |      10.57 |      12.47 |      10.69 |      10.75 |      11.03 |      13.92 |      13.53 |      13.43 |      11.36
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      87990 |      73586 |      74475 |      74785 |      73783 |      73297 |      73224 |      74460 |      74553 |      74430 |      73795 |      71081
    num cache misses                 |      47375 |      41567 |      40815 |      42609 |      40170 |      42350 |      42882 |      43581 |      40768 |      42318 |      41840 |      41516
    miss rate                        |     53.84% |     56.49% |     54.80% |     56.98% |     54.44% |     57.78% |     58.56% |     58.53% |     54.68% |     56.86% |     56.70% |     58.41%
    mpki                             |       9.74 |       8.18 |       9.16 |       8.49 |       9.28 |       8.77 |       8.91 |       9.14 |      10.43 |      10.89 |      10.83 |       9.66
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      70506 |      61541 |      60565 |      63328 |      61311 |      62969 |      63323 |      65108 |      62454 |      63123 |      62721 |      62774
    num cache misses                 |      31804 |      22967 |      21568 |      30233 |      24227 |      24613 |      24543 |      28522 |      24205 |      21984 |      21974 |      29556
    miss rate                        |     45.11% |     37.32% |     35.61% |     47.74% |     39.51% |     39.09% |     38.76% |     43.81% |     38.76% |     34.83% |     35.03% |     47.08%
    mpki                             |       6.54 |       4.52 |       4.84 |       6.02 |       5.60 |       5.09 |       5.10 |       5.98 |       6.19 |       5.66 |       5.69 |       6.88
