                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    5158440 |    5544426 |    5467845 |    5438063 |    4950439 |    4976033 |    5010578 |    5311891 |    6391983 |    6493707 |    6425276 |    6367182
  Cycles                             |    4796800 |    4796800 |    4796800 |    4796800 |    3597600 |    3597600 |    3597600 |    3597600 |    4796800 |    4796800 |    4796800 |    4796800
  IPC                                |       1.08 |       1.16 |       1.14 |       1.13 |       1.38 |       1.38 |       1.39 |       1.48 |       1.33 |       1.35 |       1.34 |       1.33
  Time (ns)                          |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200 |    1199200
  Idle time (ns)                     |        398 |     261920 |     262287 |     262511 |     262643 |     262766 |     262855 |     262998 |     263113 |     263357 |     263504 |     263610
  Idle time (%)                      |       0.0% |      21.8% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      21.9% |      22.0% |      22.0% |      22.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     573277 |     909656 |     885836 |     878213 |     781829 |     824808 |     838156 |     937907 |    1543806 |    1587360 |    1571000 |    1550854
  num incorrect                      |       8348 |       2239 |       2184 |       2139 |       1998 |       1692 |       1708 |       1762 |       1588 |       1455 |       1415 |       1416
  misprediction rate                 |      1.44% |      0.25% |      0.25% |      0.24% |      0.25% |      0.20% |      0.20% |      0.19% |      0.10% |      0.09% |      0.09% |      0.09%
  mpki                               |       1.62 |       0.40 |       0.40 |       0.39 |       0.40 |       0.34 |       0.34 |       0.33 |       0.25 |       0.22 |       0.22 |       0.22
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     512231 |     373173 |     372811 |     372070 |     349077 |     336754 |     335442 |     335630 |     239305 |     235889 |     231198 |     231447
    num misses                       |        202 |         34 |         34 |         34 |         34 |         29 |         34 |         34 |         34 |         30 |         35 |         35
    miss rate                        |      0.04% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02%
    mpki                             |       0.04 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2448953 |    2159824 |    2146046 |    2137340 |    1968115 |    1927908 |    1931396 |    1983745 |    1840039 |    1845085 |    1825214 |    1817418
    num misses                       |       2116 |        365 |        449 |        482 |        480 |        415 |        406 |        343 |        221 |        280 |        238 |        178
    miss rate                        |      0.09% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.02% |      0.01% |      0.01%
    mpki                             |       0.41 |       0.07 |       0.08 |       0.09 |       0.10 |       0.08 |       0.08 |       0.06 |       0.03 |       0.04 |       0.04 |       0.03
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2318 |        399 |        483 |        516 |        514 |        444 |        440 |        377 |        255 |        310 |        273 |        213
    num misses                       |        569 |        169 |        176 |        181 |        183 |        170 |        166 |        167 |        150 |        147 |        146 |        136
    miss rate                        |     24.55% |     42.36% |     36.44% |     35.08% |     35.60% |     38.29% |     37.73% |     44.30% |     58.82% |     47.42% |     53.48% |     63.85%
    mpki                             |       0.11 |       0.03 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     512231 |     373173 |     372811 |     372070 |     349077 |     336754 |     335442 |     335630 |     239305 |     235889 |     231198 |     231447
    num cache misses                 |       6935 |        478 |        469 |        476 |        519 |        481 |        581 |        465 |        477 |        418 |        480 |        477
    miss rate                        |      1.35% |      0.13% |      0.13% |      0.13% |      0.15% |      0.14% |      0.17% |      0.14% |      0.20% |      0.18% |      0.21% |      0.21%
    mpki                             |       1.34 |       0.09 |       0.09 |       0.09 |       0.10 |       0.10 |       0.12 |       0.09 |       0.07 |       0.06 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2448953 |    2159824 |    2146046 |    2137340 |    1968115 |    1927908 |    1931396 |    1983745 |    1840039 |    1845085 |    1825214 |    1817418
    num cache misses                 |      84937 |      59514 |      59621 |      59726 |      56004 |      54144 |      54040 |      54126 |      39648 |      39003 |      37248 |      36988
    miss rate                        |      3.47% |      2.76% |      2.78% |      2.79% |      2.85% |      2.81% |      2.80% |      2.73% |      2.15% |      2.11% |      2.04% |      2.04%
    mpki                             |      16.47 |      10.73 |      10.90 |      10.98 |      11.31 |      10.88 |      10.79 |      10.19 |       6.20 |       6.01 |       5.80 |       5.81
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      97269 |      62059 |      61292 |      62088 |      59250 |      57206 |      57015 |      59057 |      42828 |      42827 |      40456 |      38662
    num cache misses                 |      23702 |      13703 |      15236 |      16545 |      15576 |      15365 |      14460 |      12986 |      13144 |      11080 |      11616 |      12007
    miss rate                        |     24.37% |     22.08% |     24.86% |     26.65% |     26.29% |     26.86% |     25.36% |     21.99% |     30.69% |     25.87% |     28.71% |     31.06%
    mpki                             |       4.59 |       2.47 |       2.79 |       3.04 |       3.15 |       3.09 |       2.89 |       2.44 |       2.06 |       1.71 |       1.81 |       1.89
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      36665 |      20028 |      21366 |      23444 |      23098 |      22726 |      21229 |      21337 |      19089 |      17688 |      17476 |      16856
    num cache misses                 |      14532 |       2625 |       2515 |       2525 |       2449 |       2330 |       2585 |       6739 |       8082 |       4174 |       3757 |       5370
    miss rate                        |     39.63% |     13.11% |     11.77% |     10.77% |     10.60% |     10.25% |     12.18% |     31.58% |     42.34% |     23.60% |     21.50% |     31.86%
    mpki                             |       2.82 |       0.47 |       0.46 |       0.46 |       0.49 |       0.47 |       0.52 |       1.27 |       1.26 |       0.64 |       0.58 |       0.84
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      14207 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      14179 |          0 |          0 |          0
  average dram access latency (ns)   |     444.90 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     445.53 |        inf |        inf |        inf
  average dram queueing delay        |     383.65 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     384.28 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6787 |        178 |        190 |        200 |        148 |        147 |        134 |         47 |         74 |         74 |         76 |         51
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1009 |        527 |        491 |        536 |        556 |        504 |        804 |       4601 |       5803 |       2409 |       2253 |       3827
