                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11165043 |    3313737 |    3141277 |    3332423 |    2794871 |    3288113 |    3143461 |    3396247
  Cycles                             |    9179200 |    9179200 |    9179200 |    9179200 |    9179200 |    9179200 |    9179200 |    9179200
  IPC                                |       1.22 |       0.36 |       0.34 |       0.36 |       0.30 |       0.36 |       0.34 |       0.37
  Time (ns)                          |    2294800 |    2294800 |    2294800 |    2294800 |    2294800 |    2294800 |    2294800 |    2294800
  Idle time (ns)                     |       1417 |    1825015 |    1825394 |    1825482 |    1825358 |    1825466 |    1825552 |    1825376
  Idle time (%)                      |       0.1% |      79.5% |      79.5% |      79.5% |      79.5% |      79.5% |      79.6% |      79.5%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1364011 |    1036882 |     967174 |    1044636 |     821930 |    1027024 |     967573 |    1072678
  num incorrect                      |      79601 |       6115 |       8435 |       6228 |      13136 |       6552 |       8464 |       5024
  misprediction rate                 |      5.51% |      0.59% |      0.86% |      0.59% |      1.57% |      0.63% |      0.87% |      0.47%
  mpki                               |       7.13 |       1.85 |       2.69 |       1.87 |       4.70 |       1.99 |       2.69 |       1.48
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1414993 |      57006 |      69639 |      54709 |     101384 |      58957 |      69810 |      48691
    num misses                       |        168 |         26 |         26 |         26 |         26 |         26 |         26 |         28
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.04% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2726166 |     650329 |     631932 |     652346 |     597729 |     646967 |     631988 |     657663
    num misses                       |       1376 |        146 |        143 |        147 |        140 |        126 |        121 |        123
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.12 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1544 |        172 |        169 |        173 |        166 |        152 |        147 |        151
    num misses                       |        559 |        142 |        140 |        142 |        133 |        129 |        127 |        131
    miss rate                        |     36.20% |     82.56% |     82.84% |     82.08% |     80.12% |     84.87% |     86.39% |     86.75%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1414993 |      57006 |      69639 |      54709 |     101384 |      58957 |      69810 |      48691
    num cache misses                 |       2687 |        172 |        171 |        170 |        172 |        169 |        170 |        175
    miss rate                        |      0.19% |      0.30% |      0.25% |      0.31% |      0.17% |      0.29% |      0.24% |      0.36%
    mpki                             |       0.24 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2726166 |     650329 |     631932 |     652346 |     597729 |     646967 |     631988 |     657663
    num cache misses                 |      37424 |      13156 |      13351 |      13062 |      13552 |      13124 |      13284 |      12994
    miss rate                        |      1.37% |      2.02% |      2.11% |      2.00% |      2.27% |      2.03% |      2.10% |      1.98%
    mpki                             |       3.35 |       3.97 |       4.25 |       3.92 |       4.85 |       3.99 |       4.23 |       3.83
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42433 |      13442 |      13676 |      13354 |      14214 |      13679 |      13870 |      13535
    num cache misses                 |      27298 |      12096 |      12250 |      12043 |      12432 |      12117 |      12238 |      12077
    miss rate                        |     64.33% |     89.99% |     89.57% |     90.18% |     87.46% |     88.58% |     88.23% |     89.23%
    mpki                             |       2.44 |       3.65 |       3.90 |       3.61 |       4.45 |       3.69 |       3.89 |       3.56
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      29956 |      12221 |      12407 |      12165 |      12922 |      12503 |      12653 |      12447
    num cache misses                 |      21810 |       6743 |       6946 |       6715 |       7603 |       7305 |       7348 |       7207
    miss rate                        |     72.81% |     55.18% |     55.98% |     55.20% |     58.84% |     58.43% |     58.07% |     57.90%
    mpki                             |       1.95 |       2.03 |       2.21 |       2.02 |       2.72 |       2.22 |       2.34 |       2.12
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |       9760 |          0 |          0 |          0 |       9700 |          0 |          0 |          0
  average dram access latency (ns)   |      61.49 |        inf |        inf |        inf |      61.47 |        inf |        inf |        inf
  average dram queueing delay        |       0.23 |       0.00 |       0.00 |       0.00 |       0.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10426 |        136 |        156 |        123 |        104 |        102 |         96 |         96
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1952 |       1903 |       2002 |       1958 |       2601 |       2447 |       2397 |       2445
