                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11194206 |    3334797 |    3176013 |    3369388 |    2822328 |    3320887 |    3184194 |    3443547
  Cycles                             |    9111600 |    9111600 |    9111600 |    9111600 |    9111600 |    9111600 |    9111600 |    9111600
  IPC                                |       1.23 |       0.37 |       0.35 |       0.37 |       0.31 |       0.36 |       0.35 |       0.38
  Time (ns)                          |    2277900 |    2277900 |    2277900 |    2277900 |    2277900 |    2277900 |    2277900 |    2277900
  Idle time (ns)                     |       1201 |    1805088 |    1805285 |    1805467 |    1805518 |    1805544 |    1805659 |    1805686
  Idle time (%)                      |       0.1% |      79.2% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1373564 |    1044179 |     978986 |    1056789 |     832171 |    1037755 |     980549 |    1088280
  num incorrect                      |      78247 |       6404 |       8385 |       6033 |      13373 |       6671 |       8504 |       5032
  misprediction rate                 |      5.39% |      0.61% |      0.85% |      0.57% |      1.58% |      0.64% |      0.86% |      0.46%
  mpki                               |       6.99 |       1.92 |       2.64 |       1.79 |       4.74 |       2.01 |       2.67 |       1.46
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1297088 |      55993 |      69249 |      55391 |      97995 |      58349 |      69968 |      48522
    num misses                       |        171 |         27 |         29 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.05% |      0.04% |      0.05% |      0.03% |      0.05% |      0.04% |      0.06%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2731050 |     653863 |     637726 |     658501 |     602354 |     653211 |     639074 |     665451
    num misses                       |       1359 |        150 |        176 |        139 |        149 |        145 |        170 |        124
    miss rate                        |      0.05% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02%
    mpki                             |       0.12 |       0.04 |       0.06 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1530 |        177 |        205 |        166 |        176 |        172 |        197 |        151
    num misses                       |        579 |        143 |        135 |        142 |        142 |        138 |        135 |        138
    miss rate                        |     37.84% |     80.79% |     65.85% |     85.54% |     80.68% |     80.23% |     68.53% |     91.39%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1297088 |      55993 |      69249 |      55391 |      97995 |      58349 |      69968 |      48522
    num cache misses                 |       2706 |        171 |        180 |        172 |        172 |        172 |        170 |        170
    miss rate                        |      0.21% |      0.31% |      0.26% |      0.31% |      0.18% |      0.29% |      0.24% |      0.35%
    mpki                             |       0.24 |       0.05 |       0.06 |       0.05 |       0.06 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2731050 |     653863 |     637726 |     658501 |     602354 |     653211 |     639074 |     665451
    num cache misses                 |      37433 |      13170 |      13358 |      13059 |      13525 |      13176 |      13281 |      12968
    miss rate                        |      1.37% |      2.01% |      2.09% |      1.98% |      2.25% |      2.02% |      2.08% |      1.95%
    mpki                             |       3.34 |       3.95 |       4.21 |       3.88 |       4.79 |       3.97 |       4.17 |       3.77
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42450 |      13454 |      13686 |      13359 |      14192 |      13743 |      13862 |      13500
    num cache misses                 |      28985 |      12111 |      12283 |      12048 |      12406 |      12135 |      12238 |      12042
    miss rate                        |     68.28% |     90.02% |     89.75% |     90.19% |     87.42% |     88.30% |     88.28% |     89.20%
    mpki                             |       2.59 |       3.63 |       3.87 |       3.58 |       4.40 |       3.65 |       3.84 |       3.50
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31642 |      12232 |      12435 |      12176 |      12902 |      12530 |      12650 |      12407
    num cache misses                 |      23565 |       6813 |       6888 |       6681 |       7654 |       7289 |       7235 |       7149
    miss rate                        |     74.47% |     55.70% |     55.39% |     54.87% |     59.32% |     58.17% |     57.19% |     57.62%
    mpki                             |       2.11 |       2.04 |       2.17 |       1.98 |       2.71 |       2.19 |       2.27 |       2.08
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10708 |          0 |          0 |          0 |      10641 |          0 |          0 |          0
  average dram access latency (ns)   |      61.49 |        inf |        inf |        inf |      61.47 |        inf |        inf |        inf
  average dram queueing delay        |       0.24 |       0.00 |       0.00 |       0.00 |       0.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10422 |        143 |        158 |        121 |         91 |        108 |         91 |         97
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1983 |       1894 |       1918 |       1917 |       2572 |       2412 |       2439 |       2365
