                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11026979 |    3126958 |    3163719 |    2928925 |    3200769 |    3065325 |    2655236 |    3082034 |    3218149 |    3147077 |    3353478 |    3333125
  Cycles                             |   11258800 |   11258800 |   11258800 |   11258800 |    8444100 |    8444100 |    8444100 |    8444100 |   11258800 |   11258800 |   11258800 |   11258800
  IPC                                |       0.98 |       0.28 |       0.28 |       0.26 |       0.38 |       0.36 |       0.31 |       0.36 |       0.29 |       0.28 |       0.30 |       0.30
  Time (ns)                          |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700 |    2814700
  Idle time (ns)                     |       1278 |    2294511 |    2295211 |    2295419 |    2285358 |    2285242 |    2285526 |    2285636 |    2295857 |    2295878 |    2295910 |    2296131
  Idle time (%)                      |       0.0% |      81.5% |      81.5% |      81.6% |      81.2% |      81.2% |      81.2% |      81.2% |      81.6% |      81.6% |      81.6% |      81.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1339966 |     992847 |    1008839 |     911273 |    1031225 |     974595 |     800227 |     981522 |    1021239 |     990497 |    1076422 |    1067215
  num incorrect                      |      75739 |       4681 |       4205 |       7469 |       2606 |       4614 |      10398 |       4195 |       5441 |       6395 |       3635 |       3917
  misprediction rate                 |      5.35% |      0.47% |      0.42% |      0.81% |      0.25% |      0.47% |      1.28% |      0.43% |      0.53% |      0.64% |      0.34% |      0.37%
  mpki                               |       6.87 |       1.50 |       1.33 |       2.55 |       0.81 |       1.51 |       3.92 |       1.36 |       1.69 |       2.03 |       1.08 |       1.18
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1276843 |      41904 |      37555 |      57992 |      26902 |      39390 |      79171 |      38536 |      43291 |      50533 |      33681 |      35805
    num misses                       |        175 |         27 |         27 |         27 |         27 |         28 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.06% |      0.07% |      0.05% |      0.10% |      0.07% |      0.03% |      0.07% |      0.06% |      0.05% |      0.08% |      0.08%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2673764 |     589260 |     593343 |     570348 |     591140 |     577866 |     539714 |     578675 |     606810 |     599815 |     621081 |     619740
    num misses                       |       2348 |        345 |        130 |        121 |        118 |        118 |        126 |        119 |        133 |        128 |        125 |        127
    miss rate                        |      0.09% |      0.06% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.21 |       0.11 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2523 |        372 |        157 |        148 |        145 |        146 |        153 |        146 |        160 |        155 |        152 |        154
    num misses                       |        609 |        129 |        130 |        124 |        127 |        129 |        129 |        128 |        136 |        135 |        133 |        138
    miss rate                        |     24.14% |     34.68% |     82.80% |     83.78% |     87.59% |     88.36% |     84.31% |     87.67% |     85.00% |     87.10% |     87.50% |     89.61%
    mpki                             |       0.06 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1276843 |      41904 |      37555 |      57992 |      26902 |      39390 |      79171 |      38536 |      43291 |      50533 |      33681 |      35805
    num cache misses                 |       2816 |        171 |        171 |        173 |        171 |        176 |        171 |        171 |        170 |        171 |        170 |        170
    miss rate                        |      0.22% |      0.41% |      0.46% |      0.30% |      0.64% |      0.45% |      0.22% |      0.44% |      0.39% |      0.34% |      0.50% |      0.47%
    mpki                             |       0.26 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2673764 |     589260 |     593343 |     570348 |     591140 |     577866 |     539714 |     578675 |     606810 |     599815 |     621081 |     619740
    num cache misses                 |      34105 |       8962 |       8838 |       9164 |       8769 |       8916 |       9302 |       8822 |       8879 |       9000 |       8761 |       8799
    miss rate                        |      1.28% |      1.52% |      1.49% |      1.61% |      1.48% |      1.54% |      1.72% |      1.52% |      1.46% |      1.50% |      1.41% |      1.42%
    mpki                             |       3.09 |       2.87 |       2.79 |       3.13 |       2.74 |       2.91 |       3.50 |       2.86 |       2.76 |       2.86 |       2.61 |       2.64
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39141 |       9175 |       9040 |       9395 |       8963 |       9122 |       9549 |       9023 |       9369 |       9517 |       9207 |       9263
    num cache misses                 |      25918 |       8742 |       8643 |       8813 |       8556 |       8663 |       8877 |       8587 |       8596 |       8675 |       8513 |       8548
    miss rate                        |     66.22% |     95.28% |     95.61% |     93.81% |     95.46% |     94.97% |     92.96% |     95.17% |     91.75% |     91.15% |     92.46% |     92.28%
    mpki                             |       2.35 |       2.80 |       2.73 |       3.01 |       2.67 |       2.83 |       3.34 |       2.79 |       2.67 |       2.76 |       2.54 |       2.56
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28655 |       8784 |       8674 |       8871 |       8581 |       8692 |       8953 |       8617 |       8916 |       9021 |       8789 |       8843
    num cache misses                 |      20030 |       3262 |       3184 |       3339 |       3195 |       3116 |       3250 |       3172 |       6242 |       6127 |       5865 |       5937
    miss rate                        |     69.90% |     37.14% |     36.71% |     37.64% |     37.23% |     35.85% |     36.30% |     36.81% |     70.01% |     67.92% |     66.73% |     67.14%
    mpki                             |       1.82 |       1.04 |       1.01 |       1.14 |       1.00 |       1.02 |       1.22 |       1.03 |       1.94 |       1.95 |       1.75 |       1.78
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      10971 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10883 |          0 |          0 |          0
  average dram access latency (ns)   |      61.44 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.44 |        inf |        inf |        inf
  average dram queueing delay        |       0.19 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.19 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10406 |        134 |        106 |        135 |        125 |        122 |        133 |        121 |         48 |         50 |         72 |         38
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1239 |       1217 |       1220 |       1250 |       1191 |       1182 |       1253 |       1221 |       1679 |       1645 |       1484 |       1538
