                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   44686561 |    5944661 |    5962619 |    4836202 |    5245389 |    5759809 |    6036134 |    5888523
  Cycles                             |   33218000 |   33218000 |   33218000 |   33218000 |   33218000 |   33218000 |   33218000 |   33218000
  IPC                                |       1.35 |       0.18 |       0.18 |       0.15 |       0.16 |       0.17 |       0.18 |       0.18
  Time (ns)                          |    8304500 |    8304500 |    8304500 |    8304500 |    8304500 |    8304500 |    8304500 |    8304500
  Idle time (ns)                     |       7348 |    7047848 |    7034948 |    7015086 |    7014116 |    7100530 |    7014186 |    7057608
  Idle time (%)                      |       0.1% |      84.9% |      84.7% |      84.5% |      84.5% |      85.5% |      84.5% |      85.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    4948635 |    1709603 |    1706613 |    1220545 |    1387333 |    1681048 |    1719935 |    1697368
  num incorrect                      |     349847 |      25824 |      27250 |      46089 |      40641 |      19959 |      29718 |      24785
  misprediction rate                 |      6.60% |      1.49% |      1.57% |      3.64% |      2.85% |      1.17% |      1.70% |      1.44%
  mpki                               |       7.83 |       4.34 |       4.57 |       9.53 |       7.75 |       3.47 |       4.92 |       4.21
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5844320 |     239439 |     247898 |     363724 |     335546 |     205365 |     262627 |     236449
    num misses                       |        169 |         26 |         26 |         26 |         26 |         28 |         26 |         26
    miss rate                        |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.01 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10244700 |    1385407 |    1394133 |    1291157 |    1335242 |    1326090 |    1418444 |    1368838
    num misses                       |      10413 |       9069 |       9206 |       9079 |       9150 |       9115 |       9125 |       9151
    miss rate                        |      0.10% |      0.65% |      0.66% |      0.70% |      0.69% |      0.69% |      0.64% |      0.67%
    mpki                             |       0.23 |       1.53 |       1.54 |       1.88 |       1.74 |       1.58 |       1.51 |       1.55
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      10582 |       9095 |       9232 |       9105 |       9176 |       9143 |       9151 |       9177
    num misses                       |        881 |        325 |        332 |        327 |        328 |        305 |        306 |        305
    miss rate                        |      8.33% |      3.57% |      3.60% |      3.59% |      3.57% |      3.34% |      3.34% |      3.32%
    mpki                             |       0.02 |       0.05 |       0.06 |       0.07 |       0.06 |       0.05 |       0.05 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5844320 |     239439 |     247898 |     363724 |     335546 |     205365 |     262627 |     236449
    num cache misses                 |       2942 |        170 |        171 |        171 |        173 |        176 |        170 |        172
    miss rate                        |      0.05% |      0.07% |      0.07% |      0.05% |      0.05% |      0.09% |      0.06% |      0.07%
    mpki                             |       0.07 |       0.03 |       0.03 |       0.04 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10244700 |    1385407 |    1394133 |    1291157 |    1335242 |    1326090 |    1418444 |    1368838
    num cache misses                 |      85300 |      52341 |      52480 |      53778 |      53160 |      51967 |      52785 |      52299
    miss rate                        |      0.83% |      3.78% |      3.76% |      4.17% |      3.98% |      3.92% |      3.72% |      3.82%
    mpki                             |       1.91 |       8.80 |       8.80 |      11.12 |      10.13 |       9.02 |       8.74 |       8.88
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      91067 |      52977 |      53126 |      54654 |      55021 |      53567 |      54511 |      53975
    num cache misses                 |      71304 |      46875 |      46941 |      47566 |      47435 |      46630 |      47221 |      46945
    miss rate                        |     78.30% |     88.48% |     88.36% |     87.03% |     86.21% |     87.05% |     86.63% |     86.98%
    mpki                             |       1.60 |       7.89 |       7.87 |       9.84 |       9.04 |       8.10 |       7.82 |       7.97
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      74535 |      47374 |      47454 |      48305 |      49160 |      48086 |      48799 |      48459
    num cache misses                 |      49039 |      26560 |      26691 |      27024 |      28432 |      27949 |      28389 |      28184
    miss rate                        |     65.79% |     56.06% |     56.25% |     55.94% |     57.84% |     58.12% |     58.18% |     58.16%
    mpki                             |       1.10 |       4.47 |       4.48 |       5.59 |       5.42 |       4.85 |       4.70 |       4.79
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18943 |          0 |          0 |          0 |      18887 |          0 |          0 |          0
  average dram access latency (ns)   |      61.56 |        inf |        inf |        inf |      61.56 |        inf |        inf |        inf
  average dram queueing delay        |       0.31 |       0.00 |       0.00 |       0.00 |       0.31 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10711 |        562 |        552 |        560 |        394 |        391 |        385 |        396
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       7851 |       7367 |       7515 |       7646 |       9075 |       8687 |       8847 |       8807
