                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11067223 |    3039963 |    3074241 |    2839290 |    3123542 |    2989399 |    2587271 |    3080164 |    3013385 |    2940974 |    3081220 |    3049795
  Cycles                             |   29680400 |   29680400 |   29680400 |   29680400 |    7420100 |    7420100 |   29680400 |   29680400 |   29680400 |   29680400 |    7420100 |    7420100
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.42 |       0.40 |       0.09 |       0.10 |       0.10 |       0.10 |       0.42 |       0.41
  Time (ns)                          |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100 |    7420100
  Idle time (ns)                     |       1501 |    6081810 |    6082751 |    6083226 |    6053036 |    6053292 |    6083026 |    6083681 |    6084055 |    6084343 |    6054881 |    6055202
  Idle time (%)                      |       0.0% |      82.0% |      82.0% |      82.0% |      81.6% |      81.6% |      82.0% |      82.0% |      82.0% |      82.0% |      81.6% |      81.6%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1353510 |     961043 |     976305 |     877714 |    1003632 |     945860 |     771977 |     979309 |     950471 |     918794 |     983436 |     970993
  num incorrect                      |      75741 |       4771 |       4254 |       7538 |       2647 |       4742 |      10789 |       4335 |       5319 |       6319 |       3546 |       3948
  misprediction rate                 |      5.30% |      0.49% |      0.43% |      0.85% |      0.26% |      0.50% |      1.38% |      0.44% |      0.56% |      0.68% |      0.36% |      0.40%
  mpki                               |       6.84 |       1.57 |       1.38 |       2.65 |       0.85 |       1.59 |       4.17 |       1.41 |       1.77 |       2.15 |       1.15 |       1.29
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1268543 |      32900 |      28559 |      43002 |      20803 |      30837 |      60006 |      28448 |      33394 |      39051 |      25918 |      26478
    num misses                       |        175 |         29 |         29 |         29 |         29 |         29 |         48 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.09% |      0.10% |      0.07% |      0.14% |      0.09% |      0.08% |      0.10% |      0.09% |      0.07% |      0.11% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2681414 |     576300 |     580153 |     557585 |     579573 |     567177 |     535796 |     579923 |     574436 |     567370 |     577425 |     573679
    num misses                       |       1614 |        141 |        143 |        141 |        148 |        155 |        171 |        132 |        134 |        139 |        136 |        138
    miss rate                        |      0.06% |      0.02% |      0.02% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
