                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21706509 |    3859720 |    3941071 |    4182451 |    3833162 |    3904883 |    3334741 |    3446663
  Cycles                             |   61223200 |   61223200 |   61223200 |   61223200 |   15305800 |   15305800 |   15305800 |   15305800
  IPC                                |       0.35 |       0.06 |       0.06 |       0.07 |       0.25 |       0.26 |       0.22 |       0.23
  Time (ns)                          |   15305800 |   15305800 |   15305800 |   15305800 |   15305800 |   15305800 |   15305800 |   15305800
  Idle time (ns)                     |       1660 |   12646478 |   12647413 |   12647845 |   12618187 |   12618146 |   12618669 |   12619081
  Idle time (%)                      |       0.0% |      82.6% |      82.6% |      82.6% |      82.4% |      82.4% |      82.4% |      82.4%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2471776 |    1123990 |    1165232 |    1264538 |    1123959 |    1157705 |     910279 |     961266
  num incorrect                      |     163007 |      15276 |      14361 |      11111 |      14425 |      13224 |      21749 |      19884
  misprediction rate                 |      6.19% |      1.34% |      1.22% |      0.87% |      1.27% |      1.13% |      2.33% |      2.03%
  mpki                               |       7.51 |       3.96 |       3.64 |       2.66 |       3.76 |       3.39 |       6.52 |       5.77
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2522040 |     102165 |      91241 |      77534 |      95840 |      87624 |     134253 |     118767
    num misses                       |        179 |         46 |         29 |         29 |         46 |         46 |         48 |         48
    miss rate                        |      0.01% |      0.05% |      0.03% |      0.04% |      0.05% |      0.05% |      0.04% |      0.04%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5103938 |     856220 |     863164 |     888091 |     847270 |     853750 |     803505 |     812448
    num misses                       |       2539 |       1044 |       1083 |       1019 |       1067 |       1056 |       1051 |       1053
    miss rate                        |      0.05% |      0.12% |      0.13% |      0.11% |      0.13% |      0.12% |      0.13% |      0.13%
    mpki                             |       0.12 |       0.27 |       0.27 |       0.24 |       0.28 |       0.27 |       0.32 |       0.31
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2718 |       1090 |       1112 |       1048 |       1113 |       1102 |       1099 |       1101
    num misses                       |        667 |        218 |        200 |        193 |        211 |        203 |        211 |        202
    miss rate                        |     24.54% |     20.00% |     17.99% |     18.42% |     18.96% |     18.42% |     19.20% |     18.35%
    mpki                             |       0.03 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.06 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2522040 |     102165 |      91241 |      77534 |      95840 |      87624 |     134253 |     118767
    num cache misses                 |       2782 |        361 |        179 |        178 |        363 |        368 |        392 |        390
    miss rate                        |      0.11% |      0.35% |      0.20% |      0.23% |      0.38% |      0.42% |      0.29% |      0.33%
    mpki                             |       0.13 |       0.09 |       0.05 |       0.04 |       0.09 |       0.09 |       0.12 |       0.11
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5103938 |     856220 |     863164 |     888091 |     847270 |     853750 |     803505 |     812448
    num cache misses                 |      53031 |      26422 |      26147 |      25937 |      26178 |      26213 |      27427 |      26653
    miss rate                        |      1.04% |      3.09% |      3.03% |      2.92% |      3.09% |      3.07% |      3.41% |      3.28%
    mpki                             |       2.44 |       6.85 |       6.63 |       6.20 |       6.83 |       6.71 |       8.22 |       7.73
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      57975 |      26789 |      26332 |      26116 |      26545 |      26583 |      27821 |      27043
    num cache misses                 |      42725 |      24253 |      23835 |      23708 |      24097 |      24151 |      24482 |      24369
    miss rate                        |     73.70% |     90.53% |     90.52% |     90.78% |     90.78% |     90.85% |     88.00% |     90.11%
    mpki                             |       1.97 |       6.28 |       6.05 |       5.67 |       6.29 |       6.18 |       7.34 |       7.07
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45314 |      24276 |      23862 |      23722 |      24117 |      24155 |      24484 |      24371
    num cache misses                 |      19810 |       1217 |        995 |       1015 |       1205 |       1193 |       1452 |       1296
    miss rate                        |     43.72% |      5.01% |      4.17% |      4.28% |      5.00% |      4.94% |      5.93% |      5.32%
    mpki                             |       0.91 |       0.32 |       0.25 |       0.24 |       0.31 |       0.31 |       0.44 |       0.38
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      28084 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.41 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10803 |        593 |        467 |        530 |        613 |        618 |        776 |        628
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
