                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   77887157 |   76924903 |   77962130 |   76702369 |   54822271 |   49574501 |   52537370 |   56334837 |   88085827 |   88131955 |   87948879 |   88401340
  Cycles                             |   94218000 |   94218000 |   94218000 |   94218000 |   70663500 |   70663500 |   70663500 |   70663500 |   94218000 |   94218000 |   94218000 |   94218000
  IPC                                |       0.83 |       0.82 |       0.83 |       0.81 |       0.78 |       0.70 |       0.74 |       0.80 |       0.93 |       0.94 |       0.93 |       0.94
  Time (ns)                          |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500 |   23554500
  Idle time (ns)                     |     114156 |     310149 |     263522 |     354506 |     209410 |     205718 |     209027 |     210328 |    2326595 |    2302765 |    2356356 |    2316296
  Idle time (%)                      |       0.5% |       1.3% |       1.1% |       1.5% |       0.9% |       0.9% |       0.9% |       0.9% |       9.9% |       9.8% |      10.0% |       9.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   13379092 |   13153382 |   13506467 |   13118812 |    6135588 |    4388638 |    5397308 |    6670926 |   16814797 |   16827065 |   16797085 |   16934287
  num incorrect                      |       5107 |        628 |        563 |        479 |        406 |        564 |        509 |        609 |       1725 |       1779 |       1816 |       1967
  misprediction rate                 |      0.04% |      0.00% |      0.00% |      0.00% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
  mpki                               |       0.07 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    7049352 |    6986468 |    6990629 |    6968704 |    6456568 |    6455550 |    6451855 |    6446348 |    7223794 |    7242719 |    7233301 |    7265124
    num misses                       |        117 |         22 |         22 |         22 |         22 |         22 |         24 |         24 |         22 |         22 |         24 |         24
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   23429225 |   23107248 |   23263704 |   22995890 |   18553460 |   17659171 |   18122653 |   18726320 |   25117299 |   25127358 |   25049024 |   25153273
    num misses                       |     861703 |     856404 |     856372 |     857735 |     856596 |     856428 |     856040 |     855153 |     856014 |     857711 |     856669 |     856476
    miss rate                        |      3.68% |      3.71% |      3.68% |      3.73% |      4.62% |      4.85% |      4.72% |      4.57% |      3.41% |      3.41% |      3.42% |      3.41%
    mpki                             |      11.06 |      11.13 |      10.98 |      11.18 |      15.62 |      17.28 |      16.29 |      15.18 |       9.72 |       9.73 |       9.74 |       9.69
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     861820 |     856426 |     856394 |     857757 |     856618 |     856450 |     856064 |     855177 |     856036 |     857733 |     856693 |     856500
    num misses                       |     351741 |     347535 |     349546 |     349921 |     350959 |     352404 |     350153 |     348138 |     351720 |     352197 |     348158 |     347010
    miss rate                        |     40.81% |     40.58% |     40.82% |     40.79% |     40.97% |     41.15% |     40.90% |     40.71% |     41.09% |     41.06% |     40.64% |     40.51%
    mpki                             |       4.52 |       4.52 |       4.48 |       4.56 |       6.40 |       7.11 |       6.66 |       6.18 |       3.99 |       4.00 |       3.96 |       3.93
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    7049352 |    6986468 |    6990629 |    6968704 |    6456568 |    6455550 |    6451855 |    6446348 |    7223794 |    7242719 |    7233301 |    7265124
    num cache misses                 |       4710 |        930 |        954 |        933 |       1223 |       1202 |       1260 |       1215 |        947 |        974 |        975 |       1086
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.02 |       0.02 |       0.02 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   23429225 |   23107248 |   23263704 |   22995890 |   18553460 |   17659171 |   18122653 |   18726320 |   25117299 |   25127358 |   25049024 |   25153273
    num cache misses                 |     982807 |     971635 |     971378 |     970643 |     937620 |     938181 |     934830 |     934911 |     982800 |     986749 |     981363 |     979436
    miss rate                        |      4.19% |      4.20% |      4.18% |      4.22% |      5.05% |      5.31% |      5.16% |      4.99% |      3.91% |      3.93% |      3.92% |      3.89%
    mpki                             |      12.62 |      12.63 |      12.46 |      12.65 |      17.10 |      18.92 |      17.79 |      16.60 |      11.16 |      11.20 |      11.16 |      11.08
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1048586 |    1029599 |    1029161 |    1027149 |     980887 |     978240 |     977258 |     975071 |    1053114 |    1058909 |    1051615 |    1049909
    num cache misses                 |     349016 |     335437 |     333299 |     332023 |     326410 |     327209 |     324842 |     323346 |     342241 |     342845 |     340306 |     341920
    miss rate                        |     33.28% |     32.58% |     32.39% |     32.32% |     33.28% |     33.45% |     33.24% |     33.16% |     32.50% |     32.38% |     32.36% |     32.57%
    mpki                             |       4.48 |       4.36 |       4.28 |       4.33 |       5.95 |       6.60 |       6.18 |       5.74 |       3.89 |       3.89 |       3.87 |       3.87
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     410602 |     392477 |     390089 |     387614 |     368268 |     365912 |     365795 |     362124 |     411802 |     413669 |     409215 |     410849
    num cache misses                 |     256673 |     243091 |     238634 |     241793 |     210389 |     217873 |     213749 |     209516 |     142371 |     139861 |     135848 |     147596
    miss rate                        |     62.51% |     61.94% |     61.17% |     62.38% |     57.13% |     59.54% |     58.43% |     57.86% |     34.57% |     33.81% |     33.20% |     35.92%
    mpki                             |       3.30 |       3.16 |       3.06 |       3.15 |       3.84 |       4.39 |       4.07 |       3.72 |       1.62 |       1.59 |       1.54 |       1.67
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1079465 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1076412 |          0 |          0 |          0
  average dram access latency (ns)   |     767.25 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     777.69 |        inf |        inf |        inf
  average dram queueing delay        |     706.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     716.44 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     122868 |     118416 |     116684 |     117206 |     116307 |     121060 |     117817 |     113528 |      29315 |      29811 |      28722 |      30108
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      56415 |      54010 |      53226 |      52952 |      45828 |      41970 |      44392 |      45977 |      82380 |      83579 |      81381 |      86285
