                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   11210290 |    3060533 |    3020811 |    3091080 |    2766765 |    3121683 |    3056088 |    2966124 |    2595135 |    3039869 |    3070120 |    3047355 |    2869613 |    3032985 |    3076002 |    3041315
  Cycles                             |   30046400 |   30046400 |   30046400 |   30046400 |    7511600 |    7511600 |    7511600 |    7511600 |   30046400 |   30046400 |   30046400 |   30046400 |    7511600 |    7511600 |    7511600 |    7511600
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.37 |       0.42 |       0.41 |       0.39 |       0.09 |       0.10 |       0.10 |       0.10 |       0.38 |       0.40 |       0.41 |       0.40
  Time (ns)                          |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600 |    7511600
  Idle time (ns)                     |       1822 |    6241832 |    6242671 |    6243075 |    6212796 |    6212982 |    6213309 |    6213717 |    6243856 |    6244159 |    6244292 |    6244782 |    6215186 |    6214848 |    6215595 |    6216187
  Idle time (%)                      |       0.0% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.7% |      83.1% |      83.1% |      83.1% |      83.1% |      82.7% |      82.7% |      82.7% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1307535 |     984370 |     968931 |     998426 |     866646 |    1014761 |     988546 |     950682 |     792207 |     975182 |     988347 |     980232 |     907576 |     977843 |     996178 |     981804
  num incorrect                      |      77373 |       3396 |       3844 |       2804 |       6821 |       1823 |       2551 |       3815 |       9873 |       3874 |       3296 |       3720 |       5555 |       3128 |       2478 |       2855
  misprediction rate                 |      5.59% |      0.34% |      0.40% |      0.28% |      0.78% |      0.18% |      0.26% |      0.40% |      1.23% |      0.40% |      0.33% |      0.38% |      0.61% |      0.32% |      0.25% |      0.29%
  mpki                               |       6.90 |       1.11 |       1.27 |       0.91 |       2.47 |       0.58 |       0.83 |       1.29 |       3.80 |       1.27 |       1.07 |       1.22 |       1.94 |       1.03 |       0.81 |       0.94
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1222186 |      30913 |      32864 |      26996 |      50380 |      21077 |      25321 |      33772 |      71972 |      33534 |      30156 |      30794 |      45204 |      28197 |      24590 |      27131
    num misses                       |        174 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         26 |         28 |         26 |         26
    miss rate                        |      0.01% |      0.08% |      0.08% |      0.10% |      0.05% |      0.12% |      0.10% |      0.08% |      0.04% |      0.08% |      0.09% |      0.08% |      0.06% |      0.10% |      0.11% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2416259 |     557528 |     553770 |     560369 |     526254 |     560199 |     552846 |     543937 |     511810 |     556408 |     559682 |     555831 |     536773 |     551766 |     555751 |     551530
    num misses                       |       1881 |        151 |        146 |        147 |        140 |        122 |        139 |        120 |        134 |        120 |        121 |        112 |        122 |        123 |        115 |        117
    miss rate                        |      0.08% |      0.03% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.17 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2055 |        177 |        172 |        173 |        166 |        148 |        165 |        146 |        160 |        146 |        147 |        138 |        148 |        151 |        141 |        143
    num misses                       |        626 |        139 |        139 |        138 |        138 |        122 |        138 |        130 |        135 |        122 |        123 |        120 |        128 |        127 |        122 |        123
    miss rate                        |     30.46% |     78.53% |     80.81% |     79.77% |     83.13% |     82.43% |     83.64% |     89.04% |     84.38% |     83.56% |     83.67% |     86.96% |     86.49% |     84.11% |     86.52% |     86.01%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1222186 |      30913 |      32864 |      26996 |      50380 |      21077 |      25321 |      33772 |      71972 |      33534 |      30156 |      30794 |      45204 |      28197 |      24590 |      27131
