                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
    num accesses                     |       2700 |        851 |        780 |        845 |        783 |        791 |        809 |        851 |        832 |        778 |        814 |        773
    num misses                       |        686 |        191 |        202 |        182 |        175 |        180 |        172 |        176 |        184 |        176 |        175 |        175
    miss rate                        |     25.41% |     22.44% |     25.90% |     21.54% |     22.35% |     22.76% |     21.26% |     20.68% |     22.12% |     22.62% |     21.50% |     22.64%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3305516 |      86701 |      63380 |      65603 |      90277 |      62514 |      63837 |      79768 |      85533 |      93223 |     135215 |      82903
    num cache misses                 |       2839 |        173 |        173 |        172 |        172 |        172 |        171 |        171 |        179 |        171 |        172 |        172
    miss rate                        |      0.09% |      0.20% |      0.27% |      0.26% |      0.19% |      0.28% |      0.27% |      0.21% |      0.21% |      0.18% |      0.13% |      0.21%
    mpki                             |       0.13 |       0.05 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5004825 |     765986 |     789520 |     789161 |     746746 |     775991 |     795436 |     769513 |     767773 |     757877 |     700728 |     755361
    num cache misses                 |      45755 |      18244 |      18091 |      18113 |      18367 |      17891 |      18143 |      18241 |      18263 |      18295 |      18463 |      18128
    miss rate                        |      0.91% |      2.38% |      2.29% |      2.30% |      2.46% |      2.31% |      2.28% |      2.37% |      2.38% |      2.41% |      2.63% |      2.40%
    mpki                             |       2.13 |       4.86 |       4.53 |       4.54 |       5.08 |       4.56 |       4.50 |       4.81 |       4.86 |       4.99 |       5.91 |       4.90
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      50878 |      18591 |      18408 |      18417 |      18719 |      18198 |      18803 |      18935 |      18983 |      19027 |      19280 |      18838
    num cache misses                 |      36279 |      16789 |      16671 |      16698 |      16886 |      16594 |      16764 |      16816 |      16836 |      16840 |      17039 |      16698
    miss rate                        |     71.31% |     90.31% |     90.56% |     90.67% |     90.21% |     91.19% |     89.16% |     88.81% |     88.69% |     88.51% |     88.38% |     88.64%
    mpki                             |       1.69 |       4.48 |       4.17 |       4.19 |       4.67 |       4.23 |       4.16 |       4.43 |       4.48 |       4.59 |       5.45 |       4.52
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      39134 |      16972 |      16826 |      16841 |      17078 |      16737 |      17260 |      17339 |      17377 |      17401 |      17683 |      17242
    num cache misses                 |      28346 |       9049 |       8854 |       8956 |       9114 |       8854 |       9708 |       9639 |       9691 |       9693 |       9614 |       9483
    miss rate                        |     72.43% |     53.32% |     52.62% |     53.18% |     53.37% |     52.90% |     56.25% |     55.59% |     55.77% |     55.70% |     54.37% |     55.00%
    mpki                             |       1.32 |       2.41 |       2.22 |       2.25 |       2.52 |       2.26 |       2.41 |       2.54 |       2.58 |       2.64 |       3.08 |       2.56
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      13959 |          0 |          0 |          0 |          0 |          0 |      13895 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      61.41 |        inf |        inf |        inf |        inf |        inf |      61.34 |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.15 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.09 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10319 |        208 |        213 |        213 |        182 |        166 |        156 |        159 |        125 |        150 |        178 |        130
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2899 |       2641 |       2652 |       2660 |       2764 |       2626 |       3274 |       3269 |       3289 |       3313 |       3248 |       3164
