                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  264700623 |  266430214 |  265968171 |  266681337 |  268772244 |  268884807 |  268796810 |  267447305
  Cycles                             |  119689200 |  119689200 |  119689200 |  119689200 |  119689200 |  119689200 |  119689200 |  119689200
  IPC                                |       2.21 |       2.23 |       2.22 |       2.23 |       2.25 |       2.25 |       2.25 |       2.23
  Time (ns)                          |   39896400 |   39896400 |   39896400 |   39896400 |   39896400 |   39896400 |   39896400 |   39896400
  Idle time (ns)                     |    1391851 |    1295695 |    1234783 |     883775 |     651241 |     470528 |     315604 |     317736
  Idle time (%)                      |       3.5% |       3.2% |       3.1% |       2.2% |       1.6% |       1.2% |       0.8% |       0.8%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   45226853 |   45640279 |   46422901 |   46387733 |   46958620 |   45971990 |   46372357 |   45894669
  num incorrect                      |     174645 |     180058 |     187409 |     193507 |     194849 |     193955 |     189723 |     180446
  misprediction rate                 |      0.38% |      0.39% |      0.40% |      0.42% |      0.41% |      0.42% |      0.41% |      0.39%
  mpki                               |       0.66 |       0.68 |       0.70 |       0.73 |       0.72 |       0.72 |       0.71 |       0.67
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10223996 |   10257179 |   10008151 |   10156128 |   10288467 |   10715542 |   10576077 |   10745164
    num misses                       |        368 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   98766761 |   99161847 |   97825953 |   98263670 |   98729097 |  100050858 |   99469650 |   99237379
    num misses                       |      98176 |      99423 |      96874 |      97214 |      96159 |      99269 |      97318 |      96569
    miss rate                        |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10% |      0.10%
    mpki                             |       0.37 |       0.37 |       0.36 |       0.36 |       0.36 |       0.37 |       0.36 |       0.36
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |      98544 |      99450 |      96901 |      97241 |      96186 |      99296 |      97345 |      96596
    num misses                       |       4273 |       3823 |       2213 |       2917 |       2545 |       3257 |       3995 |       2983
    miss rate                        |      4.34% |      3.84% |      2.28% |      3.00% |      2.65% |      3.28% |      4.10% |      3.09%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10223996 |   10257179 |   10008151 |   10156128 |   10288467 |   10715542 |   10576077 |   10745164
    num cache misses                 |      29169 |      13033 |      13007 |      12816 |      13216 |      13392 |      13473 |      13011
    miss rate                        |      0.29% |      0.13% |      0.13% |      0.13% |      0.13% |      0.12% |      0.13% |      0.12%
    mpki                             |       0.11 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   98766761 |   99161847 |   97825953 |   98263670 |   98729097 |  100050858 |   99469650 |   99237379
    num cache misses                 |   25743647 |   25990013 |   25342171 |   25372338 |   25427637 |   26058609 |   25675954 |   25648434
    miss rate                        |     26.07% |     26.21% |     25.91% |     25.82% |     25.75% |     26.05% |     25.81% |     25.85%
    mpki                             |      97.26 |      97.55 |      95.28 |      95.14 |      94.61 |      96.91 |      95.52 |      95.90
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |   25819910 |   26048120 |   25401173 |   25432622 |   25487453 |   26118585 |   25736211 |   25708411
    num cache misses                 |    5661189 |    5673247 |    5535968 |    5560127 |    5560779 |    5681497 |    5618860 |    5608785
    miss rate                        |     21.93% |     21.78% |     21.79% |     21.86% |     21.82% |     21.75% |     21.83% |     21.82%
    mpki                             |      21.39 |      21.29 |      20.81 |      20.85 |      20.69 |      21.13 |      20.90 |      20.97
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    5710636 |    5719834 |    5583444 |    5609069 |    5609295 |    5729548 |    5667222 |    5657199
    num cache misses                 |     103351 |      88985 |      95837 |      95616 |      95714 |      93108 |      87035 |      99535
    miss rate                        |      1.81% |      1.56% |      1.72% |      1.70% |      1.71% |      1.63% |      1.54% |      1.76%
    mpki                             |       0.39 |       0.33 |       0.36 |       0.36 |       0.36 |       0.35 |       0.32 |       0.37
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |     255831 |          0 |          0 |          0 |     255989 |          0 |          0 |          0
  average dram access latency (ns)   |    4121.38 |        inf |        inf |        inf |    4121.91 |        inf |        inf |        inf
  average dram queueing delay        |    4060.13 |       0.00 |       0.00 |       0.00 |    4060.66 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      24359 |      18413 |      20129 |      20653 |      18068 |      17956 |      20932 |      22761
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      47865 |      46517 |      53330 |      53602 |      52634 |      49669 |      43589 |      53759
