                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  172994330 |  208428410 |  208904971 |  207780669 |  215387709 |  216760623 |  222279012 |  217764887 |  197387692 |  195513114 |  199240575 |  200457227
  Cycles                             |  150452500 |  198323750 |  198323750 |  198323750 |  198323750 |  198323750 |  198323750 |  198323750 |  150452500 |  150452500 |  150452500 |  150452500
  IPC                                |       1.15 |       1.05 |       1.05 |       1.05 |       1.09 |       1.09 |       1.12 |       1.10 |       1.31 |       1.30 |       1.32 |       1.33
  Time (ns)                          |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500 |   68387500
  Idle time (ns)                     |      17342 |    3191946 |    1767359 |    1530011 |    1578271 |    1594787 |    1928020 |    1285684 |    2669713 |    3042934 |    3846335 |    2133265
  Idle time (%)                      |       0.0% |       4.7% |       2.6% |       2.2% |       2.3% |       2.3% |       2.8% |       1.9% |       3.9% |       4.4% |       5.6% |       3.1%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   10835488 |   21173614 |   21311743 |   20991060 |   23886201 |   24658341 |   26242458 |   24953013 |   22141022 |   21709584 |   22797268 |   23144572
  num incorrect                      |      35854 |      19463 |      19313 |      19421 |      18172 |      17911 |      17822 |      17720 |      17153 |      16792 |      16144 |      16276
  misprediction rate                 |      0.33% |      0.09% |      0.09% |      0.09% |      0.08% |      0.07% |      0.07% |      0.07% |      0.08% |      0.08% |      0.07% |      0.07%
  mpki                               |       0.21 |       0.09 |       0.09 |       0.09 |       0.08 |       0.08 |       0.08 |       0.08 |       0.09 |       0.09 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17788395 |   17625297 |   17624685 |   17623136 |   17306847 |   17118431 |   17115606 |   17115728 |   15733910 |   15682110 |   15676558 |   15675377
    num misses                       |        320 |         35 |         35 |         35 |         35 |         28 |         35 |         35 |         35 |         30 |         35 |         36
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   92254124 |   96811371 |   96876741 |   96716725 |   96524366 |   96179004 |   96951252 |   96305761 |   88091628 |   87668879 |   88148467 |   88322672
    num misses                       |      54034 |      50708 |      50642 |      50788 |      49791 |      50522 |      49269 |      49269 |      45815 |      45668 |      45216 |      45078
    miss rate                        |      0.06% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05%
    mpki                             |       0.31 |       0.24 |       0.24 |       0.24 |       0.23 |       0.23 |       0.22 |       0.23 |       0.23 |       0.23 |       0.23 |       0.22
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      54354 |      50743 |      50677 |      50823 |      49826 |      50550 |      49304 |      49304 |      45850 |      45698 |      45251 |      45114
    num misses                       |      31198 |      29786 |      29791 |      29890 |      29787 |      29381 |      29483 |      29205 |      26771 |      26630 |      26146 |      25865
    miss rate                        |     57.40% |     58.70% |     58.79% |     58.81% |     59.78% |     58.12% |     59.80% |     59.23% |     58.39% |     58.27% |     57.78% |     57.33%
    mpki                             |       0.18 |       0.14 |       0.14 |       0.14 |       0.14 |       0.14 |       0.13 |       0.13 |       0.14 |       0.14 |       0.13 |       0.13
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   17788395 |   17625297 |   17624685 |   17623136 |   17306847 |   17118431 |   17115606 |   17115728 |   15733910 |   15682110 |   15676558 |   15675377
    num cache misses                 |      22098 |       5498 |       5219 |       5165 |       5203 |       5249 |       5320 |       5243 |      11074 |      11207 |      10889 |      10650
    miss rate                        |      0.12% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.03% |      0.07% |      0.07% |      0.07% |      0.07%
    mpki                             |       0.13 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.02 |       0.06 |       0.06 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   92254124 |   96811371 |   96876741 |   96716725 |   96524366 |   96179004 |   96951252 |   96305761 |   88091628 |   87668879 |   88148467 |   88322672
    num cache misses                 |    2874755 |    2834856 |    2836329 |    2837432 |    2777660 |    2748822 |    2745132 |    2744845 |    2554258 |    2546158 |    2530042 |    2529542
    miss rate                        |      3.12% |      2.93% |      2.93% |      2.93% |      2.88% |      2.86% |      2.83% |      2.85% |      2.90% |      2.90% |      2.87% |      2.86%
    mpki                             |      16.62 |      13.60 |      13.58 |      13.66 |      12.90 |      12.68 |      12.35 |      12.60 |      12.94 |      13.02 |      12.70 |      12.62
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    3113794 |    3084317 |    3095941 |    3104075 |    3035805 |    2990663 |    2983759 |    2996353 |    2773427 |    2751003 |    2717155 |    2723821
    num cache misses                 |    2652448 |    1755577 |    1748688 |    1752795 |    1726293 |    1697414 |    1709764 |    1729430 |    2397590 |    2386591 |    2365181 |    2353593
    miss rate                        |     85.18% |     56.92% |     56.48% |     56.47% |     56.86% |     56.76% |     57.30% |     57.72% |     86.45% |     86.75% |     87.05% |     86.41%
    mpki                             |      15.33 |       8.42 |       8.37 |       8.44 |       8.01 |       7.83 |       7.69 |       7.94 |      12.15 |      12.21 |      11.87 |      11.74
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2873333 |    2000077 |    2003626 |    2014987 |    1979917 |    1934683 |    1943666 |    1976427 |    2606098 |    2580636 |    2541787 |    2537381
    num cache misses                 |    1051924 |    1017467 |    1048312 |    1101300 |    1157180 |     998625 |     977944 |    1067483 |     898058 |     829097 |     782681 |     830489
    miss rate                        |     36.61% |     50.87% |     52.32% |     54.66% |     58.45% |     51.62% |     50.31% |     54.01% |     34.46% |     32.13% |     30.79% |     32.73%
    mpki                             |       6.08 |       4.88 |       5.02 |       5.30 |       5.37 |       4.61 |       4.40 |       4.90 |       4.55 |       4.24 |       3.93 |       4.14
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    5967057 |          0 |          0 |          0 |    5967705 |          0 |          0 |          0 |    5967939 |          0 |          0 |          0
