                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   72853612 |   73280870 |   73293749 |   73378183 |   58054018 |   74478303 |   74346966 |   57999435 |   57856036 |   74275912 |   57791701 |   74294725
  Cycles                             |   31450790 |   31450790 |   31450790 |   31450790 |   23859220 |   31450790 |   31450790 |   23859220 |   23859220 |   31450790 |   23859220 |   31450790
  IPC                                |       2.32 |       2.33 |       2.33 |       2.33 |       2.43 |       2.37 |       2.36 |       2.43 |       2.42 |       2.36 |       2.42 |       2.36
  Time (ns)                          |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100 |   10845100
  Idle time (ns)                     |        471 |     419674 |     421950 |     422708 |     423465 |     424178 |     424922 |     425635 |     426379 |     427092 |     427835 |     428549
  Idle time (%)                      |       0.0% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       3.9% |       4.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    4530563 |    4809519 |    4813189 |    4837323 |    3146121 |    7838244 |    7800868 |    3130510 |    3089283 |    7780702 |    3070894 |    7786080
  num incorrect                      |     108899 |      91911 |      91918 |      91911 |      76536 |      76709 |      76698 |      76545 |      76652 |      76669 |      76644 |      76669
  misprediction rate                 |      2.35% |      1.88% |      1.87% |      1.86% |      2.37% |      0.97% |      0.97% |      2.39% |      2.42% |      0.98% |      2.44% |      0.98%
  mpki                               |       1.49 |       1.25 |       1.25 |       1.25 |       1.32 |       1.03 |       1.03 |       1.32 |       1.32 |       1.03 |       1.33 |       1.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6187260 |    6048504 |    6048511 |    6048504 |    5040763 |    5041051 |    5040944 |    5040761 |    5040856 |    5040857 |    5040863 |    5040853
    num misses                       |        359 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28 |         28
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   22144951 |   21874181 |   21876039 |   21888083 |   17797897 |   20145191 |   20126081 |   17790109 |   17769957 |   20115643 |   17760804 |   20118319
    num misses                       |      22728 |      20395 |      21012 |      20966 |      17703 |      17015 |      17347 |      17537 |      17579 |      17623 |      17300 |      17294
    miss rate                        |      0.10% |      0.09% |      0.10% |      0.10% |      0.10% |      0.08% |      0.09% |      0.10% |      0.10% |      0.09% |      0.10% |      0.09%
    mpki                             |       0.31 |       0.28 |       0.29 |       0.29 |       0.30 |       0.23 |       0.23 |       0.30 |       0.30 |       0.24 |       0.30 |       0.23
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23087 |      20423 |      21040 |      20994 |      17731 |      17043 |      17375 |      17565 |      17607 |      17651 |      17328 |      17322
