                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11057266 |    3065365 |    3097337 |    2861237 |    3147455 |    2991599 |    2587106 |    3035502 |    3323740 |    3251831 |    3446075 |    3426562
  Cycles                             |   29958400 |   29958400 |   29958400 |   29958400 |    7489600 |    7489600 |    7489600 |    7489600 |   29958400 |   29958400 |   29958400 |   29958400
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.42 |       0.40 |       0.35 |       0.41 |       0.11 |       0.11 |       0.12 |       0.11
  Time (ns)                          |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600 |    7489600
  Idle time (ns)                     |       1347 |    6082896 |    6083928 |    6084370 |    6053803 |    6054175 |    6054214 |    6054694 |    6085146 |    6085475 |    6085601 |    6086056
  Idle time (%)                      |       0.0% |      81.2% |      81.2% |      81.2% |      80.8% |      80.8% |      80.8% |      80.8% |      81.2% |      81.3% |      81.3% |      81.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1349925 |     970290 |     984133 |     884793 |    1011526 |     947333 |     769623 |     964085 |    1053477 |    1022316 |    1105473 |    1096555
  num incorrect                      |      75792 |       4755 |       4181 |       7559 |       2636 |       4702 |      10659 |       4294 |       5330 |       6314 |       3569 |       3891
  misprediction rate                 |      5.32% |      0.49% |      0.42% |      0.85% |      0.26% |      0.49% |      1.37% |      0.44% |      0.50% |      0.61% |      0.32% |      0.35%
  mpki                               |       6.85 |       1.55 |       1.35 |       2.64 |       0.84 |       1.57 |       4.12 |       1.41 |       1.60 |       1.94 |       1.04 |       1.14
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1268145 |      30984 |      28623 |      43382 |      20560 |      29603 |      65657 |      28483 |      34014 |      39697 |      25864 |      26848
    num misses                       |        179 |         29 |         29 |         29 |         29 |         29 |         48 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.01% |      0.09% |      0.10% |      0.07% |      0.14% |      0.10% |      0.07% |      0.10% |      0.09% |      0.07% |      0.11% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2679899 |     580668 |     583911 |     561478 |     583750 |     567615 |     535359 |     572598 |     626126 |     618890 |     638088 |     636623
    num misses                       |       1733 |        168 |        157 |        147 |        142 |        146 |        162 |        155 |        142 |        144 |        155 |        142
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.16 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1912 |        197 |        186 |        176 |        171 |        175 |        210 |        184 |        171 |        173 |        184 |        171
    num misses                       |        601 |        146 |        146 |        143 |        147 |        143 |        161 |        146 |        139 |        142 |        144 |        142
    miss rate                        |     31.43% |     74.11% |     78.49% |     81.25% |     85.96% |     81.71% |     76.67% |     79.35% |     81.29% |     82.08% |     78.26% |     83.04%
    mpki                             |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1268145 |      30984 |      28623 |      43382 |      20560 |      29603 |      65657 |      28483 |      34014 |      39697 |      25864 |      26848
    num cache misses                 |       2663 |        178 |        177 |        178 |        177 |        178 |        365 |        177 |        176 |        176 |        176 |        177
    miss rate                        |      0.21% |      0.57% |      0.62% |      0.41% |      0.86% |      0.60% |      0.56% |      0.62% |      0.52% |      0.44% |      0.68% |      0.66%
    mpki                             |       0.24 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.14 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2679899 |     580668 |     583911 |     561478 |     583750 |     567615 |     535359 |     572598 |     626126 |     618890 |     638088 |     636623
    num cache misses                 |      33961 |       8926 |       8965 |       9231 |       8765 |       8945 |       9863 |       8904 |       8818 |       8903 |       8725 |       8738
    miss rate                        |      1.27% |      1.54% |      1.54% |      1.64% |      1.50% |      1.58% |      1.84% |      1.56% |      1.41% |      1.44% |      1.37% |      1.37%
    mpki                             |       3.07 |       2.91 |       2.89 |       3.23 |       2.78 |       2.99 |       3.81 |       2.93 |       2.65 |       2.74 |       2.53 |       2.55
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38850 |       9145 |       9168 |       9455 |       8964 |       9160 |      10256 |       9102 |       9333 |       9444 |       9191 |       9227
    num cache misses                 |      25634 |       8640 |       8682 |       8827 |       8525 |       8646 |       9287 |       8660 |       8527 |       8576 |       8471 |       8512
    miss rate                        |     65.98% |     94.48% |     94.70% |     93.36% |     95.10% |     94.39% |     90.55% |     95.14% |     91.36% |     90.81% |     92.17% |     92.25%
    mpki                             |       2.32 |       2.82 |       2.80 |       3.09 |       2.71 |       2.89 |       3.59 |       2.85 |       2.57 |       2.64 |       2.46 |       2.48
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28377 |       8680 |       8708 |       8873 |       8547 |       8685 |       9327 |       8681 |       8866 |       8941 |       8761 |       8825
    num cache misses                 |      19659 |       2847 |       2912 |       3071 |       2872 |       2798 |       3219 |       2937 |       5698 |       5757 |       5597 |       5581
    miss rate                        |     69.28% |     32.80% |     33.44% |     34.61% |     33.60% |     32.22% |     34.51% |     33.83% |     64.27% |     64.39% |     63.89% |     63.24%
    mpki                             |       1.78 |       0.93 |       0.94 |       1.07 |       0.91 |       0.94 |       1.24 |       0.97 |       1.71 |       1.77 |       1.62 |       1.63
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11048 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10971 |          0 |          0 |          0
  average dram access latency (ns)   |      61.38 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.36 |        inf |        inf |        inf
  average dram queueing delay        |       0.13 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.11 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10398 |        133 |        115 |        119 |        108 |        106 |        226 |        114 |         73 |         67 |         76 |         60
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1089 |        981 |       1027 |       1055 |        990 |       1003 |       1009 |        994 |       1676 |       1698 |       1603 |       1578
