                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  173513256 |  172384584 |  169843954 |  170202173 |  228198718 |  230916562 |  228456406 |  229732727 |  217424376 |  213915449 |  217181611 |  216692577
  Cycles                             |  179131920 |  179131920 |  179131920 |  179131920 |  236128440 |  236128440 |  236128440 |  236128440 |  179131920 |  179131920 |  179131920 |  179131920
  IPC                                |       0.97 |       0.96 |       0.95 |       0.95 |       0.97 |       0.98 |       0.97 |       0.97 |       1.21 |       1.19 |       1.21 |       1.21
  Time (ns)                          |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600 |   81423600
  Idle time (ns)                     |       6388 |     458861 |     465188 |     473952 |    2556464 |    2570169 |    2720510 |    2931148 |   12944010 |   12998509 |   14024620 |   12748350
  Idle time (%)                      |       0.0% |       0.6% |       0.6% |       0.6% |       3.1% |       3.2% |       3.3% |       3.6% |      15.9% |      16.0% |      17.2% |      15.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   10983521 |   10875319 |   10151809 |   10254509 |   27546635 |   28702522 |   28007151 |   28372125 |   27865255 |   26967099 |   27922913 |   27783141
  num incorrect                      |      36128 |      19452 |      19245 |      19395 |      18172 |      18095 |      17962 |      17833 |      17346 |      16954 |      16336 |      16380
  misprediction rate                 |      0.33% |      0.18% |      0.19% |      0.19% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
  mpki                               |       0.21 |       0.11 |       0.11 |       0.11 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08 |       0.08
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17788909 |   17625195 |   17624317 |   17624775 |   17308510 |   17120184 |   17113656 |   17117632 |   15734060 |   15682902 |   15677175 |   15677051
