                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   11042205 |    3040156 |    3076727 |    2843469 |    3134761 |    2989744 |    2577519 |    3022415 |    3308441 |    3234071 |    3428642 |    3417715
  Cycles                             |   29929200 |   29929200 |   29929200 |   29929200 |    7482300 |    7482300 |    7482300 |    7482300 |   29929200 |   29929200 |   29929200 |   29929200
  IPC                                |       0.37 |       0.10 |       0.10 |       0.10 |       0.42 |       0.40 |       0.34 |       0.40 |       0.11 |       0.11 |       0.11 |       0.11
  Time (ns)                          |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300 |    7482300
  Idle time (ns)                     |       1690 |    6081435 |    6082179 |    6082401 |    6052569 |    6052309 |    6053304 |    6053474 |    6083861 |    6084261 |    6084489 |    6084630
  Idle time (%)                      |       0.0% |      81.3% |      81.3% |      81.3% |      80.9% |      80.9% |      80.9% |      80.9% |      81.3% |      81.3% |      81.3% |      81.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1345243 |     961633 |     977439 |     878662 |    1006993 |     946497 |     767122 |     959733 |    1048459 |    1016828 |    1099628 |    1093524
  num incorrect                      |      75682 |       4691 |       4315 |       7452 |       2600 |       4535 |      10724 |       4312 |       5286 |       6380 |       3534 |       3896
  misprediction rate                 |      5.33% |      0.49% |      0.44% |      0.84% |      0.26% |      0.48% |      1.38% |      0.45% |      0.50% |      0.62% |      0.32% |      0.36%
  mpki                               |       6.85 |       1.54 |       1.40 |       2.62 |       0.83 |       1.52 |       4.16 |       1.43 |       1.60 |       1.97 |       1.03 |       1.14
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1268768 |      30956 |      28109 |      44221 |      21007 |      30494 |      63735 |      28359 |      33981 |      38863 |      25992 |      26946
    num misses                       |        199 |         29 |         29 |         29 |         29 |         31 |         46 |         29 |         29 |         29 |         29 |         29
    miss rate                        |      0.02% |      0.09% |      0.10% |      0.07% |      0.14% |      0.10% |      0.07% |      0.10% |      0.09% |      0.07% |      0.11% |      0.11%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2677098 |     576742 |     580442 |     558322 |     581683 |     567408 |     534047 |     570506 |     623642 |     616036 |     635047 |     635221
    num misses                       |       1730 |        145 |        148 |        146 |        138 |        190 |        163 |        142 |        146 |        139 |        147 |        159
    miss rate                        |      0.06% |      0.03% |      0.03% |      0.03% |      0.02% |      0.03% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02% |      0.03%
    mpki                             |       0.16 |       0.05 |       0.05 |       0.05 |       0.04 |       0.06 |       0.06 |       0.05 |       0.04 |       0.04 |       0.04 |       0.05
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       1929 |        174 |        177 |        175 |        167 |        221 |        209 |        171 |        175 |        168 |        176 |        188
    num misses                       |        612 |        141 |        141 |        140 |        137 |        138 |        169 |        137 |        142 |        135 |        138 |        141
    miss rate                        |     31.73% |     81.03% |     79.66% |     80.00% |     82.04% |     62.44% |     80.86% |     80.12% |     81.14% |     80.36% |     78.41% |     75.00%
    mpki                             |       0.06 |       0.05 |       0.05 |       0.05 |       0.04 |       0.05 |       0.07 |       0.05 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1268768 |      30956 |      28109 |      44221 |      21007 |      30494 |      63735 |      28359 |      33981 |      38863 |      25992 |      26946
    num cache misses                 |       2735 |        177 |        178 |        178 |        176 |        184 |        367 |        176 |        176 |        176 |        176 |        176
    miss rate                        |      0.22% |      0.57% |      0.63% |      0.40% |      0.84% |      0.60% |      0.58% |      0.62% |      0.52% |      0.45% |      0.68% |      0.65%
    mpki                             |       0.25 |       0.06 |       0.06 |       0.06 |       0.06 |       0.06 |       0.14 |       0.06 |       0.05 |       0.05 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2677098 |     576742 |     580442 |     558322 |     581683 |     567408 |     534047 |     570506 |     623642 |     616036 |     635047 |     635221
    num cache misses                 |      33952 |       8939 |       8901 |       9283 |       8784 |       8965 |       9884 |       8876 |       8862 |       8836 |       8646 |       8664
    miss rate                        |      1.27% |      1.55% |      1.53% |      1.66% |      1.51% |      1.58% |      1.85% |      1.56% |      1.42% |      1.43% |      1.36% |      1.36%
    mpki                             |       3.07 |       2.94 |       2.89 |       3.26 |       2.80 |       3.00 |       3.83 |       2.94 |       2.68 |       2.73 |       2.52 |       2.54
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      38787 |       9154 |       9109 |       9510 |       8981 |       9176 |      10291 |       9077 |       9379 |       9380 |       9114 |       9147
    num cache misses                 |      25655 |       8641 |       8624 |       8865 |       8553 |       8685 |       9283 |       8630 |       8576 |       8511 |       8406 |       8428
    miss rate                        |     66.14% |     94.40% |     94.68% |     93.22% |     95.23% |     94.65% |     90.21% |     95.08% |     91.44% |     90.74% |     92.23% |     92.14%
    mpki                             |       2.32 |       2.84 |       2.80 |       3.12 |       2.73 |       2.90 |       3.60 |       2.86 |       2.59 |       2.63 |       2.45 |       2.47
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      28277 |       8677 |       8653 |       8914 |       8574 |       8712 |       9332 |       8655 |       8917 |       8878 |       8697 |       8736
    num cache misses                 |      19666 |       2816 |       2886 |       3005 |       2890 |       2771 |       3317 |       2952 |       5755 |       5732 |       5619 |       5562
    miss rate                        |     69.55% |     32.45% |     33.35% |     33.71% |     33.71% |     31.81% |     35.54% |     34.11% |     64.54% |     64.56% |     64.61% |     63.67%
    mpki                             |       1.78 |       0.93 |       0.94 |       1.06 |       0.92 |       0.93 |       1.29 |       0.98 |       1.74 |       1.77 |       1.64 |       1.63
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |      11028 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |      10961 |          0 |          0 |          0
  average dram access latency (ns)   |      61.37 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |      61.36 |        inf |        inf |        inf
  average dram queueing delay        |       0.12 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.11 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |      10261 |        111 |        136 |        114 |        111 |         92 |        230 |        100 |         67 |         97 |         94 |         59
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       1046 |       1021 |       1016 |       1042 |        997 |        954 |       1023 |       1027 |       1665 |       1693 |       1641 |       1590
