                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  116779536 |  118402629 |  118285133 |  118555870 |  108421500 |  111198796 |  111510293 |  112072814 |  118479634 |  118664243 |  118123182 |  118530137 |  108163462 |  111581277 |  110940780 |  112092634
  Cycles                             |  163489200 |  163489200 |  163489200 |  163489200 |   40872300 |   40872300 |   40872300 |   40872300 |  163489200 |  163489200 |  163489200 |  163489200 |   40872300 |   40872300 |   40872300 |   40872300
  IPC                                |       0.71 |       0.72 |       0.72 |       0.73 |       2.65 |       2.72 |       2.73 |       2.74 |       0.72 |       0.73 |       0.72 |       0.73 |       2.65 |       2.73 |       2.71 |       2.74
  Time (ns)                          |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300 |   40872300
  Idle time (ns)                     |       1394 |     468624 |     469401 |     469942 |     470338 |     470734 |     471130 |     510869 |     472052 |     472448 |     472844 |     473240 |     473636 |     474032 |     474428 |     474824
  Idle time (%)                      |       0.0% |       1.1% |       1.1% |       1.1% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    9731686 |   10436921 |   10397582 |   10487786 |    7110072 |    8035835 |    8139681 |    8327192 |   10462820 |   10524363 |   10343838 |   10479453 |    7024014 |    8163351 |    7949482 |    8333810
  num incorrect                      |      44477 |      38130 |      38145 |      38166 |      38125 |      38121 |      38122 |      38120 |      38124 |      38122 |      38137 |      38158 |      38120 |      38120 |      38137 |      38112
  misprediction rate                 |      0.45% |      0.36% |      0.37% |      0.36% |      0.53% |      0.47% |      0.47% |      0.46% |      0.36% |      0.36% |      0.37% |      0.36% |      0.54% |      0.46% |      0.48% |      0.46%
  mpki                               |       0.38 |       0.32 |       0.32 |       0.32 |       0.35 |       0.34 |       0.34 |       0.34 |       0.32 |       0.32 |       0.32 |       0.32 |       0.35 |       0.34 |       0.34 |       0.34
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9466095 |    9345808 |    9345923 |    9345937 |    9345621 |    9345621 |    9345617 |    9345615 |    9345621 |    9345619 |    9345730 |    9345742 |    9345621 |    9345617 |    9345877 |    9345618
    num misses                       |        196 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   37147091 |   37160057 |   37140757 |   37185850 |   35496135 |   35959030 |   36010926 |   36104668 |   37172491 |   37203254 |   37113350 |   37181146 |   35453213 |   36022746 |   35916576 |   36107973
    num misses                       |      24002 |      22025 |      22477 |      22352 |      22259 |      22473 |      22341 |      22201 |      22173 |      22014 |      22767 |      22491 |      22226 |      22256 |      22426 |      22673
    miss rate                        |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.21 |       0.19 |       0.19 |       0.19 |       0.21 |       0.20 |       0.20 |       0.20 |       0.19 |       0.19 |       0.19 |       0.19 |       0.21 |       0.20 |       0.20 |       0.20
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      24198 |      22050 |      22502 |      22377 |      22284 |      22498 |      22366 |      22226 |      22198 |      22039 |      22792 |      22516 |      22251 |      22281 |      22451 |      22698
    num misses                       |       5519 |       4522 |       4534 |       4656 |       4680 |       4514 |       4589 |       4569 |       4509 |       4611 |       4552 |       4602 |       4594 |       4535 |       4537 |       4538
    miss rate                        |     22.81% |     20.51% |     20.15% |     20.81% |     21.00% |     20.06% |     20.52% |     20.56% |     20.31% |     20.92% |     19.97% |     20.44% |     20.65% |     20.35% |     20.21% |     19.99%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9466095 |    9345808 |    9345923 |    9345937 |    9345621 |    9345621 |    9345617 |    9345615 |    9345621 |    9345619 |    9345730 |    9345742 |    9345621 |    9345617 |    9345877 |    9345618
    num cache misses                 |      12843 |       2488 |       2373 |       2574 |       7592 |       7688 |       7594 |       7605 |       2530 |       2733 |       2496 |       2233 |       7631 |       7672 |       7632 |       7603
    miss rate                        |      0.14% |      0.03% |      0.03% |      0.03% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.03% |      0.03% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07 |       0.02 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.07 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   37147091 |   37160057 |   37140757 |   37185850 |   35496135 |   35959030 |   36010926 |   36104668 |   37172491 |   37203254 |   37113350 |   37181146 |   35453213 |   36022746 |   35916576 |   36107973
    num cache misses                 |    3967430 |    3952048 |    3951002 |    3951032 |    3951035 |    3950794 |    3949955 |    3950773 |    3950744 |    3951139 |    3950506 |    3951498 |    3951573 |    3951717 |    3951450 |    3951819
    miss rate                        |     10.68% |     10.64% |     10.64% |     10.63% |     11.13% |     10.99% |     10.97% |     10.94% |     10.63% |     10.62% |     10.64% |     10.63% |     11.15% |     10.97% |     11.00% |     10.94%
    mpki                             |      33.97 |      33.38 |      33.40 |      33.33 |      36.44 |      35.53 |      35.42 |      35.25 |      33.35 |      33.30 |      33.44 |      33.34 |      36.53 |      35.42 |      35.62 |      35.25
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4031334 |    4003116 |    4001928 |    4001961 |    4007926 |    4007760 |    4006652 |    4007352 |    4002904 |    4003458 |    4002869 |    4003449 |    4008945 |    4009278 |    4009141 |    4009163
