                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5489238001 |  5514231701 |  6546065861 |  6595590191 |  5737459392 |  5779183188 |  5683514058 |  5533142404
  Cycles                             |  5823338400 |  5823338400 |  5823338400 |  5823338400 |  4367503800 |  4367503800 |  4367503800 |  4367503800
  IPC                                |        0.94 |        0.95 |        1.12 |        1.13 |        1.31 |        1.32 |        1.30 |        1.27
  Time (ns)                          |  1455834600 |  1455834600 |  1455834600 |  1455834600 |  1455834600 |  1455834600 |  1455834600 |  1455834600
  Idle time (ns)                     |      319706 |      552723 |     1996018 |     3566731 |      622210 |      646416 |      637503 |      530658
  Idle time (%)                      |        0.0% |        0.0% |        0.1% |        0.2% |        0.0% |        0.0% |        0.0% |        0.0%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   343098564 |   352772374 |   971357593 |   987865666 |   710376396 |   724284747 |   709671390 |   659547489
  num incorrect                      |      336533 |      349798 |      294584 |      294580 |      293202 |      293199 |      280337 |      279528
  misprediction rate                 |       0.10% |       0.10% |       0.03% |       0.03% |       0.04% |       0.04% |       0.04% |       0.04%
  mpki                               |        0.06 |        0.06 |        0.05 |        0.04 |        0.05 |        0.05 |        0.05 |        0.05
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   432096855 |   431281982 |   351580879 |   351580879 |   349170136 |   349170136 |   344015290 |   344015291
    num misses                       |         193 |          33 |          33 |          33 |          33 |          33 |          33 |          33
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2190443164 |  2192051796 |  2130150333 |  2138404370 |  1987624772 |  1994578108 |  1962476064 |  1937415565
    num misses                       |    16602381 |    16457286 |    12843488 |    12476454 |    12633473 |    13007859 |    13018659 |    13318701
    miss rate                        |       0.76% |       0.75% |       0.60% |       0.58% |       0.64% |       0.65% |       0.66% |       0.69%
    mpki                             |        3.02 |        2.98 |        1.96 |        1.89 |        2.20 |        2.25 |        2.29 |        2.41
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |    16602574 |    16457319 |    12843521 |    12476487 |    12633506 |    13007892 |    13018692 |    13318734
    num misses                       |      632803 |      595528 |      497341 |      479918 |      483838 |      479070 |      468033 |      460812
    miss rate                        |       3.81% |       3.62% |       3.87% |       3.85% |       3.83% |       3.68% |       3.60% |       3.46%
    mpki                             |        0.12 |        0.11 |        0.08 |        0.07 |        0.08 |        0.08 |        0.08 |        0.08
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   432096855 |   431281982 |   351580879 |   351580879 |   349170136 |   349170136 |   344015290 |   344015291
    num cache misses                 |      639287 |      413839 |      424928 |      356238 |      633895 |      728771 |      697964 |      697379
    miss rate                        |       0.15% |       0.10% |       0.12% |       0.10% |       0.18% |       0.21% |       0.20% |       0.20%
    mpki                             |        0.12 |        0.08 |        0.06 |        0.05 |        0.11 |        0.13 |        0.12 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2190443164 |  2192051796 |  2130150333 |  2138404370 |  1987624772 |  1994578108 |  1962476064 |  1937415565
    num cache misses                 |   128810986 |   128451013 |   105716546 |   105722896 |   104233687 |   104247263 |   102441025 |   102436185
    miss rate                        |       5.88% |       5.86% |       4.96% |       4.94% |       5.24% |       5.23% |       5.22% |       5.29%
    mpki                             |       23.47 |       23.29 |       16.15 |       16.03 |       18.17 |       18.04 |       18.02 |       18.51
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   138904396 |   137946972 |   113773585 |   114101613 |   111858560 |   111954297 |   109926381 |   109583864
    num cache misses                 |    47959021 |    47360384 |    39208382 |    39684383 |    51637762 |    51968375 |    50216388 |    50264086
    miss rate                        |      34.53% |      34.33% |      34.46% |      34.78% |      46.16% |      46.42% |      45.68% |      45.87%
    mpki                             |        8.74 |        8.59 |        5.99 |        6.02 |        9.00 |        8.99 |        8.84 |        9.08
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    57634637 |    56573872 |    46972781 |    47810970 |    58636793 |    58961444 |    57028408 |    56731830
    num cache misses                 |    34662713 |    33130563 |    28549526 |    28628337 |    26319156 |    24296755 |    25499261 |    26309702
    miss rate                        |      60.14% |      58.56% |      60.78% |      59.88% |      44.89% |      41.21% |      44.71% |      46.38%
    mpki                             |        6.31 |        6.01 |        4.36 |        4.34 |        4.59 |        4.20 |        4.49 |        4.75
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   329155694 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      109.25 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       48.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      28.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |    29064162 |    28358522 |    23216626 |    23243000 |    22470362 |    21099590 |    21530305 |    22201395
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
