                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   21662929 |    3933243 |    3979495 |    4213088 |    3872917 |    3943265 |    3376868 |    3504395
  Cycles                             |   21712400 |   21712400 |   21712400 |   21712400 |   16284300 |   16284300 |   16284300 |   16284300
  IPC                                |       1.00 |       0.18 |       0.18 |       0.19 |       0.24 |       0.24 |       0.21 |       0.22
  Time (ns)                          |    5428100 |    5428100 |    5428100 |    5428100 |    5428100 |    5428100 |    5428100 |    5428100
  Idle time (ns)                     |       1262 |    4462811 |    4463015 |    4463354 |    4453388 |    4453348 |    4453455 |    4453544
  Idle time (%)                      |       0.0% |      82.2% |      82.2% |      82.2% |      82.0% |      82.0% |      82.0% |      82.0%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    2466976 |    1160661 |    1184430 |    1280866 |    1147831 |    1178119 |     938348 |     993184
  num incorrect                      |     162244 |      14857 |      14100 |      10887 |      14096 |      13167 |      21303 |      19269
  misprediction rate                 |      6.17% |      1.26% |      1.18% |      0.84% |      1.21% |      1.11% |      2.22% |      1.90%
  mpki                               |       7.49 |       3.78 |       3.54 |       2.58 |       3.64 |       3.34 |       6.31 |       5.50
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2550078 |     132225 |     123550 |     104003 |     126880 |     117683 |     172714 |     162194
    num misses                       |        174 |         27 |         29 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.01% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    5091320 |     862372 |     865410 |     889157 |     848009 |     853641 |     797968 |     811448
    num misses                       |       2095 |        848 |        844 |        778 |        852 |        906 |        840 |        807
    miss rate                        |      0.04% |      0.10% |      0.10% |      0.09% |      0.10% |      0.11% |      0.11% |      0.10%
    mpki                             |       0.10 |       0.22 |       0.21 |       0.18 |       0.22 |       0.23 |       0.25 |       0.23
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       2269 |        875 |        873 |        805 |        879 |        933 |        867 |        834
    num misses                       |        689 |        206 |        197 |        202 |        193 |        192 |        187 |        187
    miss rate                        |     30.37% |     23.54% |     22.57% |     25.09% |     21.96% |     20.58% |     21.57% |     22.42%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2550078 |     132225 |     123550 |     104003 |     126880 |     117683 |     172714 |     162194
    num cache misses                 |       2773 |        172 |        179 |        173 |        171 |        170 |        173 |        175
    miss rate                        |      0.11% |      0.13% |      0.14% |      0.17% |      0.13% |      0.14% |      0.10% |      0.11%
    mpki                             |       0.13 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    5091320 |     862372 |     865410 |     889157 |     848009 |     853641 |     797968 |     811448
    num cache misses                 |      52974 |      26087 |      26094 |      25931 |      25989 |      25968 |      26199 |      26314
    miss rate                        |      1.04% |      3.03% |      3.02% |      2.92% |      3.06% |      3.04% |      3.28% |      3.24%
    mpki                             |       2.45 |       6.63 |       6.56 |       6.15 |       6.71 |       6.59 |       7.76 |       7.51
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      57764 |      26263 |      26277 |      26107 |      26160 |      26138 |      26374 |      26490
    num cache misses                 |      42822 |      23771 |      23813 |      23708 |      23754 |      23744 |      23926 |      23991
    miss rate                        |     74.13% |     90.51% |     90.62% |     90.81% |     90.80% |     90.84% |     90.72% |     90.57%
    mpki                             |       1.98 |       6.04 |       5.98 |       5.63 |       6.13 |       6.02 |       7.09 |       6.85
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      45243 |      23792 |      23836 |      23730 |      23766 |      23746 |      23930 |      23992
    num cache misses                 |      19868 |       1154 |       1042 |        984 |       1088 |       1125 |       1085 |       1164
    miss rate                        |     43.91% |      4.85% |      4.37% |      4.15% |      4.58% |      4.74% |      4.53% |      4.85%
    mpki                             |       0.92 |       0.29 |       0.26 |       0.23 |       0.28 |       0.29 |       0.32 |       0.33
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      27412 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      62.06 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       0.81 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10636 |        598 |        518 |        495 |        559 |        583 |        521 |        574
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
