                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   55365381 |   55557859 |   55443373 |   55668270 |   49191460 |   49201805 |   54881902 |   55620879 |   55378755 |   54914589 |   49262189 |   48857195
  Cycles                             |  208437600 |  208437600 |  208437600 |  208437600 |   52109400 |   52109400 |  208437600 |  208437600 |  208437600 |  208437600 |   52109400 |   52109400
  IPC                                |       0.27 |       0.27 |       0.27 |       0.27 |       0.94 |       0.94 |       0.26 |       0.27 |       0.27 |       0.26 |       0.95 |       0.94
  Time (ns)                          |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400 |   52109400
  Idle time (ns)                     |        135 |     348079 |     349364 |     350448 |     351438 |     352357 |     353311 |     354225 |     355149 |     356051 |     356981 |     357893
  Idle time (%)                      |       0.0% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7% |       0.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    5907554 |    6057317 |    6032963 |    6078897 |    4109013 |    4105974 |    5866167 |    6120583 |    6056247 |    5918727 |    4166208 |    4047606
  num incorrect                      |       5101 |        646 |        693 |        699 |        428 |        532 |        411 |       1580 |       1466 |       1744 |       1448 |       1678
  misprediction rate                 |      0.09% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.03% |      0.02% |      0.03% |      0.03% |      0.04%
  mpki                               |       0.09 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6980453 |    6931486 |    6933191 |    7000140 |    6721192 |    6744753 |    6974474 |    6992464 |    6975528 |    6975457 |    6751459 |    6789410
    num misses                       |        118 |         24 |         22 |         24 |         22 |         22 |         24 |         24 |         22 |         24 |         22 |         24
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   19572652 |   19462620 |   19421654 |   19535320 |   18003821 |   18020706 |   19288053 |   19401175 |   19312489 |   19204642 |   17901979 |   17850385
    num misses                       |     860365 |     856332 |     856122 |     857637 |     856733 |     857507 |     856539 |     856758 |     855674 |     856956 |     856864 |     855613
    miss rate                        |      4.40% |      4.40% |      4.41% |      4.39% |      4.76% |      4.76% |      4.44% |      4.42% |      4.43% |      4.46% |      4.79% |      4.79%
    mpki                             |      15.54 |      15.41 |      15.44 |      15.41 |      17.42 |      17.43 |      15.61 |      15.40 |      15.45 |      15.61 |      17.39 |      17.51
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     860483 |     856356 |     856144 |     857661 |     856755 |     857529 |     856563 |     856782 |     855696 |     856980 |     856886 |     855637
    num misses                       |     351823 |     347394 |     349574 |     349844 |     350810 |     353065 |     350281 |     349380 |     350952 |     352040 |     348699 |     347383
    miss rate                        |     40.89% |     40.57% |     40.83% |     40.79% |     40.95% |     41.17% |     40.89% |     40.78% |     41.01% |     41.08% |     40.69% |     40.60%
    mpki                             |       6.35 |       6.25 |       6.31 |       6.28 |       7.13 |       7.18 |       6.38 |       6.28 |       6.34 |       6.41 |       7.08 |       7.11
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6980453 |    6931486 |    6933191 |    7000140 |    6721192 |    6744753 |    6974474 |    6992464 |    6975528 |    6975457 |    6751459 |    6789410
    num cache misses                 |       4652 |        933 |        891 |        998 |       1269 |       1245 |        920 |        931 |        959 |        917 |       1249 |       1399
    miss rate                        |      0.07% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02% |      0.01% |      0.01% |      0.01% |      0.01% |      0.02% |      0.02%
    mpki                             |       0.08 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03 |       0.02 |       0.02 |       0.02 |       0.02 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   19572652 |   19462620 |   19421654 |   19535320 |   18003821 |   18020706 |   19288053 |   19401175 |   19312489 |   19204642 |   17901979 |   17850385
    num cache misses                 |     996986 |     985396 |     986942 |     990160 |     967847 |     970200 |     983783 |     984342 |     981966 |     985611 |     965254 |     962422
    miss rate                        |      5.09% |      5.06% |      5.08% |      5.07% |      5.38% |      5.38% |      5.10% |      5.07% |      5.08% |      5.13% |      5.39% |      5.39%
    mpki                             |      18.01 |      17.74 |      17.80 |      17.79 |      19.68 |      19.72 |      17.93 |      17.70 |      17.73 |      17.95 |      19.59 |      19.70
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1076699 |    1059545 |    1059945 |    1068714 |    1035677 |    1040285 |    1057457 |    1059773 |    1055444 |    1058546 |    1033799 |    1032278
    num cache misses                 |     359305 |     345153 |     345895 |     347744 |     355664 |     357803 |     343388 |     343798 |     341693 |     341747 |     352811 |     354325
