                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |   21504278 |    3877851 |    4187590 |    4165042 |    3769333 |    4082372 |    4182605 |    3947380 |    3913206 |    3825202 |    3231131 |    3828922
  Cycles                             |   20998800 |   20998800 |   20998800 |   20998800 |   15749100 |   15749100 |   20998800 |   20998800 |   20998800 |   20998800 |   15749100 |   15749100
  IPC                                |       1.02 |       0.18 |       0.20 |       0.20 |       0.24 |       0.26 |       0.20 |       0.19 |       0.19 |       0.18 |       0.21 |       0.24
  Time (ns)                          |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700 |    5249700
  Idle time (ns)                     |       1637 |    4481611 |    4481918 |    4482111 |    4472157 |    4472152 |    4482160 |    4482248 |    4482457 |    4482353 |    4472311 |    4472723
  Idle time (%)                      |       0.0% |      85.4% |      85.4% |      85.4% |      85.2% |      85.2% |      85.4% |      85.4% |      85.4% |      85.4% |      85.2% |      85.2%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    2435255 |    1179111 |    1310602 |    1302045 |    1144044 |    1276488 |    1310447 |    1208674 |    1194576 |    1154993 |     910899 |    1166761
  num incorrect                      |     160587 |      11167 |       7015 |       7359 |      11171 |       7000 |       7049 |      10262 |      10744 |      11813 |      19239 |      10464
  misprediction rate                 |      6.19% |      0.94% |      0.53% |      0.56% |      0.97% |      0.55% |      0.54% |      0.84% |      0.89% |      1.01% |      2.07% |      0.89%
  mpki                               |       7.47 |       2.88 |       1.68 |       1.77 |       2.96 |       1.71 |       1.69 |       2.60 |       2.75 |       3.09 |       5.95 |       2.73
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    2505314 |      69081 |      49542 |      51180 |      72948 |      50502 |      49625 |      65908 |      67991 |      77715 |     116031 |      67185
    num misses                       |        183 |         46 |         29 |         29 |         29 |         29 |         29 |         46 |         46 |         46 |         50 |         46
    miss rate                        |      0.01% |      0.07% |      0.06% |      0.06% |      0.04% |      0.06% |      0.06% |      0.07% |      0.07% |      0.06% |      0.04% |      0.07%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.02 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    5018643 |     792208 |     824722 |     821457 |     775603 |     804956 |     822674 |     799844 |     799377 |     788702 |     731357 |     782389
    num misses                       |       2615 |        825 |        747 |        772 |        772 |        728 |        754 |        807 |        722 |        729 |        736 |        696
    miss rate                        |      0.05% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09%
    mpki                             |       0.12 |       0.21 |       0.18 |       0.19 |       0.20 |       0.18 |       0.18 |       0.20 |       0.18 |       0.19 |       0.23 |       0.18
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       2798 |        871 |        776 |        801 |        801 |        757 |        783 |        853 |        768 |        775 |        786 |        742
    num misses                       |        700 |        208 |        196 |        197 |        184 |        185 |        189 |        213 |        204 |        203 |        203 |        196
    miss rate                        |     25.02% |     23.88% |     25.26% |     24.59% |     22.97% |     24.44% |     24.14% |     24.97% |     26.56% |     26.19% |     25.83% |     26.42%
    mpki                             |       0.03 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.05 |       0.06 |       0.05
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    2505314 |      69081 |      49542 |      51180 |      72948 |      50502 |      49625 |      65908 |      67991 |      77715 |     116031 |      67185
    num cache misses                 |       2807 |        363 |        178 |        177 |        178 |        177 |        178 |        359 |        360 |        360 |        407 |        360
    miss rate                        |      0.11% |      0.53% |      0.36% |      0.35% |      0.24% |      0.35% |      0.36% |      0.54% |      0.53% |      0.46% |      0.35% |      0.54%
    mpki                             |       0.13 |       0.09 |       0.04 |       0.04 |       0.05 |       0.04 |       0.04 |       0.09 |       0.09 |       0.09 |       0.13 |       0.09
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    5018643 |     792208 |     824722 |     821457 |     775603 |     804956 |     822674 |     799844 |     799377 |     788702 |     731357 |     782389
