                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  112321222 |  113321164 |  115238705 |  115212764 |  108052985 |  108048320 |  109291249 |  109762259
  Cycles                             |  165377600 |  165377600 |  165377600 |  165377600 |   41344400 |   41344400 |   41344400 |   41344400
  IPC                                |       0.68 |       0.69 |       0.70 |       0.70 |       2.61 |       2.61 |       2.64 |       2.65
  Time (ns)                          |   41344400 |   41344400 |   41344400 |   41344400 |   41344400 |   41344400 |   41344400 |   41344400
  Idle time (ns)                     |        353 |     497092 |     499700 |     502070 |     504256 |     506442 |     508628 |     510814
  Idle time (%)                      |       0.0% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2% |       1.2%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |     744930 |    1344534 |   19851892 |   19843331 |   17669966 |   17668411 |   18319487 |   18476547
  num incorrect                      |      12956 |       5270 |       3887 |       3861 |       3761 |       3761 |       3194 |       3134
  misprediction rate                 |      1.71% |      0.39% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02% |      0.02%
  mpki                               |       0.12 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   10655758 |   10473043 |    5345380 |    5345380 |    5274946 |    5274946 |    5210776 |    5210777
    num misses                       |        257 |         38 |         38 |         38 |         38 |         38 |         38 |         38
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   51726996 |   51453460 |   35825674 |   35821245 |   34418910 |   34418132 |   34398295 |   34476801
    num misses                       |       4864 |       1735 |       5122 |       1404 |       5947 |       2929 |       3046 |        879
    miss rate                        |      0.01% |      0.00% |      0.01% |      0.00% |      0.02% |      0.01% |      0.01% |      0.00%
    mpki                             |       0.04 |       0.02 |       0.04 |       0.01 |       0.06 |       0.03 |       0.03 |       0.01
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       5121 |       1773 |       5160 |       1442 |       5985 |       2967 |       3084 |        917
    num misses                       |        564 |        151 |        131 |        130 |        130 |        131 |        130 |        127
    miss rate                        |     11.01% |      8.52% |      2.54% |      9.02% |      2.17% |      4.42% |      4.22% |     13.85%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   10655758 |   10473043 |    5345380 |    5345380 |    5274946 |    5274946 |    5210776 |    5210777
    num cache misses                 |      76366 |      56902 |      56405 |      56375 |      56423 |      56730 |      54100 |      54097
    miss rate                        |      0.72% |      0.54% |      1.06% |      1.05% |      1.07% |      1.08% |      1.04% |      1.04%
    mpki                             |       0.68 |       0.50 |       0.49 |       0.49 |       0.52 |       0.53 |       0.50 |       0.49
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |   51726996 |   51453460 |   35825674 |   35821245 |   34418910 |   34418132 |   34398295 |   34476801
    num cache misses                 |     758078 |     719468 |     406715 |     399812 |     369358 |     383816 |     347947 |     347794
    miss rate                        |      1.47% |      1.40% |      1.14% |      1.12% |      1.07% |      1.12% |      1.01% |      1.01%
    mpki                             |       6.75 |       6.35 |       3.53 |       3.47 |       3.42 |       3.55 |       3.18 |       3.17
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |     850086 |     791429 |     467974 |     461027 |     430603 |     445802 |     410898 |     409816
    num cache misses                 |      73387 |      58861 |      40210 |      40086 |      54722 |      59000 |      48917 |      42879
    miss rate                        |      8.63% |      7.44% |      8.59% |      8.69% |     12.71% |     13.23% |     11.90% |     10.46%
    mpki                             |       0.65 |       0.52 |       0.35 |       0.35 |       0.51 |       0.55 |       0.45 |       0.39
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |     105241 |      94007 |      68468 |      68087 |      72622 |      73976 |      67501 |      56582
    num cache misses                 |      13467 |       1112 |       1181 |       1210 |        558 |        554 |        608 |        585
    miss rate                        |     12.80% |      1.18% |      1.72% |      1.78% |      0.77% |      0.75% |      0.90% |      1.03%
    mpki                             |       0.12 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      18926 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      66.82 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       5.57 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |       6844 |         55 |         45 |         51 |         52 |         52 |         52 |         47
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
