                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  247496705 |   30912176 |   56080387 |   68668321 |  106406516 |  118991241 |          0 |          0 |   43498763 |   81248992 |   93825104 |  131575083 |  144153496 |  154934479 |          0 |          0
  Cycles                             |  351021510 |  351021510 |  351021510 |  351021510 |  266292180 |  266292180 |  266292180 |  266292180 |  351021510 |  351021510 |  351021510 |  351021510 |  266292180 |  266292180 |  266292180 |  266292180
  IPC                                |       0.71 |       0.09 |       0.16 |       0.20 |       0.40 |       0.45 |       0.00 |       0.00 |       0.12 |       0.23 |       0.27 |       0.37 |       0.54 |       0.58 |       0.00 |       0.00
  Time (ns)                          |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900 |  121041900
  Idle time (ns)                     |   36558074 |  112064609 |  105937954 |  102563643 |   91475393 |   88380655 |  121041900 |  121041900 |  109248780 |   99464074 |   96157959 |   86913593 |   81514900 |   78546005 |  121041900 |  121041900
  Idle time (%)                      |      30.2% |      92.6% |      87.5% |      84.7% |      75.6% |      73.0% |     100.0% |     100.0% |      90.3% |      82.2% |      79.4% |      71.8% |      67.3% |      64.9% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   38828013 |    5122238 |    7916732 |    9313702 |   13502535 |   14901162 |          0 |          0 |    6515018 |   10709712 |   12112306 |   16301678 |   17695994 |   18493488 |          0 |          0
  num incorrect                      |     277433 |     289953 |     291987 |     294495 |     295438 |     295791 |          0 |          0 |     295237 |     295105 |     289996 |     294085 |     295890 |     295811 |          0 |          0
  misprediction rate                 |      0.71% |      5.36% |      3.56% |      3.07% |      2.14% |      1.95% |      0.00% |      0.00% |      4.34% |      2.68% |      2.34% |      1.77% |      1.64% |      1.57% |      0.00% |      0.00%
  mpki                               |       1.12 |       9.38 |       5.21 |       4.29 |       2.78 |       2.49 |       0.00 |       0.00 |       6.79 |       3.63 |       3.09 |       2.24 |       2.05 |       1.91 |       0.00 |       0.00
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      42605 |    2796643 |    8388920 |   11185001 |   19573728 |   22369809 |          0 |          0 |    5592855 |   13981324 |   16777526 |   25166139 |   27962334 |   30758537 |          0 |          0
    num misses                       |        109 |         16 |         16 |         16 |         16 |         16 |          0 |          0 |         16 |         16 |         16 |         16 |         16 |         16 |          0 |          0
    miss rate                        |      0.26% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   22123805 |    3406378 |    3406152 |    3406518 |    3404577 |    3404694 |          0 |          0 |    3406367 |    3406100 |    3405792 |    3405384 |    3404381 |    3104050 |          0 |          0
    num misses                       |   17861485 |    1366739 |    1375345 |    1384158 |    1383774 |    1386450 |          0 |          0 |    1379269 |    1383465 |    1377620 |    1386716 |    1387556 |    1380684 |          0 |          0
    miss rate                        |     80.73% |     40.12% |     40.38% |     40.63% |     40.64% |     40.72% |      0.00% |      0.00% |     40.49% |     40.62% |     40.45% |     40.72% |     40.76% |     44.48% |      0.00% |      0.00%
    mpki                             |      72.17 |      44.21 |      24.52 |      20.16 |      13.00 |      11.65 |       0.00 |       0.00 |      31.71 |      17.03 |      14.68 |      10.54 |       9.63 |       8.91 |       0.00 |       0.00
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   17861594 |    1366755 |    1375361 |    1384174 |    1383790 |    1386466 |          0 |          0 |    1379285 |    1383481 |    1377636 |    1386732 |    1387572 |    1380700 |          0 |          0
    num misses                       |   16632288 |    1264116 |    1282862 |    1296611 |    1299934 |    1303340 |          0 |          0 |    1285597 |    1295423 |    1285683 |    1300375 |    1304287 |    1293516 |          0 |          0
    miss rate                        |     93.12% |     92.49% |     93.27% |     93.67% |     93.94% |     94.00% |      0.00% |      0.00% |     93.21% |     93.64% |     93.33% |     93.77% |     94.00% |     93.69% |      0.00% |      0.00%
