                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |   10887216 |    3055479 |    3023394 |    3092660 |    2871123 |    3229633 |    3184030 |    3070013 |    2650908 |    3025768 |    3075701 |    3038933 |    2958155 |    3136056 |    3176404 |    3152157
  Cycles                             |    8235900 |    8235900 |    8235900 |    8235900 |   10981200 |   10981200 |   10981200 |   10981200 |    8235900 |    8235900 |    8235900 |    8235900 |   10981200 |   10981200 |   10981200 |   10981200
  IPC                                |       1.32 |       0.37 |       0.37 |       0.38 |       0.26 |       0.29 |       0.29 |       0.28 |       0.32 |       0.37 |       0.37 |       0.37 |       0.27 |       0.29 |       0.29 |       0.29
  Time (ns)                          |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300 |    2745300
  Idle time (ns)                     |       1475 |    2261613 |    2262070 |    2262179 |    2272264 |    2272507 |    2272519 |    2272576 |    2262608 |    2262625 |    2262707 |    2262816 |    2272707 |    2272891 |    2273488 |    2273644
  Idle time (%)                      |       0.1% |      82.4% |      82.4% |      82.4% |      82.8% |      82.8% |      82.8% |      82.8% |      82.4% |      82.4% |      82.4% |      82.4% |      82.8% |      82.8% |      82.8% |      82.8%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |    1299825 |     982268 |     968970 |     998429 |     899918 |    1050237 |    1030320 |     984605 |     808295 |     969920 |     989694 |     977040 |     935970 |    1011090 |    1028734 |    1018176
  num incorrect                      |      75093 |       3265 |       3834 |       2739 |       6566 |       1819 |       2515 |       3868 |       9138 |       3877 |       3222 |       3656 |       5656 |       3038 |       2502 |       2811
  misprediction rate                 |      5.46% |      0.33% |      0.39% |      0.27% |      0.72% |      0.17% |      0.24% |      0.39% |      1.12% |      0.40% |      0.32% |      0.37% |      0.60% |      0.30% |      0.24% |      0.28%
  mpki                               |       6.90 |       1.07 |       1.27 |       0.89 |       2.29 |       0.56 |       0.79 |       1.26 |       3.45 |       1.28 |       1.05 |       1.20 |       1.91 |       0.97 |       0.79 |       0.89
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1271078 |      29247 |      33000 |      25623 |      52730 |      19342 |      24576 |      32671 |      73290 |      31813 |      29237 |      28950 |      44277 |      28291 |      23636 |      25540
    num misses                       |        173 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         26 |         27 |         27
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.11% |      0.05% |      0.14% |      0.11% |      0.08% |      0.04% |      0.08% |      0.09% |      0.09% |      0.06% |      0.09% |      0.11% |      0.11%
